x,y,output,outputtype,datatype,metric,n_x,n_y,n_output,n_outputtype,n_datatype,count
-10000,108105418907243168601964747095168724269,"InexactError(:check_top_bit, UInt128, -10000)",error,InexactError,1.0,-9999,108105418907243168601964747095168724269,"InexactError(:check_top_bit, UInt128, -9999)",error,InexactError,1
-100,221364147953221199625044789634408716626,"InexactError(:check_top_bit, UInt128, -100)",error,InexactError,1.0,-99,221364147953221199625044789634408716626,"InexactError(:check_top_bit, UInt128, -99)",error,InexactError,1
-10,9487327633495939781,"InexactError(:check_top_bit, UInt64, -10)",error,InexactError,1.0,-9,9487327633495939781,"InexactError(:check_top_bit, UInt64, -9)",error,InexactError,1
-1000000000,184442598256848032607470031177856963046,"InexactError(:check_top_bit, UInt128, -1000000000)",error,InexactError,1.0,-999999999,184442598256848032607470031177856963046,"InexactError(:check_top_bit, UInt128, -999999999)",error,InexactError,1
107747198988522060639821489750016860759,-1000000000,"InexactError(:check_top_bit, UInt128, -1000000000)",error,InexactError,1.0,107747198988522060639821489750016860759,-999999999,"InexactError(:check_top_bit, UInt128, -999999999)",error,InexactError,1
1239455954036650465561285279004098292,-100,"InexactError(:check_top_bit, UInt128, -100)",error,InexactError,1.0,1239455954036650465561285279004098292,-99,"InexactError(:check_top_bit, UInt128, -99)",error,InexactError,1
2693040731055904071,-10000,"InexactError(:check_top_bit, UInt64, -10000)",error,InexactError,1.0,2693040731055904071,-9999,"InexactError(:check_top_bit, UInt64, -9999)",error,InexactError,1
59694720899917154843684409369891506566,-100000000,"InexactError(:check_top_bit, UInt128, -100000000)",error,InexactError,1.0,59694720899917154843684409369891506566,-99999999,"InexactError(:check_top_bit, UInt128, -99999999)",error,InexactError,1
-100,5502189161142709884,"InexactError(:check_top_bit, UInt64, -100)",error,InexactError,1.0,-99,5502189161142709884,"InexactError(:check_top_bit, UInt64, -99)",error,InexactError,1
-100,17862246877360670102,"InexactError(:check_top_bit, UInt64, -100)",error,InexactError,1.0,-99,17862246877360670102,"InexactError(:check_top_bit, UInt64, -99)",error,InexactError,1
-100,32193473864529082718603275727747728256,"InexactError(:check_top_bit, UInt128, -100)",error,InexactError,1.0,-99,32193473864529082718603275727747728256,"InexactError(:check_top_bit, UInt128, -99)",error,InexactError,1
16090679728069661910,-10,"InexactError(:check_top_bit, UInt64, -10)",error,InexactError,1.0,16090679728069661910,-9,"InexactError(:check_top_bit, UInt64, -9)",error,InexactError,1
12934916949267746978,-10,"InexactError(:check_top_bit, UInt64, -10)",error,InexactError,1.0,12934916949267746978,-9,"InexactError(:check_top_bit, UInt64, -9)",error,InexactError,1
-100,16283184471404315694,"InexactError(:check_top_bit, UInt64, -100)",error,InexactError,1.0,-99,16283184471404315694,"InexactError(:check_top_bit, UInt64, -99)",error,InexactError,1
60919587915232930415505024773580556067,-10000,"InexactError(:check_top_bit, UInt128, -10000)",error,InexactError,1.0,60919587915232930415505024773580556067,-9999,"InexactError(:check_top_bit, UInt128, -9999)",error,InexactError,1
279700332641351520917618364056635976902,-100000000,"InexactError(:check_top_bit, UInt128, -100000000)",error,InexactError,1.0,279700332641351520917618364056635976902,-99999999,"InexactError(:check_top_bit, UInt128, -99999999)",error,InexactError,1
-1000000000,14109161808051285277,"InexactError(:check_top_bit, UInt64, -1000000000)",error,InexactError,1.0,-999999999,14109161808051285277,"InexactError(:check_top_bit, UInt64, -999999999)",error,InexactError,1
18743316949122253993540585413381741827,-100000000000000000,"InexactError(:check_top_bit, UInt128, -100000000000000000)",error,InexactError,1.0,18743316949122253993540585413381741827,-99999999999999999,"InexactError(:check_top_bit, UInt128, -99999999999999999)",error,InexactError,1
17316248305524850129,-100,"InexactError(:check_top_bit, UInt64, -100)",error,InexactError,1.0,17316248305524850129,-99,"InexactError(:check_top_bit, UInt64, -99)",error,InexactError,1
7965163560096831284,-1000000000,"InexactError(:check_top_bit, UInt64, -1000000000)",error,InexactError,1.0,7965163560096831284,-999999999,"InexactError(:check_top_bit, UInt64, -999999999)",error,InexactError,1
-1000000000,44424837618537843396733063285212483961,"InexactError(:check_top_bit, UInt128, -1000000000)",error,InexactError,1.0,-999999999,44424837618537843396733063285212483961,"InexactError(:check_top_bit, UInt128, -999999999)",error,InexactError,1
14142781414679486916442154034101891829,-10,"InexactError(:check_top_bit, UInt128, -10)",error,InexactError,1.0,14142781414679486916442154034101891829,-9,"InexactError(:check_top_bit, UInt128, -9)",error,InexactError,1
-10000,234007933117439783742084149770834375090,"InexactError(:check_top_bit, UInt128, -10000)",error,InexactError,1.0,-9999,234007933117439783742084149770834375090,"InexactError(:check_top_bit, UInt128, -9999)",error,InexactError,1
1240838180564862776,-1000000000,"InexactError(:check_top_bit, UInt64, -1000000000)",error,InexactError,1.0,1240838180564862776,-999999999,"InexactError(:check_top_bit, UInt64, -999999999)",error,InexactError,1
-10000000,16569555602864767885,"InexactError(:check_top_bit, UInt64, -10000000)",error,InexactError,1.0,-9999999,16569555602864767885,"InexactError(:check_top_bit, UInt64, -9999999)",error,InexactError,1
98246566847815797524918706275371265548,-10,"InexactError(:check_top_bit, UInt128, -10)",error,InexactError,1.0,98246566847815797524918706275371265548,-9,"InexactError(:check_top_bit, UInt128, -9)",error,InexactError,1
-1000,11539336993096317010,"InexactError(:check_top_bit, UInt64, -1000)",error,InexactError,1.0,-999,11539336993096317010,"InexactError(:check_top_bit, UInt64, -999)",error,InexactError,1
2054634461370596836,-10,"InexactError(:check_top_bit, UInt64, -10)",error,InexactError,1.0,2054634461370596836,-9,"InexactError(:check_top_bit, UInt64, -9)",error,InexactError,1
-10000,12365631499691197374,"InexactError(:check_top_bit, UInt64, -10000)",error,InexactError,1.0,-9999,12365631499691197374,"InexactError(:check_top_bit, UInt64, -9999)",error,InexactError,1
-10000,12113635638434677227,"InexactError(:check_top_bit, UInt64, -10000)",error,InexactError,1.0,-9999,12113635638434677227,"InexactError(:check_top_bit, UInt64, -9999)",error,InexactError,1
-10,5196879615154212773,"InexactError(:check_top_bit, UInt64, -10)",error,InexactError,1.0,-9,5196879615154212773,"InexactError(:check_top_bit, UInt64, -9)",error,InexactError,1
-100,16693338847870289453,"InexactError(:check_top_bit, UInt64, -100)",error,InexactError,1.0,-99,16693338847870289453,"InexactError(:check_top_bit, UInt64, -99)",error,InexactError,1
4459630245270273845678412852386145404,-10,"InexactError(:check_top_bit, UInt128, -10)",error,InexactError,1.0,4459630245270273845678412852386145404,-9,"InexactError(:check_top_bit, UInt128, -9)",error,InexactError,1
5049873228561274565,-100,"InexactError(:check_top_bit, UInt64, -100)",error,InexactError,1.0,5049873228561274565,-99,"InexactError(:check_top_bit, UInt64, -99)",error,InexactError,1
-100000000,8018746137139575159,"InexactError(:check_top_bit, UInt64, -100000000)",error,InexactError,1.0,-99999999,8018746137139575159,"InexactError(:check_top_bit, UInt64, -99999999)",error,InexactError,1
132740342727943674687697940275703081661,-10000,"InexactError(:check_top_bit, UInt128, -10000)",error,InexactError,1.0,132740342727943674687697940275703081661,-9999,"InexactError(:check_top_bit, UInt128, -9999)",error,InexactError,1
254942319287410826657547116266069411751,-100000000,"InexactError(:check_top_bit, UInt128, -100000000)",error,InexactError,1.0,254942319287410826657547116266069411751,-99999999,"InexactError(:check_top_bit, UInt128, -99999999)",error,InexactError,1
