x,y,output,outputtype,datatype,metric,n_x,n_y,n_output,n_outputtype,n_datatype,count
-1000,64397594247212872629834815831723946305,"InexactError(:check_top_bit, UInt128, -1000)",error,InexactError,1.0,-999,64397594247212872629834815831723946305,"InexactError(:check_top_bit, UInt128, -999)",error,InexactError,1
5189814679031621304,-10,"InexactError(:check_top_bit, UInt64, -10)",error,InexactError,1.0,5189814679031621304,-9,"InexactError(:check_top_bit, UInt64, -9)",error,InexactError,1
15480221555474622906563163258429920285,-10000,"InexactError(:check_top_bit, UInt128, -10000)",error,InexactError,1.0,15480221555474622906563163258429920285,-9999,"InexactError(:check_top_bit, UInt128, -9999)",error,InexactError,1
413509983127575567,-1000000000,"InexactError(:check_top_bit, UInt64, -1000000000)",error,InexactError,1.0,413509983127575567,-999999999,"InexactError(:check_top_bit, UInt64, -999999999)",error,InexactError,1
-10000,17917355524912386840,"InexactError(:check_top_bit, UInt64, -10000)",error,InexactError,1.0,-9999,17917355524912386840,"InexactError(:check_top_bit, UInt64, -9999)",error,InexactError,1
239171116765305873694640629044392325699,-1000,"InexactError(:check_top_bit, UInt128, -1000)",error,InexactError,1.0,239171116765305873694640629044392325699,-999,"InexactError(:check_top_bit, UInt128, -999)",error,InexactError,1
-10000,196384057506549888913095833563453594193,"InexactError(:check_top_bit, UInt128, -10000)",error,InexactError,1.0,-9999,196384057506549888913095833563453594193,"InexactError(:check_top_bit, UInt128, -9999)",error,InexactError,1
-10,4138398030696820797,"InexactError(:check_top_bit, UInt64, -10)",error,InexactError,1.0,-9,4138398030696820797,"InexactError(:check_top_bit, UInt64, -9)",error,InexactError,1
-10,8503270081684199215,"InexactError(:check_top_bit, UInt64, -10)",error,InexactError,1.0,-9,8503270081684199215,"InexactError(:check_top_bit, UInt64, -9)",error,InexactError,1
439413468827850589,-1000000000,"InexactError(:check_top_bit, UInt64, -1000000000)",error,InexactError,1.0,439413468827850589,-999999999,"InexactError(:check_top_bit, UInt64, -999999999)",error,InexactError,1
-100000000,319657367824464558614308289523763038536,"InexactError(:check_top_bit, UInt128, -100000000)",error,InexactError,1.0,-99999999,319657367824464558614308289523763038536,"InexactError(:check_top_bit, UInt128, -99999999)",error,InexactError,1
5312143343709586896,-100000000,"InexactError(:check_top_bit, UInt64, -100000000)",error,InexactError,1.0,5312143343709586896,-99999999,"InexactError(:check_top_bit, UInt64, -99999999)",error,InexactError,1
