x,y,output,outputtype,datatype,metric,n_x,n_y,n_output,n_outputtype,n_datatype,count
59679,false,DivideError(),error,DivideError,3.0,59679,true,"(0xe91f, 0x0001)",valid,"Tuple{UInt16, UInt16}",2
46465,0,DivideError(),error,DivideError,3.0,46465,1,"(46465, 1)",valid,"Tuple{Int64, Int64}",2
42843,false,DivideError(),error,DivideError,3.0,42843,true,"(0xa75b, 0x0001)",valid,"Tuple{UInt16, UInt16}",2
42439,false,DivideError(),error,DivideError,3.0,42439,true,"(0xa5c7, 0x0001)",valid,"Tuple{UInt16, UInt16}",2
40183,false,DivideError(),error,DivideError,3.0,40183,true,"(0x9cf7, 0x0001)",valid,"Tuple{UInt16, UInt16}",2
35493,false,DivideError(),error,DivideError,3.0,35493,true,"(0x8aa5, 0x0001)",valid,"Tuple{UInt16, UInt16}",3
30371,false,DivideError(),error,DivideError,3.0,30371,true,"(0x76a3, 0x0001)",valid,"Tuple{UInt16, UInt16}",2
28932,false,DivideError(),error,DivideError,3.0,28932,true,"(28932, 1)",valid,"Tuple{Int64, Int64}",2
24890,0,DivideError(),error,DivideError,3.0,24890,1,"(24890, 1)",valid,"Tuple{Int64, Int64}",2
17837,false,DivideError(),error,DivideError,3.0,17837,true,"(0x45ad, 0x0001)",valid,"Tuple{UInt16, UInt16}",2
14020,0,DivideError(),error,DivideError,3.0,14020,1,"(14020, 1)",valid,"Tuple{Int64, Int64}",2
13819,false,DivideError(),error,DivideError,3.0,13819,true,"(0x35fb, 0x0001)",valid,"Tuple{UInt16, UInt16}",2
10731,false,DivideError(),error,DivideError,3.0,10731,true,"(10731, 1)",valid,"Tuple{Int64, Int64}",2
10673,false,DivideError(),error,DivideError,3.0,10673,true,"(10673, 1)",valid,"Tuple{Int64, Int64}",2
10588,false,DivideError(),error,DivideError,3.0,10588,true,"(10588, 1)",valid,"Tuple{Int64, Int64}",2
4778,false,DivideError(),error,DivideError,4.0,4778,true,"(4778, 1)",valid,"Tuple{Int64, Int64}",2
2742,false,DivideError(),error,DivideError,3.0,2742,true,"(0x0ab6, 0x0001)",valid,"Tuple{UInt16, UInt16}",2
1446,false,DivideError(),error,DivideError,4.0,1446,true,"(1446, 1)",valid,"Tuple{Int64, Int64}",2
255,false,DivideError(),error,DivideError,1.0,255,true,"(0xff, 0x01)",valid,"Tuple{UInt8, UInt8}",11
254,false,DivideError(),error,DivideError,1.0,254,true,"(0xfe, 0x01)",valid,"Tuple{UInt8, UInt8}",10
253,false,DivideError(),error,DivideError,1.0,253,true,"(0xfd, 0x01)",valid,"Tuple{UInt8, UInt8}",10
252,false,DivideError(),error,DivideError,1.0,252,true,"(0xfc, 0x01)",valid,"Tuple{UInt8, UInt8}",7
251,false,DivideError(),error,DivideError,1.0,251,true,"(0xfb, 0x01)",valid,"Tuple{UInt8, UInt8}",6
250,false,DivideError(),error,DivideError,1.0,250,true,"(0xfa, 0x01)",valid,"Tuple{UInt8, UInt8}",13
249,false,DivideError(),error,DivideError,1.0,249,true,"(0xf9, 0x01)",valid,"Tuple{UInt8, UInt8}",6
248,false,DivideError(),error,DivideError,1.0,248,true,"(0xf8, 0x01)",valid,"Tuple{UInt8, UInt8}",8
246,false,DivideError(),error,DivideError,1.0,246,true,"(0xf6, 0x01)",valid,"Tuple{UInt8, UInt8}",5
245,false,DivideError(),error,DivideError,1.0,245,true,"(0xf5, 0x01)",valid,"Tuple{UInt8, UInt8}",12
