x,y,output,outputtype,datatype,metric,n_x,n_y,n_output,n_outputtype,n_datatype,count
55514,false,DivideError(),error,DivideError,3.0,55514,true,"(0xd8da, 0x0001)",valid,"Tuple{UInt16, UInt16}",2
40843,false,DivideError(),error,DivideError,3.0,40843,true,"(0x9f8b, 0x0001)",valid,"Tuple{UInt16, UInt16}",2
39278,false,DivideError(),error,DivideError,3.0,39278,true,"(0x996e, 0x0001)",valid,"Tuple{UInt16, UInt16}",2
39010,false,DivideError(),error,DivideError,3.0,39010,true,"(0x9862, 0x0001)",valid,"Tuple{UInt16, UInt16}",2
32367,false,DivideError(),error,DivideError,3.0,32367,true,"(0x7e6f, 0x0001)",valid,"Tuple{UInt16, UInt16}",2
24543,false,DivideError(),error,DivideError,3.0,24543,true,"(0x5fdf, 0x0001)",valid,"Tuple{UInt16, UInt16}",2
23487,false,DivideError(),error,DivideError,3.0,23487,true,"(23487, 1)",valid,"Tuple{Int64, Int64}",2
22258,false,DivideError(),error,DivideError,3.0,22258,true,"(0x56f2, 0x0001)",valid,"Tuple{UInt16, UInt16}",2
18125,false,DivideError(),error,DivideError,3.0,18125,true,"(0x46cd, 0x0001)",valid,"Tuple{UInt16, UInt16}",2
16241,false,DivideError(),error,DivideError,3.0,16241,true,"(0x3f71, 0x0001)",valid,"Tuple{UInt16, UInt16}",2
15131,false,DivideError(),error,DivideError,3.0,15131,true,"(0x3b1b, 0x0001)",valid,"Tuple{UInt16, UInt16}",2
12234,false,DivideError(),error,DivideError,3.0,12234,true,"(0x2fca, 0x0001)",valid,"Tuple{UInt16, UInt16}",2
11455,false,DivideError(),error,DivideError,3.0,11455,true,"(0x2cbf, 0x0001)",valid,"Tuple{UInt16, UInt16}",2
10098,false,DivideError(),error,DivideError,3.0,10098,true,"(10098, 1)",valid,"Tuple{Int64, Int64}",2
9904,false,DivideError(),error,DivideError,3.0,9904,true,"(0x26b0, 0x0001)",valid,"Tuple{UInt16, UInt16}",2
8561,0,DivideError(),error,DivideError,4.0,8561,1,"(8561, 1)",valid,"Tuple{Int64, Int64}",2
255,false,DivideError(),error,DivideError,1.0,255,true,"(0xff, 0x01)",valid,"Tuple{UInt8, UInt8}",4
254,false,DivideError(),error,DivideError,1.0,254,true,"(0xfe, 0x01)",valid,"Tuple{UInt8, UInt8}",6
253,false,DivideError(),error,DivideError,1.0,253,true,"(0xfd, 0x01)",valid,"Tuple{UInt8, UInt8}",15
252,0,DivideError(),error,DivideError,5.0,252,1,"(252, 1)",valid,"Tuple{Int64, Int64}",5
252,false,DivideError(),error,DivideError,1.0,252,true,"(0xfc, 0x01)",valid,"Tuple{UInt8, UInt8}",9
251,false,DivideError(),error,DivideError,1.0,251,true,"(0xfb, 0x01)",valid,"Tuple{UInt8, UInt8}",5
250,false,DivideError(),error,DivideError,1.0,250,true,"(0xfa, 0x01)",valid,"Tuple{UInt8, UInt8}",7
248,false,DivideError(),error,DivideError,1.0,248,true,"(0xf8, 0x01)",valid,"Tuple{UInt8, UInt8}",6
247,0,DivideError(),error,DivideError,5.0,247,1,"(247, 1)",valid,"Tuple{Int64, Int64}",4
247,false,DivideError(),error,DivideError,1.0,247,true,"(0xf7, 0x01)",valid,"Tuple{UInt8, UInt8}",6
246,false,DivideError(),error,DivideError,1.0,246,true,"(0xf6, 0x01)",valid,"Tuple{UInt8, UInt8}",8
245,false,DivideError(),error,DivideError,1.0,245,true,"(0xf5, 0x01)",valid,"Tuple{UInt8, UInt8}",8
244,false,DivideError(),error,DivideError,1.0,244,true,"(0xf4, 0x01)",valid,"Tuple{UInt8, UInt8}",6
244,0,DivideError(),error,DivideError,5.0,244,1,"(244, 1)",valid,"Tuple{Int64, Int64}",3
243,false,DivideError(),error,DivideError,1.0,243,true,"(0xf3, 0x01)",valid,"Tuple{UInt8, UInt8}",6
242,false,DivideError(),error,DivideError,1.0,242,true,"(0xf2, 0x01)",valid,"Tuple{UInt8, UInt8}",11
241,false,DivideError(),error,DivideError,1.0,241,true,"(0xf1, 0x01)",valid,"Tuple{UInt8, UInt8}",14
239,false,DivideError(),error,DivideError,1.0,239,true,"(0xef, 0x01)",valid,"Tuple{UInt8, UInt8}",9
238,false,DivideError(),error,DivideError,1.0,238,true,"(0xee, 0x01)",valid,"Tuple{UInt8, UInt8}",5
237,0,DivideError(),error,DivideError,5.0,237,1,"(237, 1)",valid,"Tuple{Int64, Int64}",2
237,false,DivideError(),error,DivideError,1.0,237,true,"(0xed, 0x01)",valid,"Tuple{UInt8, UInt8}",7
236,false,DivideError(),error,DivideError,1.0,236,true,"(0xec, 0x01)",valid,"Tuple{UInt8, UInt8}",6
234,false,DivideError(),error,DivideError,1.0,234,true,"(0xea, 0x01)",valid,"Tuple{UInt8, UInt8}",3
233,false,DivideError(),error,DivideError,1.0,233,true,"(0xe9, 0x01)",valid,"Tuple{UInt8, UInt8}",7
232,false,DivideError(),error,DivideError,1.0,232,true,"(0xe8, 0x01)",valid,"Tuple{UInt8, UInt8}",3
231,false,DivideError(),error,DivideError,1.0,231,true,"(0xe7, 0x01)",valid,"Tuple{UInt8, UInt8}",3
231,0,DivideError(),error,DivideError,5.0,231,1,"(231, 1)",valid,"Tuple{Int64, Int64}",4
230,false,DivideError(),error,DivideError,1.0,230,true,"(0xe6, 0x01)",valid,"Tuple{UInt8, UInt8}",14
229,false,DivideError(),error,DivideError,1.0,229,true,"(0xe5, 0x01)",valid,"Tuple{UInt8, UInt8}",6
228,false,DivideError(),error,DivideError,1.0,228,true,"(0xe4, 0x01)",valid,"Tuple{UInt8, UInt8}",5
226,false,DivideError(),error,DivideError,1.0,226,true,"(0xe2, 0x01)",valid,"Tuple{UInt8, UInt8}",4
224,false,DivideError(),error,DivideError,1.0,224,true,"(0xe0, 0x01)",valid,"Tuple{UInt8, UInt8}",10
222,false,DivideError(),error,DivideError,1.0,222,true,"(0xde, 0x01)",valid,"Tuple{UInt8, UInt8}",14
220,false,DivideError(),error,DivideError,1.0,220,true,"(0xdc, 0x01)",valid,"Tuple{UInt8, UInt8}",6
219,false,DivideError(),error,DivideError,1.0,219,true,"(0xdb, 0x01)",valid,"Tuple{UInt8, UInt8}",12
218,0,DivideError(),error,DivideError,5.0,218,1,"(218, 1)",valid,"Tuple{Int64, Int64}",3
217,false,DivideError(),error,DivideError,1.0,217,true,"(0xd9, 0x01)",valid,"Tuple{UInt8, UInt8}",12
216,false,DivideError(),error,DivideError,1.0,216,true,"(0xd8, 0x01)",valid,"Tuple{UInt8, UInt8}",6
215,false,DivideError(),error,DivideError,1.0,215,true,"(0xd7, 0x01)",valid,"Tuple{UInt8, UInt8}",12
213,false,DivideError(),error,DivideError,1.0,213,true,"(0xd5, 0x01)",valid,"Tuple{UInt8, UInt8}",6
211,false,DivideError(),error,DivideError,1.0,211,true,"(0xd3, 0x01)",valid,"Tuple{UInt8, UInt8}",2
210,false,DivideError(),error,DivideError,1.0,210,true,"(0xd2, 0x01)",valid,"Tuple{UInt8, UInt8}",4
209,false,DivideError(),error,DivideError,1.0,209,true,"(0xd1, 0x01)",valid,"Tuple{UInt8, UInt8}",8
208,false,DivideError(),error,DivideError,1.0,208,true,"(0xd0, 0x01)",valid,"Tuple{UInt8, UInt8}",4
206,false,DivideError(),error,DivideError,1.0,206,true,"(0xce, 0x01)",valid,"Tuple{UInt8, UInt8}",6
205,0,DivideError(),error,DivideError,5.0,205,1,"(205, 1)",valid,"Tuple{Int64, Int64}",2
205,false,DivideError(),error,DivideError,1.0,205,true,"(0xcd, 0x01)",valid,"Tuple{UInt8, UInt8}",10
204,false,DivideError(),error,DivideError,1.0,204,true,"(0xcc, 0x01)",valid,"Tuple{UInt8, UInt8}",11
203,false,DivideError(),error,DivideError,1.0,203,true,"(0xcb, 0x01)",valid,"Tuple{UInt8, UInt8}",10
201,false,DivideError(),error,DivideError,1.0,201,true,"(0xc9, 0x01)",valid,"Tuple{UInt8, UInt8}",4
200,false,DivideError(),error,DivideError,1.0,200,true,"(0xc8, 0x01)",valid,"Tuple{UInt8, UInt8}",5
199,false,DivideError(),error,DivideError,1.0,199,true,"(0xc7, 0x01)",valid,"Tuple{UInt8, UInt8}",13
197,false,DivideError(),error,DivideError,1.0,197,true,"(0xc5, 0x01)",valid,"Tuple{UInt8, UInt8}",8
196,false,DivideError(),error,DivideError,1.0,196,true,"(0xc4, 0x01)",valid,"Tuple{UInt8, UInt8}",12
194,false,DivideError(),error,DivideError,1.0,194,true,"(0xc2, 0x01)",valid,"Tuple{UInt8, UInt8}",9
193,false,DivideError(),error,DivideError,1.0,193,true,"(0xc1, 0x01)",valid,"Tuple{UInt8, UInt8}",3
192,false,DivideError(),error,DivideError,1.0,192,true,"(0xc0, 0x01)",valid,"Tuple{UInt8, UInt8}",10
191,false,DivideError(),error,DivideError,1.0,191,true,"(0xbf, 0x01)",valid,"Tuple{UInt8, UInt8}",4
190,false,DivideError(),error,DivideError,1.0,190,true,"(0xbe, 0x01)",valid,"Tuple{UInt8, UInt8}",9
189,false,DivideError(),error,DivideError,1.0,189,true,"(0xbd, 0x01)",valid,"Tuple{UInt8, UInt8}",4
189,0,DivideError(),error,DivideError,5.0,189,1,"(189, 1)",valid,"Tuple{Int64, Int64}",3
188,false,DivideError(),error,DivideError,1.0,188,true,"(0xbc, 0x01)",valid,"Tuple{UInt8, UInt8}",7
187,false,DivideError(),error,DivideError,1.0,187,true,"(0xbb, 0x01)",valid,"Tuple{UInt8, UInt8}",10
185,false,DivideError(),error,DivideError,1.0,185,true,"(0xb9, 0x01)",valid,"Tuple{UInt8, UInt8}",8
183,false,DivideError(),error,DivideError,1.0,183,true,"(0xb7, 0x01)",valid,"Tuple{UInt8, UInt8}",11
182,false,DivideError(),error,DivideError,1.0,182,true,"(0xb6, 0x01)",valid,"Tuple{UInt8, UInt8}",12
181,false,DivideError(),error,DivideError,1.0,181,true,"(0xb5, 0x01)",valid,"Tuple{UInt8, UInt8}",9
180,0,DivideError(),error,DivideError,5.0,180,1,"(180, 1)",valid,"Tuple{Int64, Int64}",3
180,false,DivideError(),error,DivideError,1.0,180,true,"(0xb4, 0x01)",valid,"Tuple{UInt8, UInt8}",12
179,false,DivideError(),error,DivideError,1.0,179,true,"(0xb3, 0x01)",valid,"Tuple{UInt8, UInt8}",3
178,false,DivideError(),error,DivideError,1.0,178,true,"(0xb2, 0x01)",valid,"Tuple{UInt8, UInt8}",15
177,false,DivideError(),error,DivideError,1.0,177,true,"(0xb1, 0x01)",valid,"Tuple{UInt8, UInt8}",11
176,false,DivideError(),error,DivideError,1.0,176,true,"(0xb0, 0x01)",valid,"Tuple{UInt8, UInt8}",10
175,false,DivideError(),error,DivideError,1.0,175,true,"(0xaf, 0x01)",valid,"Tuple{UInt8, UInt8}",6
174,false,DivideError(),error,DivideError,1.0,174,true,"(0xae, 0x01)",valid,"Tuple{UInt8, UInt8}",12
172,false,DivideError(),error,DivideError,1.0,172,true,"(0xac, 0x01)",valid,"Tuple{UInt8, UInt8}",9
171,false,DivideError(),error,DivideError,1.0,171,true,"(0xab, 0x01)",valid,"Tuple{UInt8, UInt8}",4
169,false,DivideError(),error,DivideError,1.0,169,true,"(0xa9, 0x01)",valid,"Tuple{UInt8, UInt8}",9
167,0,DivideError(),error,DivideError,5.0,167,1,"(167, 1)",valid,"Tuple{Int64, Int64}",2
167,false,DivideError(),error,DivideError,1.0,167,true,"(0xa7, 0x01)",valid,"Tuple{UInt8, UInt8}",4
166,false,DivideError(),error,DivideError,1.0,166,true,"(0xa6, 0x01)",valid,"Tuple{UInt8, UInt8}",9
165,false,DivideError(),error,DivideError,1.0,165,true,"(0xa5, 0x01)",valid,"Tuple{UInt8, UInt8}",15
165,0,DivideError(),error,DivideError,5.0,165,1,"(165, 1)",valid,"Tuple{Int64, Int64}",3
164,false,DivideError(),error,DivideError,1.0,164,true,"(0xa4, 0x01)",valid,"Tuple{UInt8, UInt8}",4
162,false,DivideError(),error,DivideError,1.0,162,true,"(0xa2, 0x01)",valid,"Tuple{UInt8, UInt8}",11
161,false,DivideError(),error,DivideError,1.0,161,true,"(0xa1, 0x01)",valid,"Tuple{UInt8, UInt8}",4
160,false,DivideError(),error,DivideError,1.0,160,true,"(0xa0, 0x01)",valid,"Tuple{UInt8, UInt8}",3
159,false,DivideError(),error,DivideError,1.0,159,true,"(0x9f, 0x01)",valid,"Tuple{UInt8, UInt8}",10
158,false,DivideError(),error,DivideError,1.0,158,true,"(0x9e, 0x01)",valid,"Tuple{UInt8, UInt8}",7
157,false,DivideError(),error,DivideError,1.0,157,true,"(0x9d, 0x01)",valid,"Tuple{UInt8, UInt8}",9
157,0,DivideError(),error,DivideError,5.0,157,1,"(157, 1)",valid,"Tuple{Int64, Int64}",2
156,false,DivideError(),error,DivideError,1.0,156,true,"(0x9c, 0x01)",valid,"Tuple{UInt8, UInt8}",3
155,0,DivideError(),error,DivideError,5.0,155,1,"(155, 1)",valid,"Tuple{Int64, Int64}",3
155,false,DivideError(),error,DivideError,1.0,155,true,"(0x9b, 0x01)",valid,"Tuple{UInt8, UInt8}",8
154,false,DivideError(),error,DivideError,1.0,154,true,"(0x9a, 0x01)",valid,"Tuple{UInt8, UInt8}",5
153,false,DivideError(),error,DivideError,1.0,153,true,"(0x99, 0x01)",valid,"Tuple{UInt8, UInt8}",6
152,false,DivideError(),error,DivideError,1.0,152,true,"(0x98, 0x01)",valid,"Tuple{UInt8, UInt8}",12
151,false,DivideError(),error,DivideError,1.0,151,true,"(0x97, 0x01)",valid,"Tuple{UInt8, UInt8}",9
150,false,DivideError(),error,DivideError,1.0,150,true,"(0x96, 0x01)",valid,"Tuple{UInt8, UInt8}",14
148,false,DivideError(),error,DivideError,1.0,148,true,"(0x94, 0x01)",valid,"Tuple{UInt8, UInt8}",5
147,false,DivideError(),error,DivideError,1.0,147,true,"(0x93, 0x01)",valid,"Tuple{UInt8, UInt8}",8
146,false,DivideError(),error,DivideError,1.0,146,true,"(0x92, 0x01)",valid,"Tuple{UInt8, UInt8}",13
145,false,DivideError(),error,DivideError,1.0,145,true,"(0x91, 0x01)",valid,"Tuple{UInt8, UInt8}",8
142,false,DivideError(),error,DivideError,1.0,142,true,"(0x8e, 0x01)",valid,"Tuple{UInt8, UInt8}",3
141,false,DivideError(),error,DivideError,1.0,141,true,"(0x8d, 0x01)",valid,"Tuple{UInt8, UInt8}",14
140,false,DivideError(),error,DivideError,1.0,140,true,"(0x8c, 0x01)",valid,"Tuple{UInt8, UInt8}",10
138,false,DivideError(),error,DivideError,1.0,138,true,"(0x8a, 0x01)",valid,"Tuple{UInt8, UInt8}",6
137,false,DivideError(),error,DivideError,1.0,137,true,"(0x89, 0x01)",valid,"Tuple{UInt8, UInt8}",9
136,false,DivideError(),error,DivideError,1.0,136,true,"(0x88, 0x01)",valid,"Tuple{UInt8, UInt8}",4
135,false,DivideError(),error,DivideError,1.0,135,true,"(0x87, 0x01)",valid,"Tuple{UInt8, UInt8}",2
135,0,DivideError(),error,DivideError,5.0,135,1,"(135, 1)",valid,"Tuple{Int64, Int64}",3
134,false,DivideError(),error,DivideError,1.0,134,true,"(0x86, 0x01)",valid,"Tuple{UInt8, UInt8}",8
133,false,DivideError(),error,DivideError,1.0,133,true,"(0x85, 0x01)",valid,"Tuple{UInt8, UInt8}",12
132,false,DivideError(),error,DivideError,1.0,132,true,"(0x84, 0x01)",valid,"Tuple{UInt8, UInt8}",14
131,false,DivideError(),error,DivideError,1.0,131,true,"(0x83, 0x01)",valid,"Tuple{UInt8, UInt8}",7
130,false,DivideError(),error,DivideError,1.0,130,true,"(0x82, 0x01)",valid,"Tuple{UInt8, UInt8}",16
129,false,DivideError(),error,DivideError,1.0,129,true,"(0x81, 0x01)",valid,"Tuple{UInt8, UInt8}",9
128,false,DivideError(),error,DivideError,1.0,128,true,"(0x80, 0x01)",valid,"Tuple{UInt8, UInt8}",6
128,0,DivideError(),error,DivideError,5.0,128,1,"(128, 1)",valid,"Tuple{Int64, Int64}",2
127,false,DivideError(),error,DivideError,5.0,127,true,"(127, 1)",valid,"Tuple{Int64, Int64}",3
126,false,DivideError(),error,DivideError,5.0,126,true,"(126, 1)",valid,"Tuple{Int64, Int64}",12
126,false,DivideError(),error,DivideError,1.0,126,true,"(0x7e, 0x01)",valid,"Tuple{UInt8, UInt8}",7
124,false,DivideError(),error,DivideError,5.0,124,true,"(124, 1)",valid,"Tuple{Int64, Int64}",7
123,false,DivideError(),error,DivideError,1.0,123,true,"(0x7b, 0x01)",valid,"Tuple{UInt8, UInt8}",9
123,false,DivideError(),error,DivideError,5.0,123,true,"(123, 1)",valid,"Tuple{Int64, Int64}",6
122,false,DivideError(),error,DivideError,5.0,122,true,"(122, 1)",valid,"Tuple{Int64, Int64}",12
122,false,DivideError(),error,DivideError,1.0,122,true,"(0x7a, 0x01)",valid,"Tuple{UInt8, UInt8}",8
121,false,DivideError(),error,DivideError,1.0,121,true,"(0x79, 0x01)",valid,"Tuple{UInt8, UInt8}",12
121,false,DivideError(),error,DivideError,5.0,121,true,"(121, 1)",valid,"Tuple{Int64, Int64}",5
120,false,DivideError(),error,DivideError,1.0,120,true,"(0x78, 0x01)",valid,"Tuple{UInt8, UInt8}",15
120,false,DivideError(),error,DivideError,5.0,120,true,"(120, 1)",valid,"Tuple{Int64, Int64}",5
119,false,DivideError(),error,DivideError,1.0,119,true,"(0x77, 0x01)",valid,"Tuple{UInt8, UInt8}",6
119,false,DivideError(),error,DivideError,5.0,119,true,"(119, 1)",valid,"Tuple{Int64, Int64}",2
118,false,DivideError(),error,DivideError,5.0,118,true,"(118, 1)",valid,"Tuple{Int64, Int64}",4
117,false,DivideError(),error,DivideError,5.0,117,true,"(117, 1)",valid,"Tuple{Int64, Int64}",6
117,false,DivideError(),error,DivideError,1.0,117,true,"(0x75, 0x01)",valid,"Tuple{UInt8, UInt8}",7
116,false,DivideError(),error,DivideError,5.0,116,true,"(116, 1)",valid,"Tuple{Int64, Int64}",7
116,false,DivideError(),error,DivideError,1.0,116,true,"(0x74, 0x01)",valid,"Tuple{UInt8, UInt8}",9
115,false,DivideError(),error,DivideError,1.0,115,true,"(0x73, 0x01)",valid,"Tuple{UInt8, UInt8}",14
113,false,DivideError(),error,DivideError,1.0,113,true,"(0x71, 0x01)",valid,"Tuple{UInt8, UInt8}",6
113,false,DivideError(),error,DivideError,5.0,113,true,"(113, 1)",valid,"Tuple{Int64, Int64}",6
111,false,DivideError(),error,DivideError,1.0,111,true,"(0x6f, 0x01)",valid,"Tuple{UInt8, UInt8}",12
