x,y,output,outputtype,datatype,metric,n_x,n_y,n_output,n_outputtype,n_datatype,count
59905,false,DivideError(),error,DivideError,3.0,59905,true,"(0xea01, 0x0001)",valid,"Tuple{UInt16, UInt16}",2
55003,false,DivideError(),error,DivideError,3.0,55003,true,"(0xd6db, 0x0001)",valid,"Tuple{UInt16, UInt16}",2
26443,false,DivideError(),error,DivideError,3.0,26443,true,"(26443, 1)",valid,"Tuple{Int64, Int64}",2
26036,false,DivideError(),error,DivideError,3.0,26036,true,"(0x65b4, 0x0001)",valid,"Tuple{UInt16, UInt16}",2
25621,false,DivideError(),error,DivideError,3.0,25621,true,"(0x6415, 0x0001)",valid,"Tuple{UInt16, UInt16}",2
23761,0,DivideError(),error,DivideError,3.0,23761,1,"(23761, 1)",valid,"Tuple{Int64, Int64}",2
19705,false,DivideError(),error,DivideError,3.0,19705,true,"(0x4cf9, 0x0001)",valid,"Tuple{UInt16, UInt16}",2
18064,false,DivideError(),error,DivideError,3.0,18064,true,"(18064, 1)",valid,"Tuple{Int64, Int64}",2
16469,false,DivideError(),error,DivideError,3.0,16469,true,"(0x4055, 0x0001)",valid,"Tuple{UInt16, UInt16}",2
15698,false,DivideError(),error,DivideError,3.0,15698,true,"(0x3d52, 0x0001)",valid,"Tuple{UInt16, UInt16}",2
10644,false,DivideError(),error,DivideError,3.0,10644,true,"(10644, 1)",valid,"Tuple{Int64, Int64}",2
3927,false,DivideError(),error,DivideError,3.0,3927,true,"(0x0f57, 0x0001)",valid,"Tuple{UInt16, UInt16}",2
3249,false,DivideError(),error,DivideError,3.0,3249,true,"(0x0cb1, 0x0001)",valid,"Tuple{UInt16, UInt16}",2
254,false,DivideError(),error,DivideError,1.0,254,true,"(0xfe, 0x01)",valid,"Tuple{UInt8, UInt8}",14
253,false,DivideError(),error,DivideError,1.0,253,true,"(0xfd, 0x01)",valid,"Tuple{UInt8, UInt8}",13
252,false,DivideError(),error,DivideError,1.0,252,true,"(0xfc, 0x01)",valid,"Tuple{UInt8, UInt8}",12
251,false,DivideError(),error,DivideError,1.0,251,true,"(0xfb, 0x01)",valid,"Tuple{UInt8, UInt8}",13
250,false,DivideError(),error,DivideError,1.0,250,true,"(0xfa, 0x01)",valid,"Tuple{UInt8, UInt8}",13
249,0,DivideError(),error,DivideError,5.0,249,1,"(249, 1)",valid,"Tuple{Int64, Int64}",5
249,false,DivideError(),error,DivideError,1.0,249,true,"(0xf9, 0x01)",valid,"Tuple{UInt8, UInt8}",3
247,false,DivideError(),error,DivideError,1.0,247,true,"(0xf7, 0x01)",valid,"Tuple{UInt8, UInt8}",6
246,false,DivideError(),error,DivideError,1.0,246,true,"(0xf6, 0x01)",valid,"Tuple{UInt8, UInt8}",5
245,false,DivideError(),error,DivideError,1.0,245,true,"(0xf5, 0x01)",valid,"Tuple{UInt8, UInt8}",4
244,false,DivideError(),error,DivideError,1.0,244,true,"(0xf4, 0x01)",valid,"Tuple{UInt8, UInt8}",8
242,false,DivideError(),error,DivideError,1.0,242,true,"(0xf2, 0x01)",valid,"Tuple{UInt8, UInt8}",7
241,false,DivideError(),error,DivideError,1.0,241,true,"(0xf1, 0x01)",valid,"Tuple{UInt8, UInt8}",9
240,false,DivideError(),error,DivideError,1.0,240,true,"(0xf0, 0x01)",valid,"Tuple{UInt8, UInt8}",13
237,false,DivideError(),error,DivideError,1.0,237,true,"(0xed, 0x01)",valid,"Tuple{UInt8, UInt8}",9
236,false,DivideError(),error,DivideError,1.0,236,true,"(0xec, 0x01)",valid,"Tuple{UInt8, UInt8}",5
234,false,DivideError(),error,DivideError,1.0,234,true,"(0xea, 0x01)",valid,"Tuple{UInt8, UInt8}",6
232,0,DivideError(),error,DivideError,1.0,232,1,"(0xe8, 0x01)",valid,"Tuple{UInt8, UInt8}",3
232,0,DivideError(),error,DivideError,5.0,232,1,"(232, 1)",valid,"Tuple{Int64, Int64}",3
