x,y,output,outputtype,datatype,metric,n_x,n_y,n_output,n_outputtype,n_datatype,count
-10000,14218043412729865868,"InexactError(:check_top_bit, UInt64, -10000)",error,InexactError,1.0,-9999,14218043412729865868,"InexactError(:check_top_bit, UInt64, -9999)",error,InexactError,1
42916003925132740,-10000,"InexactError(:check_top_bit, UInt64, -10000)",error,InexactError,1.0,42916003925132740,-9999,"InexactError(:check_top_bit, UInt64, -9999)",error,InexactError,1
17391122739112839499,-10,"InexactError(:check_top_bit, UInt64, -10)",error,InexactError,1.0,17391122739112839499,-9,"InexactError(:check_top_bit, UInt64, -9)",error,InexactError,1
15746543378563696576,-1000000000,"InexactError(:check_top_bit, UInt64, -1000000000)",error,InexactError,1.0,15746543378563696576,-999999999,"InexactError(:check_top_bit, UInt64, -999999999)",error,InexactError,1
-10,9521972545356749157,"InexactError(:check_top_bit, UInt64, -10)",error,InexactError,1.0,-9,9521972545356749157,"InexactError(:check_top_bit, UInt64, -9)",error,InexactError,1
-10,1042754784938038772,"InexactError(:check_top_bit, UInt64, -10)",error,InexactError,1.0,-9,1042754784938038772,"InexactError(:check_top_bit, UInt64, -9)",error,InexactError,1
-10,274946638119561913015994740023160928899,"InexactError(:check_top_bit, UInt128, -10)",error,InexactError,1.0,-9,274946638119561913015994740023160928899,"InexactError(:check_top_bit, UInt128, -9)",error,InexactError,1
76446899535929192,-100000000,"InexactError(:check_top_bit, UInt64, -100000000)",error,InexactError,1.0,76446899535929192,-99999999,"InexactError(:check_top_bit, UInt64, -99999999)",error,InexactError,1
-1000000000,235858191262614534678033585632001971138,"InexactError(:check_top_bit, UInt128, -1000000000)",error,InexactError,1.0,-999999999,235858191262614534678033585632001971138,"InexactError(:check_top_bit, UInt128, -999999999)",error,InexactError,1
8318834507454219550853998603604981200,-1000,"InexactError(:check_top_bit, UInt128, -1000)",error,InexactError,1.0,8318834507454219550853998603604981200,-999,"InexactError(:check_top_bit, UInt128, -999)",error,InexactError,1
-100,85761047873327921341196908988443896510,"InexactError(:check_top_bit, UInt128, -100)",error,InexactError,1.0,-99,85761047873327921341196908988443896510,"InexactError(:check_top_bit, UInt128, -99)",error,InexactError,1
-10000,12047875285153499459,"InexactError(:check_top_bit, UInt64, -10000)",error,InexactError,1.0,-9999,12047875285153499459,"InexactError(:check_top_bit, UInt64, -9999)",error,InexactError,1
-1000000000,261405111456116431161144993101246966216,"InexactError(:check_top_bit, UInt128, -1000000000)",error,InexactError,1.0,-999999999,261405111456116431161144993101246966216,"InexactError(:check_top_bit, UInt128, -999999999)",error,InexactError,1
4037793159134671968,-10000,"InexactError(:check_top_bit, UInt64, -10000)",error,InexactError,1.0,4037793159134671968,-9999,"InexactError(:check_top_bit, UInt64, -9999)",error,InexactError,1
2182419527741808448,-100,"InexactError(:check_top_bit, UInt64, -100)",error,InexactError,1.0,2182419527741808448,-99,"InexactError(:check_top_bit, UInt64, -99)",error,InexactError,1
330965349075187497348828079479483814431,-10000,"InexactError(:check_top_bit, UInt128, -10000)",error,InexactError,1.0,330965349075187497348828079479483814431,-9999,"InexactError(:check_top_bit, UInt128, -9999)",error,InexactError,1
-10,17916572787157734355,"InexactError(:check_top_bit, UInt64, -10)",error,InexactError,1.0,-9,17916572787157734355,"InexactError(:check_top_bit, UInt64, -9)",error,InexactError,1
-10000,165054000495752420401206918592690567337,"InexactError(:check_top_bit, UInt128, -10000)",error,InexactError,1.0,-9999,165054000495752420401206918592690567337,"InexactError(:check_top_bit, UInt128, -9999)",error,InexactError,1
-100,9255911874736464427,"InexactError(:check_top_bit, UInt64, -100)",error,InexactError,1.0,-99,9255911874736464427,"InexactError(:check_top_bit, UInt64, -99)",error,InexactError,1
16148062451234780197,-10,"InexactError(:check_top_bit, UInt64, -10)",error,InexactError,1.0,16148062451234780197,-9,"InexactError(:check_top_bit, UInt64, -9)",error,InexactError,1
247097826173014051611695906975746259558,-1000,"InexactError(:check_top_bit, UInt128, -1000)",error,InexactError,1.0,247097826173014051611695906975746259558,-999,"InexactError(:check_top_bit, UInt128, -999)",error,InexactError,1
-1000000000,125247585245679342661559232824943850642,"InexactError(:check_top_bit, UInt128, -1000000000)",error,InexactError,1.0,-999999999,125247585245679342661559232824943850642,"InexactError(:check_top_bit, UInt128, -999999999)",error,InexactError,1
11683708358266749074,-10,"InexactError(:check_top_bit, UInt64, -10)",error,InexactError,1.0,11683708358266749074,-9,"InexactError(:check_top_bit, UInt64, -9)",error,InexactError,1
7964699662628156065,-1,"InexactError(:check_top_bit, UInt64, -1)",error,InexactError,27.0,7964699662628156065,0,DivideError(),error,DivideError,1
-10,11668819739815207323,"InexactError(:check_top_bit, UInt64, -10)",error,InexactError,1.0,-9,11668819739815207323,"InexactError(:check_top_bit, UInt64, -9)",error,InexactError,1
11340013260681824311,-1000000000,"InexactError(:check_top_bit, UInt64, -1000000000)",error,InexactError,1.0,11340013260681824311,-999999999,"InexactError(:check_top_bit, UInt64, -999999999)",error,InexactError,1
-1000000000,170237637646404944660390121932653944603,"InexactError(:check_top_bit, UInt128, -1000000000)",error,InexactError,1.0,-999999999,170237637646404944660390121932653944603,"InexactError(:check_top_bit, UInt128, -999999999)",error,InexactError,1
176275894331309848450055770573406381563,-10000,"InexactError(:check_top_bit, UInt128, -10000)",error,InexactError,1.0,176275894331309848450055770573406381563,-9999,"InexactError(:check_top_bit, UInt128, -9999)",error,InexactError,1
10547489598219547798,-100,"InexactError(:check_top_bit, UInt64, -100)",error,InexactError,1.0,10547489598219547798,-99,"InexactError(:check_top_bit, UInt64, -99)",error,InexactError,1
-10000,8041179128495521938,"InexactError(:check_top_bit, UInt64, -10000)",error,InexactError,1.0,-9999,8041179128495521938,"InexactError(:check_top_bit, UInt64, -9999)",error,InexactError,1
-10000,11873971403916150586,"InexactError(:check_top_bit, UInt64, -10000)",error,InexactError,1.0,-9999,11873971403916150586,"InexactError(:check_top_bit, UInt64, -9999)",error,InexactError,1
16027464255093965190,-100,"InexactError(:check_top_bit, UInt64, -100)",error,InexactError,1.0,16027464255093965190,-99,"InexactError(:check_top_bit, UInt64, -99)",error,InexactError,1
-100,41257523775463689571227958526964397320,"InexactError(:check_top_bit, UInt128, -100)",error,InexactError,1.0,-99,41257523775463689571227958526964397320,"InexactError(:check_top_bit, UInt128, -99)",error,InexactError,1
