x,y,output,outputtype,datatype,metric,n_x,n_y,n_output,n_outputtype,n_datatype,count
62281,0,DivideError(),error,DivideError,3.0,62281,1,"(62281, 1)",valid,"Tuple{Int64, Int64}",2
54453,false,DivideError(),error,DivideError,3.0,54453,true,"(0xd4b5, 0x0001)",valid,"Tuple{UInt16, UInt16}",2
50151,false,DivideError(),error,DivideError,3.0,50151,true,"(0xc3e7, 0x0001)",valid,"Tuple{UInt16, UInt16}",2
47573,false,DivideError(),error,DivideError,3.0,47573,true,"(0xb9d5, 0x0001)",valid,"Tuple{UInt16, UInt16}",2
44262,0,DivideError(),error,DivideError,3.0,44262,1,"(44262, 1)",valid,"Tuple{Int64, Int64}",2
42972,0,DivideError(),error,DivideError,3.0,42972,1,"(42972, 1)",valid,"Tuple{Int64, Int64}",2
36224,false,DivideError(),error,DivideError,3.0,36224,true,"(0x8d80, 0x0001)",valid,"Tuple{UInt16, UInt16}",2
32045,false,DivideError(),error,DivideError,3.0,32045,true,"(32045, 1)",valid,"Tuple{Int64, Int64}",2
23508,false,DivideError(),error,DivideError,3.0,23508,true,"(23508, 1)",valid,"Tuple{Int64, Int64}",2
18359,false,DivideError(),error,DivideError,3.0,18359,true,"(0x47b7, 0x0001)",valid,"Tuple{UInt16, UInt16}",2
8223,false,DivideError(),error,DivideError,3.0,8223,true,"(0x201f, 0x0001)",valid,"Tuple{UInt16, UInt16}",2
6416,false,DivideError(),error,DivideError,3.0,6416,true,"(0x1910, 0x0001)",valid,"Tuple{UInt16, UInt16}",2
255,false,DivideError(),error,DivideError,1.0,255,true,"(0xff, 0x01)",valid,"Tuple{UInt8, UInt8}",2
254,false,DivideError(),error,DivideError,1.0,254,true,"(0xfe, 0x01)",valid,"Tuple{UInt8, UInt8}",5
253,false,DivideError(),error,DivideError,1.0,253,true,"(0xfd, 0x01)",valid,"Tuple{UInt8, UInt8}",7
252,false,DivideError(),error,DivideError,1.0,252,true,"(0xfc, 0x01)",valid,"Tuple{UInt8, UInt8}",3
251,false,DivideError(),error,DivideError,1.0,251,true,"(0xfb, 0x01)",valid,"Tuple{UInt8, UInt8}",7
250,false,DivideError(),error,DivideError,1.0,250,true,"(0xfa, 0x01)",valid,"Tuple{UInt8, UInt8}",7
250,0,DivideError(),error,DivideError,5.0,250,1,"(250, 1)",valid,"Tuple{Int64, Int64}",3
249,false,DivideError(),error,DivideError,1.0,249,true,"(0xf9, 0x01)",valid,"Tuple{UInt8, UInt8}",7
248,false,DivideError(),error,DivideError,1.0,248,true,"(0xf8, 0x01)",valid,"Tuple{UInt8, UInt8}",2
247,false,DivideError(),error,DivideError,1.0,247,true,"(0xf7, 0x01)",valid,"Tuple{UInt8, UInt8}",10
246,false,DivideError(),error,DivideError,1.0,246,true,"(0xf6, 0x01)",valid,"Tuple{UInt8, UInt8}",5
245,false,DivideError(),error,DivideError,1.0,245,true,"(0xf5, 0x01)",valid,"Tuple{UInt8, UInt8}",11
241,false,DivideError(),error,DivideError,1.0,241,true,"(0xf1, 0x01)",valid,"Tuple{UInt8, UInt8}",7
239,false,DivideError(),error,DivideError,1.0,239,true,"(0xef, 0x01)",valid,"Tuple{UInt8, UInt8}",4
238,false,DivideError(),error,DivideError,1.0,238,true,"(0xee, 0x01)",valid,"Tuple{UInt8, UInt8}",9
237,false,DivideError(),error,DivideError,1.0,237,true,"(0xed, 0x01)",valid,"Tuple{UInt8, UInt8}",11
237,0,DivideError(),error,DivideError,5.0,237,1,"(237, 1)",valid,"Tuple{Int64, Int64}",2
236,false,DivideError(),error,DivideError,1.0,236,true,"(0xec, 0x01)",valid,"Tuple{UInt8, UInt8}",2
235,false,DivideError(),error,DivideError,1.0,235,true,"(0xeb, 0x01)",valid,"Tuple{UInt8, UInt8}",3
233,false,DivideError(),error,DivideError,1.0,233,true,"(0xe9, 0x01)",valid,"Tuple{UInt8, UInt8}",16
232,false,DivideError(),error,DivideError,1.0,232,true,"(0xe8, 0x01)",valid,"Tuple{UInt8, UInt8}",9
231,false,DivideError(),error,DivideError,1.0,231,true,"(0xe7, 0x01)",valid,"Tuple{UInt8, UInt8}",2
230,false,DivideError(),error,DivideError,1.0,230,true,"(0xe6, 0x01)",valid,"Tuple{UInt8, UInt8}",18
230,0,DivideError(),error,DivideError,5.0,230,1,"(230, 1)",valid,"Tuple{Int64, Int64}",2
229,false,DivideError(),error,DivideError,1.0,229,true,"(0xe5, 0x01)",valid,"Tuple{UInt8, UInt8}",6
227,false,DivideError(),error,DivideError,1.0,227,true,"(0xe3, 0x01)",valid,"Tuple{UInt8, UInt8}",3
226,false,DivideError(),error,DivideError,1.0,226,true,"(0xe2, 0x01)",valid,"Tuple{UInt8, UInt8}",5
225,false,DivideError(),error,DivideError,1.0,225,true,"(0xe1, 0x01)",valid,"Tuple{UInt8, UInt8}",10
224,false,DivideError(),error,DivideError,1.0,224,true,"(0xe0, 0x01)",valid,"Tuple{UInt8, UInt8}",2
224,0,DivideError(),error,DivideError,5.0,224,1,"(224, 1)",valid,"Tuple{Int64, Int64}",2
223,0,DivideError(),error,DivideError,5.0,223,1,"(223, 1)",valid,"Tuple{Int64, Int64}",4
223,false,DivideError(),error,DivideError,1.0,223,true,"(0xdf, 0x01)",valid,"Tuple{UInt8, UInt8}",2
222,0,DivideError(),error,DivideError,5.0,222,1,"(222, 1)",valid,"Tuple{Int64, Int64}",3
222,false,DivideError(),error,DivideError,1.0,222,true,"(0xde, 0x01)",valid,"Tuple{UInt8, UInt8}",7
221,false,DivideError(),error,DivideError,1.0,221,true,"(0xdd, 0x01)",valid,"Tuple{UInt8, UInt8}",7
220,false,DivideError(),error,DivideError,1.0,220,true,"(0xdc, 0x01)",valid,"Tuple{UInt8, UInt8}",12
219,0,DivideError(),error,DivideError,5.0,219,1,"(219, 1)",valid,"Tuple{Int64, Int64}",2
218,false,DivideError(),error,DivideError,1.0,218,true,"(0xda, 0x01)",valid,"Tuple{UInt8, UInt8}",9
218,0,DivideError(),error,DivideError,5.0,218,1,"(218, 1)",valid,"Tuple{Int64, Int64}",3
217,false,DivideError(),error,DivideError,1.0,217,true,"(0xd9, 0x01)",valid,"Tuple{UInt8, UInt8}",9
216,false,DivideError(),error,DivideError,1.0,216,true,"(0xd8, 0x01)",valid,"Tuple{UInt8, UInt8}",8
214,false,DivideError(),error,DivideError,1.0,214,true,"(0xd6, 0x01)",valid,"Tuple{UInt8, UInt8}",8
213,false,DivideError(),error,DivideError,1.0,213,true,"(0xd5, 0x01)",valid,"Tuple{UInt8, UInt8}",12
213,0,DivideError(),error,DivideError,5.0,213,1,"(213, 1)",valid,"Tuple{Int64, Int64}",2
212,false,DivideError(),error,DivideError,1.0,212,true,"(0xd4, 0x01)",valid,"Tuple{UInt8, UInt8}",8
211,false,DivideError(),error,DivideError,1.0,211,true,"(0xd3, 0x01)",valid,"Tuple{UInt8, UInt8}",13
211,0,DivideError(),error,DivideError,5.0,211,1,"(211, 1)",valid,"Tuple{Int64, Int64}",4
209,false,DivideError(),error,DivideError,1.0,209,true,"(0xd1, 0x01)",valid,"Tuple{UInt8, UInt8}",16
209,0,DivideError(),error,DivideError,5.0,209,1,"(209, 1)",valid,"Tuple{Int64, Int64}",3
208,false,DivideError(),error,DivideError,1.0,208,true,"(0xd0, 0x01)",valid,"Tuple{UInt8, UInt8}",13
207,false,DivideError(),error,DivideError,1.0,207,true,"(0xcf, 0x01)",valid,"Tuple{UInt8, UInt8}",6
206,false,DivideError(),error,DivideError,1.0,206,true,"(0xce, 0x01)",valid,"Tuple{UInt8, UInt8}",4
205,false,DivideError(),error,DivideError,1.0,205,true,"(0xcd, 0x01)",valid,"Tuple{UInt8, UInt8}",8
204,false,DivideError(),error,DivideError,5.0,204,true,"(204, 1)",valid,"Tuple{Int64, Int64}",3
204,false,DivideError(),error,DivideError,1.0,204,true,"(0xcc, 0x01)",valid,"Tuple{UInt8, UInt8}",4
202,false,DivideError(),error,DivideError,1.0,202,true,"(0xca, 0x01)",valid,"Tuple{UInt8, UInt8}",10
201,false,DivideError(),error,DivideError,1.0,201,true,"(0xc9, 0x01)",valid,"Tuple{UInt8, UInt8}",12
199,0,DivideError(),error,DivideError,5.0,199,1,"(199, 1)",valid,"Tuple{Int64, Int64}",2
197,0,DivideError(),error,DivideError,5.0,197,1,"(197, 1)",valid,"Tuple{Int64, Int64}",2
197,false,DivideError(),error,DivideError,1.0,197,true,"(0xc5, 0x01)",valid,"Tuple{UInt8, UInt8}",14
196,0,DivideError(),error,DivideError,5.0,196,1,"(196, 1)",valid,"Tuple{Int64, Int64}",2
196,false,DivideError(),error,DivideError,1.0,196,true,"(0xc4, 0x01)",valid,"Tuple{UInt8, UInt8}",9
195,false,DivideError(),error,DivideError,1.0,195,true,"(0xc3, 0x01)",valid,"Tuple{UInt8, UInt8}",3
194,false,DivideError(),error,DivideError,1.0,194,true,"(0xc2, 0x01)",valid,"Tuple{UInt8, UInt8}",3
193,false,DivideError(),error,DivideError,1.0,193,true,"(0xc1, 0x01)",valid,"Tuple{UInt8, UInt8}",8
192,0,DivideError(),error,DivideError,5.0,192,1,"(192, 1)",valid,"Tuple{Int64, Int64}",3
191,false,DivideError(),error,DivideError,1.0,191,true,"(0xbf, 0x01)",valid,"Tuple{UInt8, UInt8}",5
190,false,DivideError(),error,DivideError,1.0,190,true,"(0xbe, 0x01)",valid,"Tuple{UInt8, UInt8}",2
189,false,DivideError(),error,DivideError,1.0,189,true,"(0xbd, 0x01)",valid,"Tuple{UInt8, UInt8}",15
188,false,DivideError(),error,DivideError,1.0,188,true,"(0xbc, 0x01)",valid,"Tuple{UInt8, UInt8}",4
187,false,DivideError(),error,DivideError,1.0,187,true,"(0xbb, 0x01)",valid,"Tuple{UInt8, UInt8}",14
187,0,DivideError(),error,DivideError,5.0,187,1,"(187, 1)",valid,"Tuple{Int64, Int64}",3
186,false,DivideError(),error,DivideError,1.0,186,true,"(0xba, 0x01)",valid,"Tuple{UInt8, UInt8}",7
185,false,DivideError(),error,DivideError,1.0,185,true,"(0xb9, 0x01)",valid,"Tuple{UInt8, UInt8}",14
182,false,DivideError(),error,DivideError,1.0,182,true,"(0xb6, 0x01)",valid,"Tuple{UInt8, UInt8}",14
181,false,DivideError(),error,DivideError,1.0,181,true,"(0xb5, 0x01)",valid,"Tuple{UInt8, UInt8}",14
180,0,DivideError(),error,DivideError,5.0,180,1,"(180, 1)",valid,"Tuple{Int64, Int64}",2
180,false,DivideError(),error,DivideError,1.0,180,true,"(0xb4, 0x01)",valid,"Tuple{UInt8, UInt8}",7
178,false,DivideError(),error,DivideError,1.0,178,true,"(0xb2, 0x01)",valid,"Tuple{UInt8, UInt8}",5
176,false,DivideError(),error,DivideError,1.0,176,true,"(0xb0, 0x01)",valid,"Tuple{UInt8, UInt8}",11
175,false,DivideError(),error,DivideError,1.0,175,true,"(0xaf, 0x01)",valid,"Tuple{UInt8, UInt8}",2
174,false,DivideError(),error,DivideError,1.0,174,true,"(0xae, 0x01)",valid,"Tuple{UInt8, UInt8}",8
172,false,DivideError(),error,DivideError,1.0,172,true,"(0xac, 0x01)",valid,"Tuple{UInt8, UInt8}",4
171,false,DivideError(),error,DivideError,1.0,171,true,"(0xab, 0x01)",valid,"Tuple{UInt8, UInt8}",5
169,0,DivideError(),error,DivideError,5.0,169,1,"(169, 1)",valid,"Tuple{Int64, Int64}",3
169,false,DivideError(),error,DivideError,1.0,169,true,"(0xa9, 0x01)",valid,"Tuple{UInt8, UInt8}",2
168,false,DivideError(),error,DivideError,1.0,168,true,"(0xa8, 0x01)",valid,"Tuple{UInt8, UInt8}",6
