x,y,output,outputtype,datatype,metric,n_x,n_y,n_output,n_outputtype,n_datatype,count
-10,16649326617389456490,"InexactError(:check_top_bit, UInt64, -10)",error,InexactError,1.0,-9,16649326617389456490,"InexactError(:check_top_bit, UInt64, -9)",error,InexactError,1
-10,17550485632117118387,"InexactError(:check_top_bit, UInt64, -10)",error,InexactError,1.0,-9,17550485632117118387,"InexactError(:check_top_bit, UInt64, -9)",error,InexactError,1
-100,9213739199535602453,"InexactError(:check_top_bit, UInt64, -100)",error,InexactError,1.0,-99,9213739199535602453,"InexactError(:check_top_bit, UInt64, -99)",error,InexactError,1
2287244175202697346,-1000000000,"InexactError(:check_top_bit, UInt64, -1000000000)",error,InexactError,1.0,2287244175202697346,-999999999,"InexactError(:check_top_bit, UInt64, -999999999)",error,InexactError,1
-10,5299463049963684131,"InexactError(:check_top_bit, UInt64, -10)",error,InexactError,1.0,-9,5299463049963684131,"InexactError(:check_top_bit, UInt64, -9)",error,InexactError,1
15496802601896813301,-100,"InexactError(:check_top_bit, UInt64, -100)",error,InexactError,1.0,15496802601896813301,-99,"InexactError(:check_top_bit, UInt64, -99)",error,InexactError,1
-1000,17758706291674713078,"InexactError(:check_top_bit, UInt64, -1000)",error,InexactError,1.0,-999,17758706291674713078,"InexactError(:check_top_bit, UInt64, -999)",error,InexactError,1
-10000,287653398290516786081156038816609878168,"InexactError(:check_top_bit, UInt128, -10000)",error,InexactError,1.0,-9999,287653398290516786081156038816609878168,"InexactError(:check_top_bit, UInt128, -9999)",error,InexactError,1
9544058430295221932,-10,"InexactError(:check_top_bit, UInt64, -10)",error,InexactError,1.0,9544058430295221932,-9,"InexactError(:check_top_bit, UInt64, -9)",error,InexactError,1
226993217790164814012938490858583271708,-100000000,"InexactError(:check_top_bit, UInt128, -100000000)",error,InexactError,1.0,226993217790164814012938490858583271708,-99999999,"InexactError(:check_top_bit, UInt128, -99999999)",error,InexactError,1
-10,16745489270306970976,"InexactError(:check_top_bit, UInt64, -10)",error,InexactError,1.0,-9,16745489270306970976,"InexactError(:check_top_bit, UInt64, -9)",error,InexactError,1
166774387668823443251132047599991208889,-1000,"InexactError(:check_top_bit, UInt128, -1000)",error,InexactError,1.0,166774387668823443251132047599991208889,-999,"InexactError(:check_top_bit, UInt128, -999)",error,InexactError,1
-10000,10258919100629647827,"InexactError(:check_top_bit, UInt64, -10000)",error,InexactError,1.0,-9999,10258919100629647827,"InexactError(:check_top_bit, UInt64, -9999)",error,InexactError,1
14468056417163791928,-1,"InexactError(:check_top_bit, UInt64, -1)",error,InexactError,27.0,14468056417163791928,0,DivideError(),error,DivideError,1
15588468878950213157,-10,"InexactError(:check_top_bit, UInt64, -10)",error,InexactError,1.0,15588468878950213157,-9,"InexactError(:check_top_bit, UInt64, -9)",error,InexactError,1
201227191551793736371973420080490393287,-10000,"InexactError(:check_top_bit, UInt128, -10000)",error,InexactError,1.0,201227191551793736371973420080490393287,-9999,"InexactError(:check_top_bit, UInt128, -9999)",error,InexactError,1
315019344112313050628433404620620977719,-10000,"InexactError(:check_top_bit, UInt128, -10000)",error,InexactError,1.0,315019344112313050628433404620620977719,-9999,"InexactError(:check_top_bit, UInt128, -9999)",error,InexactError,1
21196528365586009619127493636594396148,-100,"InexactError(:check_top_bit, UInt128, -100)",error,InexactError,1.0,21196528365586009619127493636594396148,-99,"InexactError(:check_top_bit, UInt128, -99)",error,InexactError,1
17341137899972869236,-1000,"InexactError(:check_top_bit, UInt64, -1000)",error,InexactError,1.0,17341137899972869236,-999,"InexactError(:check_top_bit, UInt64, -999)",error,InexactError,1
-100,1503131828755863589,"InexactError(:check_top_bit, UInt64, -100)",error,InexactError,1.0,-99,1503131828755863589,"InexactError(:check_top_bit, UInt64, -99)",error,InexactError,1
56302272987924934566621717027771609709,-100,"InexactError(:check_top_bit, UInt128, -100)",error,InexactError,1.0,56302272987924934566621717027771609709,-99,"InexactError(:check_top_bit, UInt128, -99)",error,InexactError,1
177976736169845471219638128164348202117,-10000,"InexactError(:check_top_bit, UInt128, -10000)",error,InexactError,1.0,177976736169845471219638128164348202117,-9999,"InexactError(:check_top_bit, UInt128, -9999)",error,InexactError,1
84838591346136748039904148567950924825,-1000000000,"InexactError(:check_top_bit, UInt128, -1000000000)",error,InexactError,1.0,84838591346136748039904148567950924825,-999999999,"InexactError(:check_top_bit, UInt128, -999999999)",error,InexactError,1
-10000,15981677313852474547,"InexactError(:check_top_bit, UInt64, -10000)",error,InexactError,1.0,-9999,15981677313852474547,"InexactError(:check_top_bit, UInt64, -9999)",error,InexactError,1
-10,9414810607381035701,"InexactError(:check_top_bit, UInt64, -10)",error,InexactError,1.0,-9,9414810607381035701,"InexactError(:check_top_bit, UInt64, -9)",error,InexactError,1
-100,120655574284744356626592835170570782380,"InexactError(:check_top_bit, UInt128, -100)",error,InexactError,1.0,-99,120655574284744356626592835170570782380,"InexactError(:check_top_bit, UInt128, -99)",error,InexactError,1
10249289543219341102,-10,"InexactError(:check_top_bit, UInt64, -10)",error,InexactError,1.0,10249289543219341102,-9,"InexactError(:check_top_bit, UInt64, -9)",error,InexactError,1
18148826886448290524,-100,"InexactError(:check_top_bit, UInt64, -100)",error,InexactError,1.0,18148826886448290524,-99,"InexactError(:check_top_bit, UInt64, -99)",error,InexactError,1
-100000000,66282070920695804018642235294074612390,"InexactError(:check_top_bit, UInt128, -100000000)",error,InexactError,1.0,-99999999,66282070920695804018642235294074612390,"InexactError(:check_top_bit, UInt128, -99999999)",error,InexactError,1
-10,2398126264474682444,"InexactError(:check_top_bit, UInt64, -10)",error,InexactError,1.0,-9,2398126264474682444,"InexactError(:check_top_bit, UInt64, -9)",error,InexactError,1
-1000000000,14219397038288151097,"InexactError(:check_top_bit, UInt64, -1000000000)",error,InexactError,1.0,-999999999,14219397038288151097,"InexactError(:check_top_bit, UInt64, -999999999)",error,InexactError,1
125415478053236422676252907300807113207,-10000,"InexactError(:check_top_bit, UInt128, -10000)",error,InexactError,1.0,125415478053236422676252907300807113207,-9999,"InexactError(:check_top_bit, UInt128, -9999)",error,InexactError,1
-100,3236865103764143327,"InexactError(:check_top_bit, UInt64, -100)",error,InexactError,1.0,-99,3236865103764143327,"InexactError(:check_top_bit, UInt64, -99)",error,InexactError,1
3921206154309173457885431958572002117,-10000,"InexactError(:check_top_bit, UInt128, -10000)",error,InexactError,1.0,3921206154309173457885431958572002117,-9999,"InexactError(:check_top_bit, UInt128, -9999)",error,InexactError,1
-10000,146387542839447107445643392345734639656,"InexactError(:check_top_bit, UInt128, -10000)",error,InexactError,1.0,-9999,146387542839447107445643392345734639656,"InexactError(:check_top_bit, UInt128, -9999)",error,InexactError,1
476902313662450490,-10,"InexactError(:check_top_bit, UInt64, -10)",error,InexactError,1.0,476902313662450490,-9,"InexactError(:check_top_bit, UInt64, -9)",error,InexactError,1
-100,239037493092841298825760474321695333624,"InexactError(:check_top_bit, UInt128, -100)",error,InexactError,1.0,-99,239037493092841298825760474321695333624,"InexactError(:check_top_bit, UInt128, -99)",error,InexactError,1
-100,172905872792727248525730305994836435156,"InexactError(:check_top_bit, UInt128, -100)",error,InexactError,1.0,-99,172905872792727248525730305994836435156,"InexactError(:check_top_bit, UInt128, -99)",error,InexactError,1
10304311851172497764,-10,"InexactError(:check_top_bit, UInt64, -10)",error,InexactError,1.0,10304311851172497764,-9,"InexactError(:check_top_bit, UInt64, -9)",error,InexactError,1
-10,10501006381299996242,"InexactError(:check_top_bit, UInt64, -10)",error,InexactError,1.0,-9,10501006381299996242,"InexactError(:check_top_bit, UInt64, -9)",error,InexactError,1
7570785502506952925,-10,"InexactError(:check_top_bit, UInt64, -10)",error,InexactError,1.0,7570785502506952925,-9,"InexactError(:check_top_bit, UInt64, -9)",error,InexactError,1
329512319254706661429211943018545295604,-1000,"InexactError(:check_top_bit, UInt128, -1000)",error,InexactError,1.0,329512319254706661429211943018545295604,-999,"InexactError(:check_top_bit, UInt128, -999)",error,InexactError,1
-10000,290268303317269168046325648631720854142,"InexactError(:check_top_bit, UInt128, -10000)",error,InexactError,1.0,-9999,290268303317269168046325648631720854142,"InexactError(:check_top_bit, UInt128, -9999)",error,InexactError,1
-10,16374749424640614434,"InexactError(:check_top_bit, UInt64, -10)",error,InexactError,1.0,-9,16374749424640614434,"InexactError(:check_top_bit, UInt64, -9)",error,InexactError,1
-1000000000,17359439760875760073,"InexactError(:check_top_bit, UInt64, -1000000000)",error,InexactError,1.0,-999999999,17359439760875760073,"InexactError(:check_top_bit, UInt64, -999999999)",error,InexactError,1
-10000,312390497266828860947228888112962137616,"InexactError(:check_top_bit, UInt128, -10000)",error,InexactError,1.0,-9999,312390497266828860947228888112962137616,"InexactError(:check_top_bit, UInt128, -9999)",error,InexactError,1
-1000000000,7439350692916410065,"InexactError(:check_top_bit, UInt64, -1000000000)",error,InexactError,1.0,-999999999,7439350692916410065,"InexactError(:check_top_bit, UInt64, -999999999)",error,InexactError,1
-10,7425076710319922749,"InexactError(:check_top_bit, UInt64, -10)",error,InexactError,1.0,-9,7425076710319922749,"InexactError(:check_top_bit, UInt64, -9)",error,InexactError,1
-100,89555323227743658872800472485820170464,"InexactError(:check_top_bit, UInt128, -100)",error,InexactError,1.0,-99,89555323227743658872800472485820170464,"InexactError(:check_top_bit, UInt128, -99)",error,InexactError,1
-10,4575646248188317182,"InexactError(:check_top_bit, UInt64, -10)",error,InexactError,1.0,-9,4575646248188317182,"InexactError(:check_top_bit, UInt64, -9)",error,InexactError,1
-10000,105994892626457081521183457435303885127,"InexactError(:check_top_bit, UInt128, -10000)",error,InexactError,1.0,-9999,105994892626457081521183457435303885127,"InexactError(:check_top_bit, UInt128, -9999)",error,InexactError,1
14766942830912864878,-10,"InexactError(:check_top_bit, UInt64, -10)",error,InexactError,1.0,14766942830912864878,-9,"InexactError(:check_top_bit, UInt64, -9)",error,InexactError,1
-10,124824434196749714884339806640714911466,"InexactError(:check_top_bit, UInt128, -10)",error,InexactError,1.0,-9,124824434196749714884339806640714911466,"InexactError(:check_top_bit, UInt128, -9)",error,InexactError,1
233707956926107519,-1,"InexactError(:check_top_bit, UInt64, -1)",error,InexactError,27.0,233707956926107519,0,DivideError(),error,DivideError,1
332130120762966630181676244547423868606,-10000,"InexactError(:check_top_bit, UInt128, -10000)",error,InexactError,1.0,332130120762966630181676244547423868606,-9999,"InexactError(:check_top_bit, UInt128, -9999)",error,InexactError,1
-1000000000,119899114011408229837442424879813344665,"InexactError(:check_top_bit, UInt128, -1000000000)",error,InexactError,1.0,-999999999,119899114011408229837442424879813344665,"InexactError(:check_top_bit, UInt128, -999999999)",error,InexactError,1
