bd_in_length_total,bd_in_length_var,bd_out_length_diff,bd_validity_group,boundary_rank,fitness,fitness_max,fitness_ratio_max,i1_1,i1_2,i1_3,i2_1,i2_2,i2_3,output1,output2
35,24,4,2,1,3.470109491684235e-13,1.0593945875641855e-10,0.003275559014949179,1.545288070972e12,8,-184223917,0,2.513487e6,114.0,"ArgumentError(""Day: 1545288070972 out of range (1:31)"")","ArgumentError(""Month: 2513487 out of range (1:12)"")"
28,19,5,2,1,3.438088273404854e-13,1.556597555134544e-9,0.00022087200780086563,1.454296574912e12,2,6564,75,236105.0,11.0,"ArgumentError(""Day: 1454296574912 out of range (1:29)"")","ArgumentError(""Month: 236105 out of range (1:12)"")"
26,19,11,2,1,3.3560464040305943e-13,2.215323717757637e-9,0.00015149237003735073,5627.0,1345669424249,0,1398,2.0,201.0,"ArgumentError(""Month: 1345669424249 out of range (1:12)"")","ArgumentError(""Day: 1398 out of range (1:28)"")"
34,25,41,1,1,3.2913309945420423e-13,1.9392976807849356e-11,0.016971767806218733,3.038284481395e12,1,485354738,12,6.0,2.2202098e7,"ArgumentError(""Day: 3038284481395 out of range (1:31)"")",2098-06-12
37,16,2,2,1,3.2404435915169016e-13,3.728843158828382e-8,8.690211557557337e-6,-3.93510490206e11,9276,46332,446605058,-6.0,2354.0,"ArgumentError(""Month: 9276 out of range (1:12)"")","ArgumentError(""Month: -6 out of range (1:12)"")"
29,24,32,1,1,3.19605685465532e-13,7.498809907794069e-11,0.004262085442829296,3.128855374016e12,120,36,6,2.0,8.0948544e8,"ArgumentError(""Month: 120 out of range (1:12)"")",5440-02-06
18,19,2,2,1,3.120648138219011e-13,3.0034122972438414e-11,0.010390342148771096,3.0,0,980957914575,0,1.0,-2.0,"ArgumentError(""Month: 0 out of range (1:12)"")","ArgumentError(""Day: 0 out of range (1:31)"")"
25,18,6,2,1,3.0440657838456276e-13,4.887875785686165e-10,0.0006227788751833632,222.0,922127915498,23,3,161638.0,3.0,"ArgumentError(""Month: 922127915498 out of range (1:12)"")","ArgumentError(""Month: 161638 out of range (1:12)"")"
30,19,7,2,1,2.9868642519767347e-13,3.067860975097342e-8,9.73598307166433e-6,0.0,420672,1515,-3613,1.021421951834e12,1.0,"ArgumentError(""Month: 420672 out of range (1:12)"")","ArgumentError(""Month: 1021421951834 out of range (1:12)"")"
27,23,4,2,1,2.858229610311379e-13,3.958405117357134e-11,0.007220659648448774,1.827663033827e12,1,4,1381,2.834211e6,1.0,"ArgumentError(""Day: 1827663033827 out of range (1:31)"")","ArgumentError(""Month: 2834211 out of range (1:12)"")"
38,21,9,2,1,2.6702240666558614e-13,6.387686842590531e-10,0.00041802676500229784,458888.0,56,1020329805284,859,4.5967754902e10,190.0,"ArgumentError(""Month: 56 out of range (1:12)"")","ArgumentError(""Month: 45967754902 out of range (1:12)"")"
31,16,0,2,1,2.587842717752932e-13,5.206285268190242e-7,4.97061260466139e-7,50.0,-533,772841744379,0,4749.0,-2.751262e6,"ArgumentError(""Month: -533 out of range (1:12)"")","ArgumentError(""Month: 4749 out of range (1:12)"")"
21,17,2,2,1,2.4868454918721433e-13,2.8630476390414897e-10,0.00086860080774091,-4.0,454,524498940666,91,0.0,0.0,"ArgumentError(""Month: 454 out of range (1:12)"")","ArgumentError(""Month: 0 out of range (1:12)"")"
29,26,1,2,1,2.417027309600066e-13,0.14893617021276595,1.6228611935886157e-12,4.56722732597e11,0,13,2,22.0,5.2247742138e10,"ArgumentError(""Month: 0 out of range (1:12)"")","ArgumentError(""Month: 22 out of range (1:12)"")"
38,31,12,2,1,2.370445432832306e-13,2.7255266337947096e-12,0.08697201500217852,43.0,0,209102023904,634887598,1.131370515602e12,0.0,"ArgumentError(""Month: 0 out of range (1:12)"")","ArgumentError(""Month: 1131370515602 out of range (1:12)"")"
36,24,3,2,1,2.3487675852293945e-13,3.727757062409758e-11,0.006300752827790407,-1.908549399399e12,-5,206,8360988,5.0,1.73649943e8,"ArgumentError(""Month: -5 out of range (1:12)"")","ArgumentError(""Day: 8360988 out of range (1:31)"")"
38,32,11,2,1,2.321380039167573e-13,3.676003837210068e-13,0.6314955429778341,0.0,1,18,-2010286640811,-4.96468957e8,6.869133043e9,"ArgumentError(""Day: 0 out of range (1:31)"")","ArgumentError(""Month: -496468957 out of range (1:12)"")"
35,14,1,2,1,2.3192618789142644e-13,0.15217391304347827,1.5240863775722308e-12,45547.0,-11,642170470208,340088917,54.0,-865.0,"ArgumentError(""Month: -11 out of range (1:12)"")","ArgumentError(""Month: 54 out of range (1:12)"")"
35,20,5,2,1,2.273261799941478e-13,7.916180614480238e-9,2.871664898326396e-5,13.0,65334337,-2,-1762538,1.442349071596e12,37.0,"ArgumentError(""Month: 65334337 out of range (1:12)"")","ArgumentError(""Month: 1442349071596 out of range (1:12)"")"
20,27,15,2,1,2.202366210756056e-13,4.934739342418165e-13,0.44629838739908656,-1.0,-2234249189163,1,0,6.0,0.0,"ArgumentError(""Month: -2234249189163 out of range (1:12)"")","ArgumentError(""Day: 0 out of range (1:30)"")"
21,17,1,2,1,2.132506950472818e-13,4.04634088780146e-11,0.005270210814174618,0.0,31,1,698408838385,172.0,22.0,"ArgumentError(""Month: 31 out of range (1:12)"")","ArgumentError(""Month: 172 out of range (1:12)"")"
22,17,0,2,1,2.1320610212266768e-13,2.9134982024008196e-6,7.317873130897378e-8,83.0,-4,416915314396,1,-1.0,979.0,"ArgumentError(""Month: -4 out of range (1:12)"")","ArgumentError(""Month: -1 out of range (1:12)"")"
31,20,6,2,1,2.130908888925087e-13,1.3178845962643611e-8,1.6169161510539708e-5,4.0,1071234,54368671,861948955104,0.0,-9.0,"ArgumentError(""Month: 1071234 out of range (1:12)"")","ArgumentError(""Month: 0 out of range (1:12)"")"
20,22,36,1,1,1.7992658355642498e-13,9.995058270876074e-12,0.018001554236126958,20.0,1,0,2,-4.0,5.557822419756e12,0000-01-20,"ArgumentError(""Month: -4 out of range (1:12)"")"
27,21,5,2,1,1.727691360264262e-13,3.829627350943316e-11,0.004511382445184115,0.0,10,1,2184177679214,2990.0,875577.0,"ArgumentError(""Day: 0 out of range (1:31)"")","ArgumentError(""Month: 2990 out of range (1:12)"")"
33,29,4,2,1,1.6222979553181789e-13,5.64090096053617e-9,2.8759553955437267e-5,12.0,-2153063660289,0,3,-5.22272552e8,59228.0,"ArgumentError(""Month: -2153063660289 out of range (1:12)"")","ArgumentError(""Month: -522272552 out of range (1:12)"")"
28,25,9,2,1,1.6199474717921252e-13,4.424852117683094e-11,0.0036610205916674777,2.27141882e8,24,45,2788051507114,1.0,7.0,"ArgumentError(""Month: 24 out of range (1:12)"")","ArgumentError(""Day: 2788051507114 out of range (1:31)"")"
32,21,6,2,1,1.5814680961891116e-13,7.917941096221617e-9,1.997322380869664e-5,71.0,-33,27,211,3.877443e8,1.639358091614e12,"ArgumentError(""Month: -33 out of range (1:12)"")","ArgumentError(""Month: 387744300 out of range (1:12)"")"
20,22,2,2,1,1.5783100924095291e-13,3.8383287537296915e-12,0.041119721464084866,20.0,0,1939558331734,0,4.0,-2.0,"ArgumentError(""Month: 0 out of range (1:12)"")","ArgumentError(""Day: 0 out of range (1:30)"")"
30,19,10,2,1,1.5515948002752712e-13,1.862523676416505e-8,8.330604436989167e-6,31.0,1809117653372,1,2714894,130.0,2680.0,"ArgumentError(""Month: 1809117653372 out of range (1:12)"")","ArgumentError(""Month: 130 out of range (1:12)"")"
27,16,0,2,1,1.5484293025893322e-13,4.213406101823814e-9,3.675006076245723e-5,8.42368340335e11,-1,0,-2802,75.0,27319.0,"ArgumentError(""Month: -1 out of range (1:12)"")","ArgumentError(""Month: 75 out of range (1:12)"")"
27,27,27,1,1,1.4232216127576025e-13,9.25748045247669e-12,0.015373746885707357,9.0,7,7026810998961,0,36.0,4.98364048e8,8961-07-09,"ArgumentError(""Month: 36 out of range (1:12)"")"
32,24,10,2,1,1.423053343582739e-13,1.4089378131430586e-10,0.0010100185617193363,0.0,-2059679980793,1,2849,-462.0,1.0510287e7,"ArgumentError(""Month: -2059679980793 out of range (1:12)"")","ArgumentError(""Month: -462 out of range (1:12)"")"
23,22,1,2,1,1.3650678146595733e-13,4.236654828287804e-12,0.03222041610624319,81.0,2,0,2817555146316,0.0,28288.0,"ArgumentError(""Day: 81 out of range (1:29)"")","ArgumentError(""Month: 0 out of range (1:12)"")"
22,21,11,2,1,1.3236194503867249e-13,3.391392350824136e-12,0.03902879152466905,30.0,31,25,2,2.06046588883e12,23.0,"ArgumentError(""Month: 31 out of range (1:12)"")","ArgumentError(""Month: 2060465888830 out of range (1:12)"")"
36,22,7,2,1,1.3054612336752339e-13,8.165555606026573e-10,0.0001598741465567561,-2.0525913e8,2425707315517,0,49,160342.0,4432.0,"ArgumentError(""Month: 2425707315517 out of range (1:12)"")","ArgumentError(""Month: 160342 out of range (1:12)"")"
36,20,6,2,1,1.2171439974301114e-13,1.5019884847198963e-8,8.103550791583431e-6,-1.643189975651e12,0,936,973171,5.147311e6,19892.0,"ArgumentError(""Month: 0 out of range (1:12)"")","ArgumentError(""Month: 5147311 out of range (1:12)"")"
34,28,7,2,1,1.2127109025481595e-13,4.371604728420085e-12,0.027740634798572878,1.164187242e9,4,3848165100562,0,0.0,3.737012e7,"ArgumentError(""Day: 1164187242 out of range (1:30)"")","ArgumentError(""Month: 0 out of range (1:12)"")"
26,21,14,2,1,1.2094056140612428e-13,4.714772777606545e-12,0.025651408267339613,38979.0,3858644785844,0,0,1.0,-5586.0,"ArgumentError(""Month: 3858644785844 out of range (1:12)"")","ArgumentError(""Day: 0 out of range (1:31)"")"
19,23,35,1,1,1.1430327623817164e-13,9.906492843092167e-12,0.0115382182219892,1.0,7,2,77,0.0,8.748655619604e12,0002-07-01,"ArgumentError(""Month: 0 out of range (1:12)"")"
31,32,1,2,1,1.1082741663035692e-13,0.15217391304347827,7.282944521423454e-13,1.0,3166870849688,26,0,-7.5783458484e10,19.0,"ArgumentError(""Month: 3166870849688 out of range (1:12)"")","ArgumentError(""Month: -75783458484 out of range (1:12)"")"
28,23,2,2,1,1.0704060662812917e-13,3.979884291150249e-12,0.02689540669967386,36.0,1,14,41929871,-1.0,3.70164582911e12,"ArgumentError(""Day: 36 out of range (1:31)"")","ArgumentError(""Month: -1 out of range (1:12)"")"
22,25,0,2,1,1.0181560435736895e-13,1.4748170469898515e-13,0.6903609133429657,63.0,29,1,-1281088330473,-3.0,2.0,"ArgumentError(""Month: 29 out of range (1:12)"")","ArgumentError(""Month: -3 out of range (1:12)"")"
28,18,1,2,1,9.96825192649248e-14,2.113589517347691e-9,4.7162667323414226e-5,1.494105195485e12,102,4,-2809,31.0,2663.0,"ArgumentError(""Month: 102 out of range (1:12)"")","ArgumentError(""Month: 31 out of range (1:12)"")"
44,31,2,2,1,9.316443623585766e-14,8.14367388304369e-12,0.011440099097022972,1.170345316e9,-3530960232485,0,135583,4.32255432779e11,0.0,"ArgumentError(""Month: -3530960232485 out of range (1:12)"")","ArgumentError(""Month: 432255432779 out of range (1:12)"")"
24,20,1,2,1,9.197126166737656e-14,3.677484370275447e-11,0.0025009286894804076,2.0,17,812,-110,0.0,1.20810684959e12,"ArgumentError(""Month: 17 out of range (1:12)"")","ArgumentError(""Month: 0 out of range (1:12)"")"
25,20,14,2,1,9.026151198812001e-14,4.696791365459069e-12,0.01921769671353025,0.0,9,76,1855,5.360767364571e12,1420.0,"ArgumentError(""Day: 0 out of range (1:30)"")","ArgumentError(""Month: 5360767364571 out of range (1:12)"")"
32,17,2,2,1,8.949785139061493e-14,1.618871909856624e-8,5.528408445764022e-6,10765.0,1,-27042,10,-1134.0,5.113274889992e12,"ArgumentError(""Day: 10765 out of range (1:31)"")","ArgumentError(""Month: -1134 out of range (1:12)"")"
43,41,48,1,1,8.867483635955734e-14,5.586959260947315e-13,0.15871752811836645,13.0,1,1,312628235239,1.1259779196982e13,-5.42118904054e11,0001-01-13,"ArgumentError(""Month: 11259779196982 out of range (1:12)"")"
25,19,9,2,1,8.820598236452181e-14,3.8204391471334495e-11,0.002308791711306395,-1.0,3182343728268,1,20,4393.0,409.0,"ArgumentError(""Month: 3182343728268 out of range (1:12)"")","ArgumentError(""Month: 4393 out of range (1:12)"")"
33,20,7,2,1,8.732014593352349e-14,8.060643308987073e-11,0.0010832900376098694,1.7456197e7,1,-38972,-36,6.216860233701e12,-2.0,"ArgumentError(""Day: 17456197 out of range (1:31)"")","ArgumentError(""Month: 6216860233701 out of range (1:12)"")"
22,21,10,2,1,8.313844750512306e-14,4.894353067695806e-12,0.01698660606523499,37.0,3376317008653,1,0,-17.0,-1.0,"ArgumentError(""Month: 3376317008653 out of range (1:12)"")","ArgumentError(""Month: -17 out of range (1:12)"")"
29,22,10,2,1,7.905058030859168e-14,1.0834074564324013e-10,0.0007296477409238138,1.2937664e7,244,119,0,2.811139669964e12,5.0,"ArgumentError(""Month: 244 out of range (1:12)"")","ArgumentError(""Month: 2811139669964 out of range (1:12)"")"
25,22,9,2,1,7.761975425420754e-14,4.432632322496954e-11,0.0017510984130189129,-30.0,6441659147265,0,188440,1.0,1.0,"ArgumentError(""Month: 6441659147265 out of range (1:12)"")","ArgumentError(""Day: 188440 out of range (1:31)"")"
30,20,12,2,1,7.5438013636934e-14,4.511828553988387e-10,0.0001672005324099648,-474178.0,3787404677559,-202,5,0.0,-409.0,"ArgumentError(""Month: 3787404677559 out of range (1:12)"")","ArgumentError(""Month: 0 out of range (1:12)"")"
29,26,3,2,1,6.869744791204783e-14,4.428403859711548e-11,0.0015512913927530215,13.0,-19,-6023413038215,21964549,1.0,0.0,"ArgumentError(""Month: -19 out of range (1:12)"")","ArgumentError(""Day: 21964549 out of range (1:31)"")"
30,23,1,2,1,6.788259409489373e-14,2.9602178747777727e-11,0.0022931620903069425,590.0,30,1282351,6,-98.0,-2.194024626626e12,"ArgumentError(""Month: 30 out of range (1:12)"")","ArgumentError(""Month: -98 out of range (1:12)"")"
30,26,9,2,1,6.574157808115349e-14,3.5706628402301796e-11,0.0018411589394678194,7.605536651635e12,2,1,332,83.0,2.062729796e9,"ArgumentError(""Day: 7605536651635 out of range (1:28)"")","ArgumentError(""Month: 83 out of range (1:12)"")"
52,21,7,2,1,6.198863411554956e-14,6.688182016633866e-11,0.0009268383240973483,4.34242791423e11,4183443253547,140568,53,874649.0,3.626722242598e12,"ArgumentError(""Month: 4183443253547 out of range (1:12)"")","ArgumentError(""Month: 874649 out of range (1:12)"")"
24,30,26,1,1,6.085568535054995e-14,9.620297411686086e-14,0.6325759251125291,1.0,1,-16432318430720,776,-41.0,1.0,0720-01-01,"ArgumentError(""Month: -41 out of range (1:12)"")"
37,22,2,2,1,6.014335694129575e-14,7.094098759974935e-10,8.477941874819382e-5,1.368687809e9,-206,2012342,2123956799953,-1.0,1.0,"ArgumentError(""Month: -206 out of range (1:12)"")","ArgumentError(""Month: -1 out of range (1:12)"")"
27,21,0,2,1,5.936928096411224e-14,6.470259167427949e-10,9.175719152485303e-5,2.197011932804e12,79,-1,3976997,23.0,4.0,"ArgumentError(""Month: 79 out of range (1:12)"")","ArgumentError(""Month: 23 out of range (1:12)"")"
43,24,3,2,1,5.863824992682266e-14,2.1917916965123874e-10,0.0002675356879037764,-3.85565002249e11,-26284,3,5053681,888.0,3.388879385482e12,"ArgumentError(""Month: -26284 out of range (1:12)"")","ArgumentError(""Month: 888 out of range (1:12)"")"
28,26,48,1,1,5.855914484907493e-14,9.466375939918919e-13,0.061860151361764426,9731.0,17076752103840,2991445,1,9.0,2.0,"ArgumentError(""Month: 17076752103840 out of range (1:12)"")",0002-09-01
42,24,6,2,1,5.35239738685632e-14,4.6034630425643406e-11,0.0011626893356951528,3.718030376167e12,102,39,125104098081,1.08535574e8,330.0,"ArgumentError(""Month: 102 out of range (1:12)"")","ArgumentError(""Month: 108535574 out of range (1:12)"")"
41,21,0,2,1,5.277643022892711e-14,2.7422250966667887e-8,1.9245841741101987e-6,3.1484222459e10,-1,2471256981186,73021,14.0,-1.454445e6,"ArgumentError(""Month: -1 out of range (1:12)"")","ArgumentError(""Month: 14 out of range (1:12)"")"
43,32,2,2,1,5.080668750810406e-14,9.631109166009538e-12,0.005275268573157999,3.855346898132e12,-2699060549,50,151,6.512192403748e12,0.0,"ArgumentError(""Month: -2699060549 out of range (1:12)"")","ArgumentError(""Month: 6512192403748 out of range (1:12)"")"
21,26,25,1,1,4.8893974407020854e-14,9.90376777947916e-13,0.04936906387115651,3.0,0,53,12,2.0,2.0093603603891e13,"ArgumentError(""Month: 0 out of range (1:12)"")",3891-02-12
32,33,13,2,1,4.866769823929101e-14,2.8590027891386634e-13,0.17022613067807887,0.0,0,-287,0,-5.23019555175e12,2.8862258095e10,"ArgumentError(""Month: 0 out of range (1:12)"")","ArgumentError(""Month: -5230195551750 out of range (1:12)"")"
32,22,3,2,1,4.809817567661563e-14,2.149364072866273e-9,2.2377863426587642e-5,3.818720032083e12,85,620467187,-7,-4340.0,0.0,"ArgumentError(""Month: 85 out of range (1:12)"")","ArgumentError(""Month: -4340 out of range (1:12)"")"
26,24,2,2,1,4.559931769539672e-14,4.032968691340646e-13,0.11306638157966588,-2.86045469978e12,0,30294,3,459.0,13.0,"ArgumentError(""Month: 0 out of range (1:12)"")","ArgumentError(""Month: 459 out of range (1:12)"")"
37,26,39,1,1,4.428485509060584e-14,5.15957286713413e-12,0.008583046742627698,3746.0,122707626,21802421310901,3,1.0,-3.906221e6,"ArgumentError(""Month: 122707626 out of range (1:12)"")",6221-01-03
36,19,3,2,1,4.344426666936492e-14,1.9321177626430423e-9,2.248530990674983e-5,6.0,61,26836007,4227795367860,42094.0,1.879206e6,"ArgumentError(""Month: 61 out of range (1:12)"")","ArgumentError(""Month: 42094 out of range (1:12)"")"
20,27,36,1,1,4.330594231663093e-14,9.92672961516024e-13,0.04362558868380327,5.0,6,0,23091519235137,59.0,0.0,0000-06-05,"ArgumentError(""Month: 59 out of range (1:12)"")"
39,23,8,2,1,4.2971614307643603e-14,8.812355266215676e-10,4.876291639351607e-5,20.0,7756991603361,9217597,32261112298,19510.0,0.0,"ArgumentError(""Month: 7756991603361 out of range (1:12)"")","ArgumentError(""Month: 19510 out of range (1:12)"")"
28,24,14,2,1,3.809972926967688e-14,3.958913088770305e-12,0.009623785219672805,-103.0,12915144057340,3,35,1.0,116224.0,"ArgumentError(""Month: 12915144057340 out of range (1:12)"")","ArgumentError(""Day: 35 out of range (1:31)"")"
39,41,2,2,1,3.333755709102639e-14,6.19005666767619e-14,0.5385662665272765,0.0,-1577518769499,0,16723633615986,1.0,2.4476164e7,"ArgumentError(""Month: -1577518769499 out of range (1:12)"")","ArgumentError(""Day: 16723633615986 out of range (1:31)"")"
40,37,12,2,1,3.2997068982770024e-14,2.4919857091042195e-13,0.13241275366154207,4.0,75,-284557958292,424074628,-8.112615059635e12,1.0,"ArgumentError(""Month: 75 out of range (1:12)"")","ArgumentError(""Month: -8112615059635 out of range (1:12)"")"
31,19,12,2,1,3.2512598782580826e-14,4.262037834512666e-10,7.628416275262468e-5,46806.0,15844673586285,419,-230,10.0,-31.0,"ArgumentError(""Month: 15844673586285 out of range (1:12)"")","ArgumentError(""Day: -230 out of range (1:31)"")"
39,20,9,2,1,3.2404314042050817e-14,1.4908438458144214e-8,2.1735552072087683e-6,-1.0,9577268848494,23,376132285,3852.0,1.53651915e8,"ArgumentError(""Month: 9577268848494 out of range (1:12)"")","ArgumentError(""Month: 3852 out of range (1:12)"")"
27,25,9,2,1,3.2046084839427424e-14,1.523171342847325e-10,0.0002103905446351321,0.0,10742725593814,8,49309,21971.0,4.0,"ArgumentError(""Month: 10742725593814 out of range (1:12)"")","ArgumentError(""Month: 21971 out of range (1:12)"")"
30,21,2,2,1,3.173809964405259e-14,0.39622641509433965,8.010091814927557e-14,-457.0,155,116,-6301574519506,90432.0,0.0,"ArgumentError(""Month: 155 out of range (1:12)"")","ArgumentError(""Month: 90432 out of range (1:12)"")"
41,33,12,2,1,3.012111921309526e-14,1.342256812484714e-12,0.022440652886191466,-1.55260748e8,111437561803,16063789717359,-5,1.0,27.0,"ArgumentError(""Month: 111437561803 out of range (1:12)"")","ArgumentError(""Day: -5 out of range (1:31)"")"
38,33,7,2,1,3.005259112636592e-14,1.8131156819796617e-12,0.016575109589010234,12.0,841614,-1865223638894,0,8.5556200641e12,88.0,"ArgumentError(""Month: 841614 out of range (1:12)"")","ArgumentError(""Month: 8555620064100 out of range (1:12)"")"
37,22,5,2,1,2.92958183054279e-14,1.582670444447807e-9,1.851037176324424e-5,22078.0,4967531,-1094946,17569261170095,9.0,43.0,"ArgumentError(""Month: 4967531 out of range (1:12)"")","ArgumentError(""Day: 17569261170095 out of range (1:30)"")"
24,25,2,2,1,2.916234157943775e-14,2.973707813812634e-12,0.009806727293105602,1.0,0,-4472712939003,1,692.0,3248.0,"ArgumentError(""Month: 0 out of range (1:12)"")","ArgumentError(""Month: 692 out of range (1:12)"")"
28,29,12,2,1,2.8845040222951436e-14,2.7946281181329743e-12,0.010321602375568359,0.0,772,25,392982,-1.0576679504773e13,0.0,"ArgumentError(""Month: 772 out of range (1:12)"")","ArgumentError(""Month: -10576679504773 out of range (1:12)"")"
36,20,12,2,1,2.7213767806502866e-14,3.506058738443399e-10,7.761925808061359e-5,-1.0,10498887465554,15187,24471446,25.0,70415.0,"ArgumentError(""Month: 10498887465554 out of range (1:12)"")","ArgumentError(""Month: 25 out of range (1:12)"")"
30,26,27,1,1,2.6662923560683602e-14,1.334671408687981e-10,0.0001997714447700202,263.0,480,68788080,1,1.0,3.6880245528463e13,"ArgumentError(""Month: 480 out of range (1:12)"")",8463-01-01
29,17,1,2,1,2.6086081799743656e-14,0.14893617021276595,1.751494063697074e-13,8.268251099008e12,5297,0,-10,-2151.0,196.0,"ArgumentError(""Month: 5297 out of range (1:12)"")","ArgumentError(""Month: -2151 out of range (1:12)"")"
35,26,1,2,1,2.5074163376349198e-14,0.14893617021276595,1.683550969554875e-13,4.21851412e8,0,14,-608686,33.0,-4.431298820946e12,"ArgumentError(""Month: 0 out of range (1:12)"")","ArgumentError(""Month: 33 out of range (1:12)"")"
25,25,2,2,1,2.4622178118743887e-14,4.153220347157632e-13,0.0592845456311865,15308.0,1,409,1,0.0,1.6983949030632e13,"ArgumentError(""Day: 15308 out of range (1:31)"")","ArgumentError(""Month: 0 out of range (1:12)"")"
35,18,5,2,1,2.458555082787978e-14,1.825902566936342e-8,1.3464875548716466e-6,12.0,0,7534560,-12231,421067.0,7.470796807236e12,"ArgumentError(""Month: 0 out of range (1:12)"")","ArgumentError(""Month: 421067 out of range (1:12)"")"
21,27,13,2,1,2.2992375565617658e-14,5.109385836505729e-13,0.04500027263813369,3.0,0,0,1,1.10708636356e13,783.0,"ArgumentError(""Month: 0 out of range (1:12)"")","ArgumentError(""Month: 11070863635600 out of range (1:12)"")"
43,32,9,2,1,2.1304812859437608e-14,3.217081434596894e-11,0.0006622403968492373,4.0,16309,416566388,-336429737844,1.3753502513762e13,5.0,"ArgumentError(""Month: 16309 out of range (1:12)"")","ArgumentError(""Month: 13753502513762 out of range (1:12)"")"
30,22,5,2,1,2.1069525211905005e-14,4.257671064301496e-9,4.9486033311879675e-6,8.717494463704e12,0,9148311,0,426385.0,12.0,"ArgumentError(""Month: 0 out of range (1:12)"")","ArgumentError(""Month: 426385 out of range (1:12)"")"
29,28,11,2,1,2.0104135546894592e-14,4.512025246646134e-12,0.004455678868782558,1.0,1568,12,1,-1.601829123776e13,917368.0,"ArgumentError(""Month: 1568 out of range (1:12)"")","ArgumentError(""Month: -16018291237760 out of range (1:12)"")"
25,24,0,2,1,1.8970666904251945e-14,6.144701818465118e-10,3.08732099045786e-5,1.0,360,7,991,131.0,-8.785493283274e12,"ArgumentError(""Month: 360 out of range (1:12)"")","ArgumentError(""Month: 131 out of range (1:12)"")"
32,17,3,2,1,1.8862472065287114e-14,9.307647940066867e-9,2.026556245653572e-6,16198.0,-1392,167272,0,-1.0,5.639927868964e12,"ArgumentError(""Month: -1392 out of range (1:12)"")","ArgumentError(""Month: -1 out of range (1:12)"")"
32,45,11,2,1,1.872064551041739e-14,0.5,3.744129102083478e-14,0.0,0,26070571872029,-3346960778961,1.0,0.0,"ArgumentError(""Month: 0 out of range (1:12)"")","ArgumentError(""Day: -3346960778961 out of range (1:31)"")"
27,25,7,2,1,1.8210434015664966e-14,2.2124414815699514e-9,8.230922339578817e-6,2.7456786561353e13,3,0,-2322,-2354.0,0.0,"ArgumentError(""Day: 27456786561353 out of range (1:31)"")","ArgumentError(""Month: -2354 out of range (1:12)"")"
30,25,11,2,1,1.7962630139374957e-14,3.1762513246325506e-11,0.0005655292451220935,-5333.0,20,50,-26095844342320,11.0,1606.0,"ArgumentError(""Month: 20 out of range (1:12)"")","ArgumentError(""Day: -26095844342320 out of range (1:30)"")"
26,20,3,2,1,1.7467441827845698e-14,3.985838048332259e-12,0.004382376206969666,1.0,0,8526501572537,37219,-363.0,32.0,"ArgumentError(""Month: 0 out of range (1:12)"")","ArgumentError(""Month: -363 out of range (1:12)"")"
33,23,3,2,1,1.6692274470810493e-14,2.0791436609368624e-9,8.028437276570371e-6,398.0,12200,0,-9984658888246,-2.0,-1.99335e6,"ArgumentError(""Month: 12200 out of range (1:12)"")","ArgumentError(""Month: -2 out of range (1:12)"")"
37,31,10,2,1,1.6473921660234553e-14,1.704932854666944e-12,0.009662504664122216,1.5706443257621e13,14,-37296,40,9.89089842457e11,5.0,"ArgumentError(""Month: 14 out of range (1:12)"")","ArgumentError(""Month: 989089842457 out of range (1:12)"")"
40,24,4,2,1,1.6428551548068417e-14,0.4385964912280702,3.7457097529595986e-14,1.739132539152e13,-1450,-74714077,0,2.42744095e8,11.0,"ArgumentError(""Month: -1450 out of range (1:12)"")","ArgumentError(""Month: 242744095 out of range (1:12)"")"
30,26,3,2,1,1.5564575331700687e-14,4.938247377846935e-11,0.0003151841967561942,-5.0,-211,0,-9568919616425,0.0,-3.219839e6,"ArgumentError(""Month: -211 out of range (1:12)"")","ArgumentError(""Month: 0 out of range (1:12)"")"
44,27,8,2,1,1.5555831307284454e-14,6.962826846663006e-11,0.0002234125829904806,1.56314279853e11,0,726076,37,1.60396064e8,1.3864420000862e13,"ArgumentError(""Month: 0 out of range (1:12)"")","ArgumentError(""Month: 160396064 out of range (1:12)"")"
27,23,8,2,1,1.5338460475511334e-14,4.111375339492575e-11,0.000373073709135114,3.358560763504e13,5,508,6818,-191.0,0.0,"ArgumentError(""Day: 33585607635040 out of range (1:31)"")","ArgumentError(""Month: -191 out of range (1:12)"")"
26,30,13,2,1,1.5127777535657835e-14,3.473205344376624e-13,0.04355566698683919,2.229513e7,0,0,0,1.682636156866e13,1.0,"ArgumentError(""Month: 0 out of range (1:12)"")","ArgumentError(""Month: 16826361568660 out of range (1:12)"")"
33,27,10,2,1,1.4897483224425286e-14,2.251678300976274e-11,0.0006616168578773483,2.24632254e8,29,-40912,29087911915087,1.0,6.0,"ArgumentError(""Month: 29 out of range (1:12)"")","ArgumentError(""Day: 29087911915087 out of range (1:31)"")"
38,34,12,2,1,1.4797643162845733e-14,2.3810609942384856e-10,6.214726627605076e-5,-22042.0,0,16770534955157,219,9.568262781705e12,1.0,"ArgumentError(""Month: 0 out of range (1:12)"")","ArgumentError(""Month: 9568262781705 out of range (1:12)"")"
33,21,10,2,1,1.4735276049396432e-14,2.7924170701523222e-8,5.276889404129249e-7,3.2316361052948e13,5,11135,1685525,29.0,6321.0,"ArgumentError(""Day: 32316361052948 out of range (1:31)"")","ArgumentError(""Month: 29 out of range (1:12)"")"
