bd_in_length_total,bd_in_length_var,bd_oan,bd_validity_group,boundary_rank,cumulative_fitness,curiosity,elapsed_millis,fitness,fitness_max,fitness_ratio_max,i1_1,i1_2,i2_1,i2_2,output1,output2
10,0,7,1,1,39.57322967629637,1.0,29564664,0.013596860809452115,0.04794011226613654,0.28362179742028953,154,54,197,-2,Normal,"DomainError(""Height or Weight cannot be negative."", """")"
9,0,7,1,1,32.396837716791325,-5.0,18617835,0.012195947003220303,0.04656684000697593,0.26190196718079417,-20,-31,50,5,"DomainError(""Height or Weight cannot be negative."", """")",Normal
10,0,10,1,1,38.61594394615424,-2.5,24954693,0.010947299223528089,0.0861244019138756,0.12711030765096504,-20,-45,13,35,"DomainError(""Height or Weight cannot be negative."", """")",Severely obese
14,0,11,0,1,39.464878330619,1.0,26986568,0.010129991437628357,1.0,0.010129991437628357,964,1479,868,1456,Underweight,Normal
11,0,10,1,1,32.283323913545395,-3.5,17829510,0.009405738028291628,0.07840476839390854,0.1199638519565142,176,-14,127,74,"DomainError(""Height or Weight cannot be negative."", """")",Severely obese
16,0,18,0,1,39.64114211430483,0.0,29735919,0.009275176856120821,1.0,0.009275176856120821,1009,2803,1091,2873,Obese,Overweight
8,2,10,1,1,1.004881773394295,-11.0,1901289,0.008822755631344506,0.009473210561839146,0.9313374355770301,12,-102,3,5,"DomainError(""Height or Weight cannot be negative."", """")",Severely obese
7,2,10,1,1,35.93504868243106,-5.5,20520042,0.008758424150924671,0.009473684210526316,0.9245003270420485,9,-103,3,5,"DomainError(""Height or Weight cannot be negative."", """")",Severely obese
6,1,14,0,1,0.9960590177629504,-9.5,1898749,0.00837288361472027,0.01048951048951049,0.7982149046033324,114,1,0,0,Underweight,Severely obese
9,1,6,1,1,27.93543664960936,-7.0,8456463,0.007890144225009764,0.009245283018867925,0.853423763113301,13,-112,44,1,"DomainError(""Height or Weight cannot be negative."", """")",Underweight
9,1,10,1,1,35.17963464528787,-1.5,19521414,0.0076311396984193565,0.009473684210526316,0.8055091903887098,6,22,12,-102,Severely obese,"DomainError(""Height or Weight cannot be negative."", """")"
8,2,6,1,1,1.0164260749806007,-3.5,2328249,0.007395279879844099,0.009243434516796292,0.8000575831857843,14,0,-111,2,Underweight,"DomainError(""Height or Weight cannot be negative."", """")"
7,2,6,1,1,39.47951013960708,-0.5,27844529,0.00727952474633667,0.009245283018867925,0.787377166440497,0,-127,1,0,"DomainError(""Height or Weight cannot be negative."", """")",Underweight
14,0,17,0,1,32.29007082079727,2.0,17999115,0.006746907251875056,0.010854187376325186,0.6215948755953117,656,1457,804,1465,Severely obese,Normal
