bd_in_length_total,bd_in_length_var,bd_oan,bd_validity_group,boundary_rank,fitness,i1_1,i1_2,i2_1,i2_2,output1,output2,fitness_max,fitness_ratio_max
33,71,9,0,1,4.025244572239686e-16,2.3531986655182e13,-2.48420964182409e15,1.0,1.0,out,in,9.990596620553278e-16,0.4029033225061557
24,55,5,1,1,3.9655355304939627e-16,-2.497004681503931e15,-118.0,32.0,0.0,"DomainError(-7.704929261745997e16, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",in,9.9013395003261e-16,0.40050495494709154
31,62,9,0,1,3.9056404703809146e-16,0.0,8.0,2.560399520054028e15,-1.36126202886e11,in,out,9.99651215513366e-15,0.03907003172476704
35,62,6,1,1,3.862011645097702e-16,-2.589322693068492e15,1.0,386.0,-2.741860921589e12,"DomainError(-6.729755346384702e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",out,9.993542625814122e-16,0.3864507101937822
42,32,6,1,1,3.797446750806099e-16,1743.0,-2.628929178485924e15,-3.643318e6,4.419135845873e12,"DomainError(-7.163755587383467e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",out,2.3074294956482247e-12,0.00016457476850183388
28,58,9,0,1,3.7473402831652605e-16,5.22382094e8,-2.668559363270079e15,1.0,1.0,out,in,9.997510880249987e-16,0.3748273273268554
35,40,6,1,1,3.7446897565818524e-16,2.454967606e9,123005.0,40.0,-2.670448194528976e15,out,"DomainError(-1.3058715274097175e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",7.751075731496959e-10,4.831187162015567e-7
35,48,6,1,1,3.606389378913778e-16,1.306277155911e12,0.0,10176.0,2.772856128298103e15,out,"DomainError(-8.242828125149475e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",9.983638709399619e-15,0.03612299567209252
34,45,6,1,1,3.5261325322717246e-16,-33730.0,3.439050495e9,-2.835968276458697e15,5.0,"DomainError(-6.619675765412094e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",out,9.993722546859922e-15,0.035283474358407646
27,57,9,0,1,3.44530069116195e-16,-2.381366e6,-2.902504279423992e15,0.0,1.0,out,in,9.995997271357616e-16,0.34466803037592497
23,58,6,1,1,3.3445434108194714e-16,0.0,0.0,1975.0,-2.934575399160394e15,"DomainError(""The point should not be at the origin (0, 0)"", """")",out,9.999800221811282e-16,0.334461022883682
36,58,6,1,1,3.1564841814562432e-16,1.0,-2.0082616914167e13,3.168018119397189e15,3947.0,out,"DomainError(-3.627837096446468e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",1.1873344678997494e-13,0.0026584625198657636
35,50,6,1,1,3.1462727493512964e-16,4.0,1.96809265785e11,-3.178363980964591e15,43727.0,out,"DomainError(-2.8199505533992023e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",9.982832958635202e-16,0.31516832570355235
23,58,9,0,1,3.14148641205153e-16,3351.0,-3.183206510662434e15,1.0,0.0,out,in,9.998865450813032e-16,0.31418428695788564
28,50,5,1,1,2.9576495462732485e-16,-3.348237330496859e15,1.126982e6,12.0,22.0,"DomainError(-2.3365643389078134e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",in,9.820146450270953e-14,0.0030118181650861655
29,56,6,1,1,2.91362788524015e-16,0.0,3.1838096556e10,7.0,3.432179110800108e15,"DomainError(-9.065317448462778e17, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",out,9.995069094650033e-15,0.029150652763368094
27,57,6,1,1,2.884853594619558e-16,0.0,4.738334e7,0.0,-3.466380367432392e15,out,"DomainError(-7.927805670470698e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",9.99688476338816e-16,0.2885752574826939
25,52,6,1,1,2.724124727179536e-16,-3.670903868760023e15,0.0,4331.0,748.0,"DomainError(-5.672945448338209e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",out,9.996785541856983e-16,0.2725000667237989
32,50,6,1,1,2.7231674947253205e-16,73.0,1.86745462789e11,13.0,3.672380989617674e15,"DomainError(-8.925171106978442e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",out,9.973239314305211e-15,0.027304744315313073
19,56,5,1,1,2.7007040605008134e-16,0.0,3.666789251808238e15,0.0,9.0,"DomainError(-3.368231014243987e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",in,9.902858900574365e-15,0.027271963456372915
30,38,6,1,1,2.6641020308521566e-16,3.753609989965699e15,4561.0,-1.015516e6,37.0,"DomainError(-3.732409534058309e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",out,9.999964113829181e-15,0.02664111591328521
26,51,9,0,1,2.625894676970779e-16,3.808225854487033e15,9.8731511e7,0.0,9.0,out,in,9.995915395638803e-15,0.026269676893388386
32,44,9,0,1,2.6212796453900147e-16,-9.0,-12.0,3.814930626568524e15,-1.643892282e9,in,out,9.970758527053289e-15,0.026289671325183474
32,68,5,1,1,2.54915190643437e-16,1.0,1.0,-2.11527885939e11,-3.884413770963706e15,in,"DomainError(-8.399352076791593e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",9.871213473796266e-16,0.2582409866022296
29,54,9,0,1,2.52500028566982e-16,3.0,12.0,1.11061073e8,-3.960395591538404e15,in,out,9.999204867747722e-16,0.25252010725514473
37,38,6,1,1,2.5012006994335904e-16,3.998079617313078e15,0.0,-1.85817541e8,7.666162276e9,"DomainError(-4.558482121619122e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",out,9.11822353353516e-11,2.743078945404915e-6
25,56,9,0,1,2.4433027179768277e-16,600321.0,-4.09282072435153e15,0.0,7.0,out,in,9.997644407467796e-16,0.24438783961467855
39,28,6,1,1,2.388757002661734e-16,119.0,4.18627738144896e15,1.302703229e9,-2.46981541e8,"DomainError(-2.5183270547335926e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",out,1.7709159508099406e-11,1.3488821993890899e-5
35,70,9,0,1,2.3597531052733226e-16,-4.57192505506292e14,4.212996919103079e15,0.0,21.0,out,in,6.8257469618117326e-15,0.03457135341341429
37,37,6,1,1,2.273274741309825e-16,-4.398940356077701e15,-2.0403941e7,51.0,-2.2547563e7,"DomainError(-4.0749765812732564e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",out,2.0292821394685802e-13,0.0011202359184539713
32,54,9,0,1,2.2719387858796737e-16,19.0,-1.0,2.8561688282e10,-4.401527040226815e15,in,out,9.99927713739422e-16,0.22721030277111948
28,48,5,1,1,2.2670705555917935e-16,0.0,30.0,-9.0152496e7,4.366868942645581e15,in,"DomainError(-7.316015854541501e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",6.116468316899977e-12,3.7065025732706125e-5
23,50,5,1,1,2.2511180411239264e-16,1.0,0.0,4.398685721238292e15,38618.0,in,"DomainError(-7.068695487226484e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",9.898400596149486e-15,0.02274224021605692
40,50,6,1,1,2.2404852247573467e-16,227912.0,4.459554057600282e15,-1.83283975850296e14,46.0,out,"DomainError(-5.085963283757465e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",1.1507351584183847e-13,0.0019470033642117592
37,54,0,2,1,2.1085520738080887e-16,8.34794559742868e14,17654.0,2.091378488821492e15,0.0,"DomainError(-3.300483198310538e17, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")","DomainError(-6.904988640503507e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",4.7132118252738085e-15,0.04473705303252724
35,70,6,1,1,1.974345061522567e-16,1.0,86.0,3.857353299324021e15,3.282492085162465e15,out,"DomainError(-1.701729720103136e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",3.798679407366408e-13,0.0005197451139714271
32,66,9,0,1,1.9634646786649038e-16,1.0,1.0,1.9635894290044e13,5.093000035271229e15,in,out,9.970021803646909e-15,0.019693684901939665
29,60,6,1,1,1.915462174421278e-16,-5.220672135182679e15,0.0,0.0,3.624589835e9,"DomainError(-7.950120358131887e17, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",out,9.999912200084724e-16,0.19154789923106016
31,64,5,1,1,1.8994817876500023e-16,-5.211416062618397e15,-3.1389382831e10,4.0,0.0,"DomainError(-6.421619976142141e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",in,9.881446762878725e-16,0.19222709318090112
32,38,6,1,1,1.8548559349946994e-16,3.485797e6,6.535902e7,5.3912542843896e15,0.0,out,"DomainError(-2.893082453030354e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",9.977166251225388e-14,0.0018591009594201033
32,51,6,1,1,1.82419058021171e-16,0.0,536.0,5.481883353969613e15,3.78760115408e11,out,"DomainError(-2.2349843993803502e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",9.999559723164723e-15,0.018242708986335038
29,45,9,0,1,1.7300803081802882e-16,-29.0,5.0,5.61877254e8,5.780078504285179e15,in,out,9.997085069225739e-15,0.017305847616582107
20,64,6,1,1,1.7136638422877834e-16,0.0,0.0,-5.727386300986427e15,1.0,"DomainError(""The point should not be at the origin (0, 0)"", """")",out,9.810107409595905e-16,0.1746834943531339
28,40,5,1,1,1.7081862100080403e-16,7.621736e6,5.797326171666371e15,40.0,-14.0,"DomainError(-9.388430897104955e17, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",in,9.693225561783884e-12,1.7622474573816434e-5
43,24,6,1,1,1.696100730505956e-16,-5.895876241198619e15,-2.16240217e8,50422.0,4.103736401e10,"DomainError(-6.730512226453868e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",out,1.4728834541504947e-13,0.0011515512145420935
40,44,6,1,1,1.6738719606433984e-16,-5.974166989407647e15,1.0,5.587408946e9,5.04256876709e11,"DomainError(-6.537712885587995e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",out,2.1387316449254556e-12,7.826470256869184e-5
44,24,0,2,1,1.6733836762363052e-16,10034.0,7.8342757422e10,2.1160383389e10,-1.657108399800361e15,"DomainError(-5.17813606284392e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")","DomainError(-2.6754885734373325e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",7.605130359910856e-14,0.0022003352961012493
32,66,6,1,1,1.6602161294369892e-16,2.0,6.022968638389911e15,6.4328476923474e13,2.0,out,"DomainError(-8.11974020500015e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",1.079001485005247e-14,0.015386597261531257
30,36,6,1,1,1.5797361094672383e-16,-2.0,6.616776e6,6.330171184966121e15,-3336.0,out,"DomainError(-3.4879526671763523e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",1.0005066192390887e-12,0.00015789361900160826
26,44,9,0,1,1.5371035152834644e-16,157794.0,6.505742717110245e15,5.0,-30.0,out,in,9.981138263095395e-15,0.01540008238305649
33,37,6,1,1,1.5258659476450104e-16,6.553655657353987e15,48.0,97538.0,3.349430361e9,out,"DomainError(-7.2280603210073e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",5.441759146627153e-12,2.803993904417388e-5
40,18,6,1,1,1.3921253050171643e-16,7.183261215417845e15,1.908021e7,-2.07932766e8,-29182.0,"DomainError(-1.4241796008157312e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",out,1.2472702291716788e-10,1.116137684086058e-6
41,28,6,1,1,1.3854513186790231e-16,-7.217862758367968e15,1486.0,1.821337541e9,2.014900175e9,"DomainError(-2.8717320857938847e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",out,9.946431478484462e-15,0.013929129473982204
36,38,6,1,1,1.3774260900057382e-16,7.259917662774762e15,2.580108671e9,1.0,1.44260319e8,"DomainError(-6.890262462465438e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",out,9.995638909267596e-15,0.01378027060109823
29,48,6,1,1,1.3337405305027322e-16,3079.0,-7.497710215217542e15,1.298795e6,1.0,"DomainError(-8.656069523077072e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",out,9.99861634738647e-16,0.13339250993977358
36,66,0,2,1,1.2720147042431557e-16,-1.2478042464436e13,189.0,0.0,-1.792940376904072e15,"DomainError(-7.390796649626072e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")","DomainError(-7.866856878876174e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",4.097929361422473e-14,0.0031040425347927765
25,54,9,0,1,1.265558070675741e-16,48811.0,-7.901652426475009e15,49.0,0.0,out,in,9.999758385352654e-16,0.1265588649151256
25,50,6,1,1,1.1940406960171205e-16,8.37492393098012e15,0.0,-303222.0,9.0,"DomainError(-7.791568418789928e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",out,9.998830170019022e-15,0.011941803948199763
23,47,6,1,1,1.1785156733180073e-16,567.0,8.485249900704379e15,0.0,148.0,"DomainError(-2.759030323510727e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",out,9.99957913014159e-15,0.011785652755780732
39,32,6,1,1,1.177150516687545e-16,-1.34625484507e11,8373.0,-19766.0,8.495090353350694e15,"DomainError(-9.128345711922098e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",out,8.882621265175758e-12,1.3252287602338217e-5
25,51,6,1,1,1.144615889425035e-16,86.0,985.0,112.0,-8.736555286701537e15,out,"DomainError(-7.176295423662621e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",9.995194337607165e-16,0.11451662176476045
34,40,6,1,1,1.1300998575990327e-16,-8.848775559769563e15,-1.9481438e7,-18921.0,-8.0,"DomainError(-4.5411539127569244e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",out,5.948713914428292e-11,1.8997381179451832e-6
30,52,6,1,1,1.1084543417194219e-16,9.0,2.709331753e10,9.021571411270786e15,10.0,out,"DomainError(-6.846116482341948e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",9.999543642955125e-15,0.011085049291227903
44,54,6,1,1,1.1084175852886403e-16,-6.87183975550203e14,-8.99566160999691e15,-6.58874342e8,2.0,"DomainError(-3.457292441752296e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",out,1.5271434808958404e-14,0.007258110316120588
27,47,5,1,1,1.0505630463125465e-16,-1.0,1.0,9.42629065063561e15,1.1420548e7,in,"DomainError(-8.393769001572966e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",9.895042845096258e-15,0.010617064147763443
37,48,6,1,1,1.035630285576879e-16,7.617476593723e12,21326.0,-9.648338069771632e15,76.0,out,"DomainError(-6.059370192497083e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",4.922270162615231e-12,2.1039688017177884e-5
31,39,6,1,1,1.0352682877669985e-16,-1163.0,120915.0,-9.659331902815748e15,-19.0,out,"DomainError(-1.0645839854833537e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",9.97580373309511e-14,0.0010377793263238093
26,53,5,1,1,1.0160715761567079e-16,5.0,55.0,-9.746274626455942e15,101135.0,in,"DomainError(-6.866259637743846e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",9.882904188926336e-16,0.10281103173045053
26,61,6,1,1,9.876334226908353e-17,-1.0125214244736348e16,0.0,-7048.0,-1.0,"DomainError(-8.900979852179884e17, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",out,9.999824013299288e-17,0.987650804031481
34,53,6,1,1,9.836493411852683e-17,-7.4831146e8,41301.0,-1.0166225216016888e16,1.0,out,"DomainError(-4.660788771964133e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",9.993874505848486e-16,0.09842522443218892
33,43,6,1,1,9.430759052268823e-17,1.0,1.060360038731166e16,7.48754e6,3.5975963e7,"DomainError(-8.319805609361095e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",out,9.991034642600337e-15,0.009439221651837158
23,66,9,0,1,9.247683757240783e-17,12.0,66.0,-1.0813518565846452e16,7.0,in,out,9.999971697136092e-17,0.9247709930908347
26,61,9,0,1,9.17763500615516e-17,-1.089605327875134e16,43085.0,0.0,18.0,out,in,9.998383918686576e-17,0.9179118426331411
23,66,5,1,1,9.159796910675641e-17,30.0,-1.0809180809970148e16,-5.0,2.0,"DomainError(-7.144130808079346e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",in,9.901702686677383e-17,0.9250729092280293
29,60,5,1,1,9.069310742610555e-17,0.0,13.0,-2.7276e6,-1.0920175121263264e16,in,"DomainError(-1.6176931284558295e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",9.893468902271757e-16,0.09166967453173115
25,62,9,0,1,9.067073046204007e-17,-1.1028917434592156e16,1790.0,1.0,27.0,out,in,9.999239827319104e-17,0.9067762352725746
21,61,6,1,1,8.759169535728313e-17,0.0,0.0,1.1205188773639516e16,-1.0,"DomainError(""The point should not be at the origin (0, 0)"", """")",out,9.991297190652657e-16,0.08766799113855747
24,54,5,1,1,8.54552967731027e-17,-16.0,2.0,162.0,1.158841288405214e16,in,"DomainError(-2.384561133725235e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",9.900297536398146e-16,0.08631588743563401
23,67,9,0,1,8.31285158097547e-17,-29.0,-1.2029566391977552e16,2.0,3.0,out,in,9.999771702451622e-17,0.8313041365671805
26,59,5,1,1,8.29464677509369e-17,-11.0,-23.0,-1.1938920233583276e16,71.0,in,"DomainError(-2.4466440839319245e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",9.896713994376341e-17,0.8381212976152488
39,63,6,1,1,8.272382103965878e-17,-8.355512428245451e15,8.735858549909627e15,-1090.0,0.0,"DomainError(-7.413041171160428e17, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",out,6.1557620999447e-15,0.01343843697929813
22,69,5,1,1,8.270136817743994e-17,-8.0,0.0,2.0,-1.1973152322061432e16,in,"DomainError(-6.951760567382376e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",9.902851109183071e-17,0.8351268464568719
20,54,0,2,1,8.26328107826563e-17,0.0,0.0,9.993095574704728e15,-3.0,"DomainError(""The point should not be at the origin (0, 0)"", """")","DomainError(-8.896847139632261e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",8.257258728977236e-15,0.01000729340025069
42,35,6,1,1,8.220831873755629e-17,5.4298251e7,1.09888129657e11,-1.216421903345148e16,2306.0,"DomainError(-7.213380466051712e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",out,1.363809082835988e-13,0.0006027846549211072
42,29,6,1,1,8.081794225543674e-17,8.87576306e8,-1.237349040834238e16,10435.0,-4.12279951e8,"DomainError(-8.253183126631503e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",out,1.033360902238198e-12,7.820882528107064e-5
31,58,6,1,1,7.78576133470046e-17,-1.2843959081343618e16,-1.9172624e7,3.0,129.0,"DomainError(-7.185979890985907e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",out,9.998716423931473e-16,0.0778676082468505
33,42,6,1,1,7.693697606112935e-17,54.0,1.60631936e8,-1358.0,1.2997651630654128e16,out,"DomainError(-1.1223849926155736e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",9.998467011588367e-16,0.07694877221873941
30,61,9,0,1,7.586640371446916e-17,-1.3181065017442998e16,3.29135663e8,36.0,9.0,out,in,9.993047305406869e-17,0.7591918800726646
31,44,0,2,1,7.555083762817652e-17,3.365115412573575e15,1.0,-155.0,3.788196882e9,"DomainError(-6.621663648467764e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")","DomainError(-4.0963084569150054e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",6.637790978083687e-13,0.00011381924781546504
30,55,6,1,1,7.532548117579089e-17,-1.3275720040417412e16,1.067522e6,6219.0,5.0,"DomainError(-3.0312605175695493e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",out,9.9944751518145e-17,0.7536712036561072
30,56,9,0,1,7.522793793584495e-17,44.0,2.0,1.3292933814732642e16,-7.24454966e8,in,out,6.467583264371018e-13,0.0001163153760234751
32,71,6,1,1,7.3282563593556e-17,1.41913434983e11,0.0,0.0,-1.364581083014754e16,"DomainError(-4.421499816662154e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",out,9.999779248973792e-17,0.7328418134937977
33,50,6,1,1,7.324868443341624e-17,3.478969e6,1.0,-1.3652122321107072e16,3.341991e6,out,"DomainError(-3.5372935490469555e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",9.97925173082061e-16,0.07340097875995047
28,57,6,1,1,7.217799295539218e-17,-1.3854638499272524e16,18.0,35.0,239473.0,"DomainError(-1.245711575134e17, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",out,9.996342861326971e-17,0.7220439910542531
37,80,9,0,1,7.19705765048613e-17,12.0,3.0,-1.292685060513389e15,1.3834303686988496e16,in,out,6.79415385767428e-16,0.10593015408911814
38,65,6,1,1,7.174054717880277e-17,1.300124643162886e16,33.0,-9.37872230341293e14,456.0,out,"DomainError(-5.086004224776125e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",5.582680129458734e-15,0.01285055663501866
24,64,6,1,1,7.081538223512e-17,39.0,-1.4121225762501916e16,70.0,42.0,"DomainError(-1.1267311363091896e17, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",out,9.998984663958542e-17,0.7082257310622235
40,32,6,1,1,7.02617922624719e-17,1.620430614e9,-6123.0,-1.4232484739501284e16,-114620.0,out,"DomainError(-6.753035184456451e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",1.4187674256312634e-10,4.952312196709039e-7
30,46,6,1,1,6.983173313185068e-17,7.860098e6,1.0,22302.0,1.432013720913786e16,out,"DomainError(-1.8705596219688678e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",9.991182553986624e-15,0.006989336122578085
33,51,0,2,1,6.877003862412861e-17,-4.006819238e9,1.0,8437.0,-4.120011257835605e15,"DomainError(-2.392143667702651e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")","DomainError(-1.2199549881860324e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",2.8243652108605626e-16,0.2434884779053588
25,64,6,1,1,6.851102798611209e-17,0.0,-1.4596190268826792e16,1.0,26138.0,"DomainError(-8.539950168668131e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",out,9.99996161773274e-17,0.6851129094798004
36,48,6,1,1,6.818941588937812e-17,4.72185862e8,-1.4665032463564762e16,0.0,3.3887232e7,"DomainError(-2.499992164538723e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",out,1.0,6.818941588937812e-17
36,75,9,0,1,6.801710190281039e-17,8.195409032822455e15,1.2206125836144352e16,1.0,17.0,out,in,9.74417963977217e-16,0.06980279963763139
37,90,9,0,1,6.6983023570061e-17,3.0,1.0,-1.4442001996673384e16,-3.782627860656053e15,in,out,9.827626248409383e-17,0.6815788663198533
24,54,9,0,1,6.642658208278533e-17,1.505421427153559e16,85.0,-41.0,-8.0,out,in,9.999604411658933e-16,0.06642920994488138
20,64,0,2,1,6.594728340056737e-17,1.2541345549433456e16,1.0,0.0,0.0,"DomainError(-3.583219371565024e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")","DomainError(""The point should not be at the origin (0, 0)"", """")",8.260415731593835e-16,0.07983530798375803
27,58,5,1,1,6.441373114460044e-17,-1.53724378457213e16,-3330.0,0.0,-21.0,"DomainError(-5.035349299050585e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",in,9.900343041501999e-17,0.6506212044833158
34,46,6,1,1,6.433110870899368e-17,7.9607211e7,30.0,-1.5544578897316236e16,234369.0,out,"DomainError(-3.704212716908864e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",9.971338649966223e-16,0.06451602033314914
24,64,9,0,1,6.285099479746057e-17,-1.591064713012956e16,1.0,-62.0,-1.0,out,in,9.999039619592551e-17,0.6285703146360938
30,44,6,1,1,6.179619534961287e-17,11.0,1.61822260147707e16,7.498756e6,5784.0,"DomainError(-1.3294993987665483e17, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",out,9.995488997015497e-16,0.06182408421245252
33,40,6,1,1,6.14007366968099e-17,10.0,519994.0,-1.77691e6,1.6286449541636904e16,out,"DomainError(-5.208376452163888e17, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",9.987537620750605e-14,0.0006147735210452743
38,65,9,0,1,6.125785891506397e-17,1.5382161460291756e16,5.465923612419019e15,13.0,-60.0,out,in,9.870456150115382e-16,0.062061831776992274
43,50,6,1,1,6.085800713951712e-17,3.0,-8.05160585533e11,-1.6431691500819644e16,4.1916682572e10,"DomainError(-8.805230605073099e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",out,7.623173698485309e-14,0.000798329010286219
24,64,5,1,1,5.984376126734289e-17,-2.0,38.0,-1.6547944867835884e16,13.0,in,"DomainError(-6.137994357340364e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",9.902665033512007e-17,0.604319757003021
30,47,5,1,1,5.950249397912357e-17,15.0,-40.0,1.6641253369628232e16,-3.286917e6,in,"DomainError(-7.52920681219649e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",9.742602484592163e-15,0.006107453739719569
28,64,9,0,1,5.834683665916155e-17,1.0,2.0,6.7089724e7,-1.71388897369294e16,in,out,9.999365235681611e-17,0.583505405432711
36,68,9,0,1,5.79385629157283e-17,-1.7259648572224396e16,2.1353131838069e13,18.0,48.0,out,in,9.967232451489208e-17,0.5812903752141516
40,68,6,1,1,5.783476706206488e-17,13110.0,1.792572811188636e16,0.0,3.521636574732213e16,"DomainError(-9.185103877713785e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",out,6.502442090055974e-14,0.0008894314822197367
30,62,9,0,1,5.712440565141424e-17,1.7505652594479586e16,1.1504179937e10,1.0,0.0,out,in,9.99815299727189e-16,0.0571349584938351
27,58,6,1,1,5.60822084463795e-17,3.0,-1.7830966855656374e16,-11.0,10611.0,"DomainError(-8.169945836739608e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",out,9.998457017740744e-17,0.5609086316705681
