bd_in_length_total,bd_in_length_var,bd_oan,bd_validity_group,boundary_rank,cumulative_fitness,curiosity,elapsed_millis,fitness,fitness_max,fitness_ratio_max,i1_1,i1_2,i2_1,i2_2,output1,output2
12,0,18,0,0,154.7796671932442,0.0,29999457,1.0,1.0,1.0,217,117,216,117,Overweight,Obese
10,0,18,0,0,156.48677397443072,0.0,29999457,1.0,1.0,1.0,190,91,191,91,Obese,Overweight
12,0,15,0,0,159.0582025458593,0.0,29999457,1.0,1.0,1.0,211,102,211,103,Normal,Overweight
10,0,18,0,0,161.6296311172879,0.0,29999457,1.0,1.0,1.0,197,97,198,97,Obese,Overweight
12,0,15,0,0,162.6296311172879,0.0,29999457,1.0,1.0,1.0,209,100,208,100,Normal,Overweight
10,0,15,0,0,166.48677397443072,0.0,29999457,1.0,1.0,1.0,196,89,197,89,Overweight,Normal
10,0,15,0,0,167.48677397443072,0.0,29999457,1.0,1.0,1.0,204,95,204,96,Normal,Overweight
8,0,11,0,0,168.48677397443072,0.0,29999457,1.0,1.0,1.0,89,15,89,14,Normal,Underweight
6,0,11,0,0,171.27978188240132,0.0,29999457,1.0,1.0,1.0,68,9,68,8,Normal,Underweight
6,0,16,0,0,173.73536578190505,0.0,29999457,1.0,1.0,1.0,38,3,38,4,Normal,Obese
6,0,18,0,0,175.0131577316569,0.0,29999457,1.0,1.0,1.0,46,5,46,6,Overweight,Obese
8,0,18,0,0,176.94794697190122,0.0,29999457,1.0,1.0,1.0,79,16,79,15,Obese,Overweight
10,0,11,0,0,182.2624518442062,0.0,29999457,1.0,1.0,1.0,126,30,126,29,Normal,Underweight
8,0,11,0,0,183.70966543970616,0.0,29999457,1.0,1.0,1.0,88,15,88,14,Normal,Underweight
10,0,18,0,0,185.025893205723,0.0,29999457,1.0,1.0,1.0,110,30,109,30,Overweight,Obese
8,0,18,0,0,187.8225253016849,0.0,29999457,1.0,1.0,1.0,96,23,97,23,Obese,Overweight
8,0,15,0,0,189.52963208287144,0.0,29999457,1.0,1.0,1.0,88,17,88,18,Normal,Overweight
10,0,11,0,0,192.02245314977228,0.0,29999457,1.0,1.0,1.0,109,22,110,22,Normal,Underweight
8,0,18,0,0,193.80816743548655,0.0,29999457,1.0,1.0,1.0,95,23,95,22,Obese,Overweight
10,0,11,0,0,195.5152742166731,0.0,29999457,1.0,1.0,1.0,113,23,113,24,Underweight,Normal
8,0,15,0,0,196.5152742166731,0.0,29999457,1.0,1.0,1.0,70,11,69,11,Normal,Overweight
8,0,18,0,0,197.5152742166731,0.0,29999457,1.0,1.0,1.0,93,21,93,22,Overweight,Obese
10,0,15,0,0,200.6422866876054,0.0,29999457,1.0,1.0,1.0,116,30,116,31,Normal,Overweight
8,0,18,0,0,201.6422866876054,0.0,29999457,1.0,1.0,1.0,75,14,75,15,Overweight,Obese
8,0,18,0,0,202.6422866876054,0.0,29999457,1.0,1.0,1.0,76,15,76,14,Obese,Overweight
10,0,18,0,0,203.6422866876054,0.0,29999457,1.0,1.0,1.0,100,25,101,25,Obese,Overweight
10,0,15,0,0,204.6422866876054,0.0,29999457,1.0,1.0,1.0,117,32,117,31,Overweight,Normal
10,0,11,0,0,207.21371525903396,0.0,29999457,1.0,1.0,1.0,107,21,106,21,Underweight,Normal
10,0,15,0,0,209.4871558959076,0.0,29999457,1.0,1.0,1.0,127,37,126,37,Normal,Overweight
10,0,18,0,0,210.4871558959076,0.0,29999457,1.0,1.0,1.0,112,31,112,32,Overweight,Obese
10,0,15,0,0,211.4871558959076,0.0,29999457,1.0,1.0,1.0,107,26,107,27,Normal,Overweight
10,0,11,0,0,214.30858446733617,0.0,29999457,1.0,1.0,1.0,103,20,103,19,Normal,Underweight
