bd_in_length_total,bd_in_length_var,bd_out_length_diff,bd_validity_group,boundary_rank,fitness,fitness_max,fitness_ratio_max,i1_1,i2_1,output1,output2
40,0,0,0,1,0.34782608695652173,0.7142857142857143,0.4869565217391304,-8142743624652457599,-8142743624652457600,-8142743624652457599B,-8142743624652457600B
40,0,0,0,1,0.34782608695652173,0.7142857142857143,0.4869565217391304,-8229262802813845900,-8229262802813845899,-8229262802813845900B,-8229262802813845899B
42,0,0,0,1,0.34782608695652173,0.7142857142857143,0.4869565217391304,-75913604138290453499,-75913604138290453500,-75913604138290453499B,-75913604138290453500B
40,0,0,0,1,0.33333333333333337,0.7142857142857143,0.46666666666666673,-7011473024485542799,-7011473024485542800,-7011473024485542799B,-7011473024485542800B
42,0,0,0,1,0.31999999999999995,0.7142857142857143,0.4479999999999999,-10260162548455240799,-10260162548455240800,-10260162548455240799B,-10260162548455240800B
40,0,0,0,1,0.3157894736842105,0.7142857142857143,0.4421052631578947,-5393263753992593780,-5393263753992593779,-5393263753992593780B,-5393263753992593779B
40,0,0,0,1,0.3157894736842105,0.7142857142857143,0.4421052631578947,-3458994138941326010,-3458994138941326009,-3458994138941326010B,-3458994138941326009B
40,0,0,0,1,0.3157894736842105,0.7142857142857143,0.4421052631578947,-2710716324327079230,-2710716324327079229,-2710716324327079230B,-2710716324327079229B
72,0,0,0,1,0.30434782608695654,0.75,0.4057971014492754,-99999999999999994441420676583685999,-99999999999999994441420676583686000,-99999999999999994441420676583685999B,-99999999999999994441420676583686000B
38,0,0,0,1,0.30000000000000004,0.6666666666666667,0.45,-235751544460519530,-235751544460519529,-235751544460519530B,-235751544460519529B
40,0,0,0,1,0.30000000000000004,0.7142857142857143,0.42000000000000004,-4117979011787250709,-4117979011787250710,-4117979011787250709B,-4117979011787250710B
40,0,0,0,1,0.30000000000000004,0.7142857142857143,0.42000000000000004,-1201291037843772960,-1201291037843772959,-1201291037843772960B,-1201291037843772959B
68,0,0,0,1,0.30000000000000004,0.7142857142857143,0.42000000000000004,-999999999999999312361234900087400,-999999999999999312361234900087399,-999999999999999312361234900087400B,-999999999999999312361234900087399B
72,0,0,0,1,0.30000000000000004,0.75,0.4000000000000001,-99999999999999998896399888585536480,-99999999999999998896399888585536479,-99999999999999998896399888585536480B,-99999999999999998896399888585536479B
78,0,0,0,1,0.30000000000000004,0.6666666666666667,0.45,-99999999999999999991865421970899997029,-99999999999999999991865421970899997030,-99999999999999999991865421970899997029B,-99999999999999999991865421970899997030B
40,0,0,0,1,0.30000000000000004,0.7142857142857143,0.42000000000000004,-2499058092614449940,-2499058092614449939,-2499058092614449940B,-2499058092614449939B
48,0,0,0,1,0.29166666666666663,0.75,0.38888888888888884,-99896208982138254317699,-99896208982138254317700,-99896208982138254317699B,-99896208982138254317700B
78,0,0,0,1,0.29166666666666663,0.6666666666666667,0.4374999999999999,-99999999999999999992972081893336775599,-99999999999999999992972081893336775600,-99999999999999999992972081893336775599B,-99999999999999999992972081893336775600B
80,0,0,0,1,0.29166666666666663,0.6666666666666667,0.4374999999999999,-100000000000000000002668239675674238599,-100000000000000000002668239675674238600,-100000000000000000002668239675674238599B,-100000000000000000002668239675674238600B
42,0,0,0,1,0.29166666666666663,0.7142857142857143,0.40833333333333327,-85717263810677600800,-85717263810677600799,-85717263810677600800B,-85717263810677600799B
40,0,0,0,1,0.2857142857142857,0.7142857142857143,0.39999999999999997,-2237285787231884540,-2237285787231884539,-2237285787231884540B,-2237285787231884539B
40,0,0,0,1,0.2857142857142857,0.7142857142857143,0.39999999999999997,-4754605008924375400,-4754605008924375399,-4754605008924375400B,-4754605008924375399B
48,0,0,0,1,0.2857142857142857,0.75,0.38095238095238093,-10000255673027606725639,-10000255673027606725640,-10000255673027606725639B,-10000255673027606725640B
40,0,0,0,1,0.2857142857142857,0.7142857142857143,0.39999999999999997,-2552543374268556610,-2552543374268556609,-2552543374268556610B,-2552543374268556609B
40,0,0,0,1,0.2857142857142857,0.7142857142857143,0.39999999999999997,-2512517330988659270,-2512517330988659269,-2512517330988659270B,-2512517330988659269B
40,0,0,0,1,0.2857142857142857,0.7142857142857143,0.39999999999999997,-4728445328652244980,-4728445328652244979,-4728445328652244980B,-4728445328652244979B
40,0,0,0,1,0.2857142857142857,0.7142857142857143,0.39999999999999997,-6191923159492681090,-6191923159492681089,-6191923159492681090B,-6191923159492681089B
40,0,0,0,1,0.2857142857142857,0.7142857142857143,0.39999999999999997,-3878729683672794850,-3878729683672794849,-3878729683672794850B,-3878729683672794849B
38,0,0,0,1,0.2857142857142857,0.6666666666666667,0.4285714285714285,-468204877821884129,-468204877821884130,-468204877821884129B,-468204877821884130B
40,0,0,0,1,0.2857142857142857,0.7142857142857143,0.39999999999999997,-8435457171489989380,-8435457171489989379,-8435457171489989380B,-8435457171489989379B
60,0,0,0,1,0.28,0.7142857142857143,0.392,-99999992951950671629289447800,-99999992951950671629289447799,-99999992951950671629289447800B,-99999992951950671629289447799B
58,0,0,0,1,0.28,0.7142857142857143,0.392,-1000000004228563696202291399,-1000000004228563696202291400,-1000000004228563696202291399B,-1000000004228563696202291400B
40,0,0,0,1,0.2727272727272727,0.7142857142857143,0.3818181818181818,-6140027444673879920,-6140027444673879919,-6140027444673879920B,-6140027444673879919B
40,0,0,0,1,0.2727272727272727,0.7142857142857143,0.3818181818181818,-9330758940686568050,-9330758940686568049,-9330758940686568050B,-9330758940686568049B
40,0,0,0,1,0.2727272727272727,0.7142857142857143,0.3818181818181818,-6856485040118476919,-6856485040118476920,-6856485040118476919B,-6856485040118476920B
38,0,0,0,1,0.2727272727272727,0.6666666666666667,0.409090909090909,-923293549917671310,-923293549917671309,-923293549917671310B,-923293549917671309B
40,0,0,0,1,0.2727272727272727,0.7142857142857143,0.3818181818181818,-8675459996343561189,-8675459996343561190,-8675459996343561189B,-8675459996343561190B
40,0,0,0,1,0.2727272727272727,0.7142857142857143,0.3818181818181818,-7304515108876371859,-7304515108876371860,-7304515108876371859B,-7304515108876371860B
40,0,0,0,1,0.2727272727272727,0.7142857142857143,0.3818181818181818,-6874450738000248310,-6874450738000248309,-6874450738000248310B,-6874450738000248309B
40,0,0,0,1,0.2727272727272727,0.7142857142857143,0.3818181818181818,-5133314749648677619,-5133314749648677620,-5133314749648677619B,-5133314749648677620B
72,0,0,0,1,0.2727272727272727,0.75,0.3636363636363636,-99999999999999993951897418511765100,-99999999999999993951897418511765099,-99999999999999993951897418511765100B,-99999999999999993951897418511765099B
40,0,0,0,1,0.2727272727272727,0.7142857142857143,0.3818181818181818,-2953445390863257420,-2953445390863257419,-2953445390863257420B,-2953445390863257419B
40,0,0,0,1,0.2727272727272727,0.7142857142857143,0.3818181818181818,-3888722541619150070,-3888722541619150069,-3888722541619150070B,-3888722541619150069B
42,0,0,0,1,0.2727272727272727,0.7142857142857143,0.3818181818181818,-11485364804501250029,-11485364804501250030,-11485364804501250029B,-11485364804501250030B
40,0,0,0,1,0.2727272727272727,0.7142857142857143,0.3818181818181818,-4303511999570682259,-4303511999570682260,-4303511999570682259B,-4303511999570682260B
78,0,0,0,1,0.2727272727272727,0.6666666666666667,0.409090909090909,-99999999999999999992564777715706995320,-99999999999999999992564777715706995319,-99999999999999999992564777715706995320B,-99999999999999999992564777715706995319B
40,0,0,0,1,0.2727272727272727,0.7142857142857143,0.3818181818181818,-6654079965821800230,-6654079965821800229,-6654079965821800230B,-6654079965821800229B
40,0,0,0,1,0.2727272727272727,0.7142857142857143,0.3818181818181818,-9726568572248363709,-9726568572248363710,-9726568572248363709B,-9726568572248363710B
40,0,0,0,1,0.2727272727272727,0.7142857142857143,0.3818181818181818,-4259787800937270820,-4259787800937270819,-4259787800937270820B,-4259787800937270819B
42,0,0,0,1,0.2727272727272727,0.7142857142857143,0.3818181818181818,-46715539198850198229,-46715539198850198230,-46715539198850198229B,-46715539198850198230B
42,0,0,0,1,0.2727272727272727,0.7142857142857143,0.3818181818181818,-82212842913727122410,-82212842913727122409,-82212842913727122410B,-82212842913727122409B
44,0,0,0,1,0.2727272727272727,0.7142857142857143,0.3818181818181818,-707396382644262363680,-707396382644262363679,-707396382644262363680B,-707396382644262363679B
58,0,0,0,1,0.2692307692307693,0.7142857142857143,0.37692307692307697,-9999999756586211902746104999,-9999999756586211902746105000,-9999999756586211902746104999B,-9999999756586211902746105000B
64,0,0,0,1,0.26315789473684215,0.7142857142857143,0.368421052631579,-9999999999992046734946334949679,-9999999999992046734946334949680,-9999999999992046734946334949679B,-9999999999992046734946334949680B
54,0,0,0,1,0.26086956521739135,0.75,0.3478260869565218,-99999564520285274245249180,-99999564520285274245249179,-99999564520285274245249180B,-99999564520285274245249179B
54,0,0,0,1,0.26086956521739135,0.75,0.3478260869565218,-99999369335386844488476920,-99999369335386844488476919,-99999369335386844488476920B,-99999369335386844488476919B
48,0,0,0,1,0.26086956521739135,0.75,0.3478260869565218,-99909005986846886763930,-99909005986846886763929,-99909005986846886763930B,-99909005986846886763929B
40,0,0,0,1,0.26086956521739135,0.7142857142857143,0.3652173913043479,-4147502646277110670,-4147502646277110669,-4147502646277110670B,-4147502646277110669B
68,0,0,0,1,0.26086956521739135,0.7142857142857143,0.3652173913043479,-999999999999990079514270355357919,-999999999999990079514270355357920,-999999999999990079514270355357919B,-999999999999990079514270355357920B
70,0,0,0,1,0.26086956521739135,0.7142857142857143,0.3652173913043479,-1000000000000009595320979897769030,-1000000000000009595320979897769029,-1000000000000009595320979897769030B,-1000000000000009595320979897769029B
68,0,0,0,1,0.26086956521739135,0.7142857142857143,0.3652173913043479,-999999999999993389291810422917369,-999999999999993389291810422917370,-999999999999993389291810422917369B,-999999999999993389291810422917370B
46,0,0,0,1,0.26086956521739135,0.7142857142857143,0.3652173913043479,-9999534225206545677759,-9999534225206545677760,-9999534225206545677759B,-9999534225206545677760B
48,0,0,0,1,0.26086956521739135,0.75,0.3478260869565218,-10003006304602632217370,-10003006304602632217369,-10003006304602632217370B,-10003006304602632217369B
48,0,0,0,1,0.26086956521739135,0.75,0.3478260869565218,-10009646766434350073120,-10009646766434350073119,-10009646766434350073120B,-10009646766434350073119B
48,0,0,0,1,0.26086956521739135,0.75,0.3478260869565218,-10006800207111214839800,-10006800207111214839799,-10006800207111214839800B,-10006800207111214839799B
72,0,0,0,1,0.26086956521739135,0.75,0.3478260869565218,-99999999999999994536371183632521979,-99999999999999994536371183632521980,-99999999999999994536371183632521979B,-99999999999999994536371183632521980B
72,0,0,0,1,0.26086956521739135,0.75,0.3478260869565218,-99999999999999992292367430843283769,-99999999999999992292367430843283770,-99999999999999992292367430843283769B,-99999999999999992292367430843283770B
40,0,0,0,1,0.26086956521739135,0.7142857142857143,0.3652173913043479,-2077497080427867140,-2077497080427867139,-2077497080427867140B,-2077497080427867139B
40,0,0,0,1,0.26086956521739135,0.7142857142857143,0.3652173913043479,-1053778856309252680,-1053778856309252679,-1053778856309252680B,-1053778856309252679B
40,0,0,0,1,0.26086956521739135,0.7142857142857143,0.3652173913043479,-9063252338104875129,-9063252338104875130,-9063252338104875129B,-9063252338104875130B
66,0,0,0,1,0.26086956521739135,0.75,0.3478260869565218,-10000000000006232741235765230599,-10000000000006232741235765230600,-10000000000006232741235765230599B,-10000000000006232741235765230600B
80,0,0,0,1,0.26086956521739135,0.6666666666666667,0.391304347826087,-100000000000000000006852837688285613040,-100000000000000000006852837688285613039,-100000000000000000006852837688285613040B,-100000000000000000006852837688285613039B
80,0,0,0,1,0.26086956521739135,0.6666666666666667,0.391304347826087,-100000000000000000003990884325608844970,-100000000000000000003990884325608844969,-100000000000000000003990884325608844970B,-100000000000000000003990884325608844969B
40,0,0,0,1,0.26086956521739135,0.7142857142857143,0.3652173913043479,-9128784305410474239,-9128784305410474240,-9128784305410474239B,-9128784305410474240B
40,0,0,0,1,0.26086956521739135,0.7142857142857143,0.3652173913043479,-9792943845398624660,-9792943845398624659,-9792943845398624660B,-9792943845398624659B
58,0,0,0,1,0.26086956521739135,0.7142857142857143,0.3652173913043479,-1000000004460332816335100839,-1000000004460332816335100840,-1000000004460332816335100839B,-1000000004460332816335100840B
56,0,0,0,1,0.26086956521739135,0.7142857142857143,0.3652173913043479,-999999999762969584777086140,-999999999762969584777086139,-999999999762969584777086140B,-999999999762969584777086139B
40,0,0,0,1,0.26086956521739135,0.7142857142857143,0.3652173913043479,-7094967158016417289,-7094967158016417290,-7094967158016417289B,-7094967158016417290B
40,0,0,0,1,0.26086956521739135,0.7142857142857143,0.3652173913043479,-6104238753485691719,-6104238753485691720,-6104238753485691719B,-6104238753485691720B
42,0,0,0,1,0.26086956521739135,0.7142857142857143,0.3652173913043479,-43092809915950654839,-43092809915950654840,-43092809915950654839B,-43092809915950654840B
42,0,0,0,1,0.26086956521739135,0.7142857142857143,0.3652173913043479,-35756767383291452039,-35756767383291452040,-35756767383291452039B,-35756767383291452040B
44,0,0,0,1,0.26086956521739135,0.7142857142857143,0.3652173913043479,-716078392864869628130,-716078392864869628129,-716078392864869628130B,-716078392864869628129B
44,0,0,0,1,0.26086956521739135,0.7142857142857143,0.3652173913043479,-912960338292746604240,-912960338292746604239,-912960338292746604240B,-912960338292746604239B
54,0,0,0,1,0.2592592592592593,0.75,0.34567901234567905,-99999754314158326080481699,-99999754314158326080481700,-99999754314158326080481699B,-99999754314158326080481700B
56,0,0,0,1,0.2592592592592593,0.7142857142857143,0.362962962962963,-100000870322855082133889299,-100000870322855082133889300,-100000870322855082133889299B,-100000870322855082133889300B
50,0,0,0,1,0.2592592592592593,0.7142857142857143,0.362962962962963,-100019592833503230417799,-100019592833503230417800,-100019592833503230417799B,-100019592833503230417800B
42,0,0,0,1,0.25,0.7142857142857143,0.35,-10799717414840799439,-10799717414840799440,-10799717414840799439B,-10799717414840799440B
66,0,0,0,1,0.25,0.75,0.3333333333333333,-99991448514032087051314835485599,-99991448514032087051314835485600,-99991448514032087051314835485599B,-99991448514032087051314835485600B
60,0,0,0,1,0.25,0.7142857142857143,0.35,-10000001000374998239861860269,-10000001000374998239861860270,-10000001000374998239861860269B,-10000001000374998239861860270B
48,0,0,0,1,0.25,0.75,0.3333333333333333,-99938921778443533363580,-99938921778443533363579,-99938921778443533363580B,-99938921778443533363579B
50,0,0,0,1,0.25,0.7142857142857143,0.35,-100072545445258085713119,-100072545445258085713120,-100072545445258085713119B,-100072545445258085713120B
40,0,0,0,1,0.25,0.7142857142857143,0.35,-1745390424229960400,-1745390424229960399,-1745390424229960400B,-1745390424229960399B
68,0,0,0,1,0.25,0.7142857142857143,0.35,-999999999999999077403962602152350,-999999999999999077403962602152349,-999999999999999077403962602152350B,-999999999999999077403962602152349B
68,0,0,0,1,0.25,0.7142857142857143,0.35,-999999999999999501455954365343500,-999999999999999501455954365343499,-999999999999999501455954365343500B,-999999999999999501455954365343499B
68,0,0,0,1,0.25,0.7142857142857143,0.35,-999999999999992190794470229405749,-999999999999992190794470229405750,-999999999999992190794470229405749B,-999999999999992190794470229405750B
68,0,0,0,1,0.25,0.7142857142857143,0.35,-999999999999992442820511227132770,-999999999999992442820511227132769,-999999999999992442820511227132770B,-999999999999992442820511227132769B
