bd_in_length_total,bd_in_length_var,bd_out_length_diff,bd_validity_group,boundary_rank,fitness,fitness_max,fitness_ratio_max,i1_1,i2_1,output1,output2
43,0,16,1,1,1.1302433883044799e-21,1.9957397523238766e-17,5.6632804301683295e-5,2.1543951052670036e20,1100204695041636754602,215.4 EB,"BoundsError(""kMGTPE"", 7)"
43,0,16,1,1,1.123441416743222e-21,1.9957397523238766e-17,5.6291979725065155e-5,4.578440770508283e20,1347966147589165738840,457.8 EB,"BoundsError(""kMGTPE"", 7)"
46,0,0,0,1,1.1201551113855862e-21,0.7142857142857143,1.5682171559398207e-21,-4.685879970367398e21,-5425573446877557303838,-4685879970367398440046B,-5425573446877557303838B
42,0,0,0,1,1.1181773816631014e-21,0.7142857142857143,1.565448334328342e-21,9.816722451113289e20,331263160471259535595,981.7 EB,331.3 EB
46,0,0,0,1,1.1181665120974665e-21,0.7142857142857143,1.565433116936453e-21,-7.73760220766837e21,-8631923392555397158118,-7737602207668370498342B,-8631923392555397158118B
43,0,16,1,1,1.1176227344191293e-21,1.9957397523238766e-17,5.6000424560253835e-5,2.9147429223424485e20,1186230607762970941274,291.5 EB,"BoundsError(""kMGTPE"", 7)"
43,0,16,1,1,1.1072423559317823e-21,1.9957397523238766e-17,5.548029770126534e-5,2.2828480270013334e20,1131429443656778983749,228.3 EB,"BoundsError(""kMGTPE"", 7)"
37,12,2,0,1,1.1070026819737938e-21,1.0000637908702089e-20,0.11069320698137983,9.033427818592833e20,2603661166600096,903.3 EB,2.6 PB
43,0,16,1,1,1.0934747004436772e-21,1.9957397523238766e-17,5.479044545614802e-5,3.2591734758079496e20,1240433247760515747056,325.9 EB,"BoundsError(""kMGTPE"", 7)"
43,0,16,1,1,1.0913517194448878e-21,1.9957397523238766e-17,5.468406981291511e-5,4.801035995387381e20,1396398486130062124653,480.1 EB,"BoundsError(""kMGTPE"", 7)"
43,0,16,1,1,1.087060729258025e-21,1.9957397523238766e-17,5.446906231096671e-5,2.0243922571878118e20,1122351032929912354985,202.4 EB,"BoundsError(""kMGTPE"", 7)"
40,2,2,0,1,1.0865252695315252e-21,1.110646215402337e-19,0.00978282061797623,7.434174067722903e20,7125281376132309899,743.4 EB,7.1 EB
40,2,2,0,1,1.0828685257967649e-21,1.110646215402337e-19,0.009749896148563298,7.479480678940833e20,9169554213147510254,747.9 EB,9.2 EB
37,12,9,0,1,1.0814963153117488e-21,9.999728731615697e-21,0.10815256536834145,9.246444344867232e20,-417134193384513,924.6 EB,-417134193384513B
42,2,17,1,1,1.0758393231116614e-21,1.1107349129307356e-21,0.9685833321588855,7.213424449464191e19,1001641075596231907947,72.1 EB,"BoundsError(""kMGTPE"", 7)"
42,2,17,1,1,1.0756581879871815e-21,1.1107349129307356e-21,0.9684202553325687,7.1988072872497365e19,1001651427986489061873,72.0 EB,"BoundsError(""kMGTPE"", 7)"
42,2,17,1,1,1.0740970933966412e-21,1.1107349129307356e-21,0.9670147943424021,7.06283801244819e19,1001642909581663138284,70.6 EB,"BoundsError(""kMGTPE"", 7)"
43,0,16,1,1,1.071574173554199e-21,1.9957397523238766e-17,5.3693081590745386e-5,3.928480184036804e20,1326054533341604346131,392.8 EB,"BoundsError(""kMGTPE"", 7)"
42,2,17,1,1,1.0713064450016245e-21,1.1107349129307356e-21,0.9645023601310263,6.820386590809222e19,1001643597056618750043,68.2 EB,"BoundsError(""kMGTPE"", 7)"
41,0,13,0,1,1.071028688713186e-21,9.879881522120682e-21,0.10840501339162754,8.859434531293653e20,-8834943969172543452,885.9 EB,-8834943969172543452B
80,0,0,0,1,1.0701211062539696e-21,0.6666666666666667,1.6051816593809542e-21,-1.0000000000000007e38,-100000000000000064328640353839194241291,-100000000000000065115565551591568586010B,-100000000000000064328640353839194241291B
42,2,17,1,1,1.068560839729141e-21,1.1107349129307356e-21,0.9620304784601431,6.580407563550177e19,1001642226183373485726,65.8 EB,"BoundsError(""kMGTPE"", 7)"
42,2,17,1,1,1.0679361025100045e-21,1.1107349129307356e-21,0.9614680245281891,6.52602566400373e19,1001645867773201387788,65.3 EB,"BoundsError(""kMGTPE"", 7)"
42,2,17,1,1,1.065068581754786e-21,1.1107349129307356e-21,0.9588863817601119,6.274023835656294e19,1001646912659563970872,62.7 EB,"BoundsError(""kMGTPE"", 7)"
42,2,17,1,1,1.0624970577319798e-21,1.1107349129307356e-21,0.9565712262780346,6.047480777680857e19,1001653884671960902492,60.5 EB,"BoundsError(""kMGTPE"", 7)"
42,2,17,1,1,1.0620022806711042e-21,1.1107349129307356e-21,0.956125776103456,6.002239095070268e19,1001639954491222139470,60.0 EB,"BoundsError(""kMGTPE"", 7)"
42,2,17,1,1,1.0615549759178585e-21,1.1107349129307356e-21,0.9557230654764303,5.9632701661782745e19,1001647032229414553847,59.6 EB,"BoundsError(""kMGTPE"", 7)"
41,0,13,0,1,1.0597297469595277e-21,9.879881522120682e-21,0.10726138209115492,9.347961144271948e20,-8840697570488228402,934.8 EB,-8840697570488228402B
42,2,17,1,1,1.0559180946383676e-21,1.1107349129307356e-21,0.9506481540696954,5.4603718774708584e19,1001646870206336871763,54.6 EB,"BoundsError(""kMGTPE"", 7)"
42,2,17,1,1,1.0546580623578765e-21,1.1107349129307356e-21,0.9495137409295101,5.347911801390942e19,1001653730896800959836,53.5 EB,"BoundsError(""kMGTPE"", 7)"
42,2,17,1,1,1.054412160900506e-21,1.1107349129307356e-21,0.9492923546612765,5.325523946775437e19,1001650977948202042070,53.3 EB,"BoundsError(""kMGTPE"", 7)"
42,2,17,1,1,1.0541902833002265e-21,1.1107349129307356e-21,0.9490925971874666,5.304893001555855e19,1001644279300528711555,53.0 EB,"BoundsError(""kMGTPE"", 7)"
42,2,17,1,1,1.0536144996585328e-21,1.1107349129307356e-21,0.9485742163974233,5.2538401472435855e19,1001652143096237791939,52.5 EB,"BoundsError(""kMGTPE"", 7)"
42,2,17,1,1,1.053005067961657e-21,1.1107349129307356e-21,0.9480255421009904,5.198371145015907e19,1001646757171049052461,52.0 EB,"BoundsError(""kMGTPE"", 7)"
42,2,17,1,1,1.0529939373481826e-21,1.1107349129307356e-21,0.9480155211559883,5.196913476789369e19,1001642218848852121995,52.0 EB,"BoundsError(""kMGTPE"", 7)"
42,2,17,1,1,1.0529617446110617e-21,1.1107349129307356e-21,0.9479865378794692,5.194931835210609e19,1001651437273221789846,51.9 EB,"BoundsError(""kMGTPE"", 7)"
43,0,16,1,1,1.0509825737136697e-21,1.9957397523238766e-17,5.266130378421765e-5,4.821887430215391e20,1433679305292689123811,482.2 EB,"BoundsError(""kMGTPE"", 7)"
42,0,0,0,1,1.0453892531379095e-21,0.7142857142857143,1.4635449543930732e-21,2.6634816466410698e20,840297053270910946492,266.3 EB,840.3 EB
43,0,16,1,1,1.0388443567307133e-21,1.9957397523238766e-17,5.205309738010999e-5,4.469642177657452e20,1409572325054349835784,447.0 EB,"BoundsError(""kMGTPE"", 7)"
43,0,16,1,1,1.0284609073566164e-21,1.9957397523238766e-17,5.153281664901736e-5,2.9580993708699006e20,1268136636961497112513,295.8 EB,"BoundsError(""kMGTPE"", 7)"
43,0,16,1,1,1.0267927328084539e-21,1.9957397523238766e-17,5.1449229871421724e-5,4.7688596740096976e20,1450792353809479811123,476.9 EB,"BoundsError(""kMGTPE"", 7)"
43,0,15,0,1,1.0186754750875503e-21,4.77434885932896e-21,0.21336427334946073,6.31602166013127e20,-312308318781671764964,631.6 EB,-312308318781671764964B
40,2,12,0,1,1.0172047509805143e-21,9.98189905266278e-21,0.10190493268003585,9.827550609832013e20,-331184962926957445,982.8 EB,-331184962926957445B
