run_duration,emitter,parent_selection,tracer_budget,run_number,cnpd
600,AutoBVA,NoSelection,0,16,0.9493446950330976
600,AutoBVA,NoSelection,0,17,0.9441773690066106
600,AutoBVA,NoSelection,0,18,0.9576059332395822
600,AutoBVA,NoSelection,0,19,0.9447023801990354
600,AutoBVA,NoSelection,0,20,0.9507720967714955
600,Bituniform,NoSelection,0,1,0.8459870312104829
600,Bituniform,NoSelection,0,2,0.8275619146710892
600,Bituniform,NoSelection,0,3,0.8444236185712085
600,Bituniform,NoSelection,0,4,0.8274657317413519
600,Bituniform,NoSelection,0,5,0.8306052882753974
600,Bituniform,NoSelection,0,6,0.8503810429781181
600,Bituniform,NoSelection,0,7,0.849444768445006
600,Bituniform,NoSelection,0,8,0.834877724327387
600,Bituniform,NoSelection,0,9,0.8208494282330904
600,Bituniform,NoSelection,0,10,0.84730203979696
600,Bituniform,NoSelection,0,11,0.8290300007473986
600,Bituniform,NoSelection,0,12,0.8474920420333304
600,Bituniform,NoSelection,0,13,0.8309114447165543
600,Bituniform,NoSelection,0,14,0.8425342101655848
600,Bituniform,NoSelection,0,15,0.8436780107018678
600,Bituniform,NoSelection,0,16,0.8377927632307899
600,Bituniform,NoSelection,0,17,0.8299029707942394
600,Bituniform,NoSelection,0,18,0.8494659119812166
600,Bituniform,NoSelection,0,19,0.8381135527135083
600,Bituniform,NoSelection,0,20,0.8392190263936304
600,Bituniform,NoSelection,10,1,0.8559576806504448
600,Bituniform,NoSelection,10,2,0.8538534554112575
600,Bituniform,NoSelection,10,3,0.8465704247727157
600,Bituniform,NoSelection,10,4,0.8582125563828419
600,Bituniform,NoSelection,10,5,0.8487942417210583
600,Bituniform,NoSelection,10,6,0.8675995954471865
600,Bituniform,NoSelection,10,7,0.8731379034049627
600,Bituniform,NoSelection,10,8,0.8367678622924271
600,Bituniform,NoSelection,10,9,0.8750587997864957
600,Bituniform,NoSelection,10,10,0.860205255404613
600,Bituniform,NoSelection,10,11,0.8499996635613761
600,Bituniform,NoSelection,10,12,0.8583083847026313
600,Bituniform,NoSelection,10,13,0.869319562481128
600,Bituniform,NoSelection,10,14,0.8613205635424928
600,Bituniform,NoSelection,10,15,0.8364764205568209
600,Bituniform,NoSelection,10,16,0.8500051941198631
600,Bituniform,NoSelection,10,17,0.8489130668312194
600,Bituniform,NoSelection,10,18,0.848278011580939
600,Bituniform,NoSelection,10,19,0.8613563851161157
600,Bituniform,NoSelection,10,20,0.8605831632971195
600,Mutation,Curiosity,0,1,0.7607498613465482
600,Mutation,Curiosity,0,2,0.7265810444992918
600,Mutation,Curiosity,0,3,0.7446633825582316
600,Mutation,Curiosity,0,4,0.7535940235197284
600,Mutation,Curiosity,0,5,0.744637097493605
600,Mutation,Curiosity,0,6,0.7631719435562748
600,Mutation,Curiosity,0,7,0.7794812314294292
600,Mutation,Curiosity,0,8,0.7482743944772711
600,Mutation,Curiosity,0,9,0.7791505705968471
600,Mutation,Curiosity,0,10,0.7757874345062656
600,Mutation,Curiosity,0,11,0.7365784078631209
600,Mutation,Curiosity,0,12,0.7581895044141224
600,Mutation,Curiosity,0,13,0.7351087501132414
600,Mutation,Curiosity,0,14,0.7644478268998035
600,Mutation,Curiosity,0,15,0.7717469546746605
600,Mutation,Curiosity,0,16,0.749244875614662
600,Mutation,Curiosity,0,17,0.7586489659266326
600,Mutation,Curiosity,0,18,0.7677880981763686
600,Mutation,Curiosity,0,19,0.74811337742358
600,Mutation,Curiosity,0,20,0.750956131177556
600,Mutation,Curiosity,10,1,0.7615539970030514
600,Mutation,Curiosity,10,2,0.764502011092472
600,Mutation,Curiosity,10,3,0.7793474644062018
600,Mutation,Curiosity,10,4,0.7589789338278443
600,Mutation,Curiosity,10,5,0.7720916454534867
600,Mutation,Curiosity,10,6,0.7764871984801013
600,Mutation,Curiosity,10,7,0.7994289405297514
600,Mutation,Curiosity,10,8,0.775056769761876
600,Mutation,Curiosity,10,9,0.7786697974250555
600,Mutation,Curiosity,10,10,0.7798279791279186
600,Mutation,Curiosity,10,11,0.7774826367474407
600,Mutation,Curiosity,10,12,0.7767349487684855
600,Mutation,Curiosity,10,13,0.7674984203302637
600,Mutation,Curiosity,10,14,0.7764691320150162
600,Mutation,Curiosity,10,15,0.7792813255553778
600,Mutation,Curiosity,10,16,0.7743493695781877
600,Mutation,Curiosity,10,17,0.7752288215176134
600,Mutation,Curiosity,10,18,0.7664909901214122
600,Mutation,Curiosity,10,19,0.7687668145925712
600,Mutation,Curiosity,10,20,0.7545303972996393
600,Mutation,Fitness,0,1,0.7979154946726948
600,Mutation,Fitness,0,2,0.808138998301566
600,Mutation,Fitness,0,3,0.7974367320646609
600,Mutation,Fitness,0,4,0.8251236999194956
600,Mutation,Fitness,0,5,0.8044891325930537
600,Mutation,Fitness,0,6,0.8011734901740393
600,Mutation,Fitness,0,7,0.7911381792675041
600,Mutation,Fitness,0,8,0.7859407292693487
600,Mutation,Fitness,0,9,0.821073339206275
600,Mutation,Fitness,0,10,0.803481689356376
600,Mutation,Fitness,0,11,0.8020830364815889
600,Mutation,Fitness,0,12,0.8054922852582478
600,Mutation,Fitness,0,13,0.798232474137869
600,Mutation,Fitness,0,14,0.813142638965418
600,Mutation,Fitness,0,15,0.7965612215449702
600,Mutation,Fitness,0,16,0.8126541684774852
600,Mutation,Fitness,0,17,0.8038393277247258
600,Mutation,Fitness,0,18,0.7881196971336224
600,Mutation,Fitness,0,19,0.785231869265191
600,Mutation,Fitness,0,20,0.8082800806240144
600,Mutation,Fitness,10,1,0.7964758761651766
600,Mutation,Fitness,10,2,0.7799701690402059
600,Mutation,Fitness,10,3,0.8006313473562461
600,Mutation,Fitness,10,4,0.7857901998154581
600,Mutation,Fitness,10,5,0.7770928891477167
600,Mutation,Fitness,10,6,0.7933510756907349
600,Mutation,Fitness,10,7,0.8156007847197545
600,Mutation,Fitness,10,8,0.7972225901713587
600,Mutation,Fitness,10,9,0.7888277167415139
600,Mutation,Fitness,10,10,0.7861830844495356
600,Mutation,Fitness,10,11,0.8099799062244509
600,Mutation,Fitness,10,12,0.7892619748858851
600,Mutation,Fitness,10,13,0.8033979933664824
600,Mutation,Fitness,10,14,0.7999008909276683
600,Mutation,Fitness,10,15,0.7923825212106277
600,Mutation,Fitness,10,16,0.8207200767948483
600,Mutation,Fitness,10,17,0.8099550398871647
600,Mutation,Fitness,10,18,0.7900729265127668
600,Mutation,Fitness,10,19,0.7922708170611675
600,Mutation,Fitness,10,20,0.8032978791247676
600,Mutation,Uniform,0,1,0.8628853260287335
600,Mutation,Uniform,0,2,0.8378210091554027
600,Mutation,Uniform,0,3,0.8373101968999228
600,Mutation,Uniform,0,4,0.8516112320156751
600,Mutation,Uniform,0,5,0.8525609502412761
600,Mutation,Uniform,0,6,0.8464723127987801
600,Mutation,Uniform,0,7,0.832692516353394
600,Mutation,Uniform,0,8,0.8469038519496347
600,Mutation,Uniform,0,9,0.8399083328446044
600,Mutation,Uniform,0,10,0.8452959713252844
600,Mutation,Uniform,0,11,0.8560420624661133
600,Mutation,Uniform,0,12,0.851229871770652
600,Mutation,Uniform,0,13,0.8280397243513048
600,Mutation,Uniform,0,14,0.8180573972159316
600,Mutation,Uniform,0,15,0.8414307226615152
600,Mutation,Uniform,0,16,0.846625012091003
600,Mutation,Uniform,0,17,0.8638377371595245
600,Mutation,Uniform,0,18,0.8405995012026399
600,Mutation,Uniform,0,19,0.8310098368086472
600,Mutation,Uniform,0,20,0.8473276362860301
600,Mutation,Uniform,10,1,0.851136622377024
600,Mutation,Uniform,10,2,0.856672005710448
600,Mutation,Uniform,10,3,0.8545877851307634
600,Mutation,Uniform,10,4,0.8530443044357213
600,Mutation,Uniform,10,5,0.8517013960503397
600,Mutation,Uniform,10,6,0.859093531833161
600,Mutation,Uniform,10,7,0.8633986451214288
600,Mutation,Uniform,10,8,0.8499767124245315
600,Mutation,Uniform,10,9,0.8515985870380789
600,Mutation,Uniform,10,10,0.8390237635933835
600,Mutation,Uniform,10,11,0.8499569007888274
600,Mutation,Uniform,10,12,0.8315152619193531
600,Mutation,Uniform,10,13,0.8351914535049114
600,Mutation,Uniform,10,14,0.8587578101350296
600,Mutation,Uniform,10,15,0.8548765773466063
600,Mutation,Uniform,10,16,0.8488458702295458
600,Mutation,Uniform,10,17,0.8519193034112715
600,Mutation,Uniform,10,18,0.8394255235634644
600,Mutation,Uniform,10,19,0.8540714591969615
600,Mutation,Uniform,10,20,0.8622109172657177
600,Random,NoSelection,0,1,0.0
600,Random,NoSelection,0,2,0.0
600,Random,NoSelection,0,3,0.0
600,Random,NoSelection,0,4,0.0
600,Random,NoSelection,0,5,0.0
600,Random,NoSelection,0,6,0.0
600,Random,NoSelection,0,7,0.0
600,Random,NoSelection,0,8,0.0
600,Random,NoSelection,0,9,0.0
600,Random,NoSelection,0,10,0.0
600,Random,NoSelection,0,11,0.0
600,Random,NoSelection,0,12,0.0
600,Random,NoSelection,0,13,0.0
600,Random,NoSelection,0,14,0.0
600,Random,NoSelection,0,15,0.0
600,Random,NoSelection,0,16,0.0
600,Random,NoSelection,0,17,0.0
600,Random,NoSelection,0,18,0.0
600,Random,NoSelection,0,19,0.0
600,Random,NoSelection,0,20,0.0
