x,y,output,outputtype,datatype,metric,n_x,n_y,n_output,n_outputtype,n_datatype,count
331600310250960190166463889929855265094,-1,"InexactError(:check_top_bit, UInt128, -1)",error,InexactError,2.0,331600310250960190166463889929855265094,0,331600310250960190166463889929855265094,valid,UInt128,1
331025392956197704737066497366125635795,-1,"InexactError(:check_top_bit, UInt128, -1)",error,InexactError,2.0,331025392956197704737066497366125635795,0,331025392956197704737066497366125635795,valid,UInt128,1
329575518796947341245110059364412160531,-1,"InexactError(:check_top_bit, UInt128, -1)",error,InexactError,2.0,329575518796947341245110059364412160531,0,329575518796947341245110059364412160531,valid,UInt128,1
325075821415829871288224517232233027041,-1,"InexactError(:check_top_bit, UInt128, -1)",error,InexactError,2.0,325075821415829871288224517232233027041,0,325075821415829871288224517232233027041,valid,UInt128,1
324138300699075421249484128830666394807,-1,"InexactError(:check_top_bit, UInt128, -1)",error,InexactError,2.0,324138300699075421249484128830666394807,0,324138300699075421249484128830666394807,valid,UInt128,1
321296896435546911311400483836049235579,-1,"InexactError(:check_top_bit, UInt128, -1)",error,InexactError,2.0,321296896435546911311400483836049235579,0,321296896435546911311400483836049235579,valid,UInt128,1
301096818064070910157121026115326990315,-1,"InexactError(:check_top_bit, UInt128, -1)",error,InexactError,2.0,301096818064070910157121026115326990315,0,301096818064070910157121026115326990315,valid,UInt128,1
298494325934776792096263030072304549121,-1,"InexactError(:check_top_bit, UInt128, -1)",error,InexactError,2.0,298494325934776792096263030072304549121,0,298494325934776792096263030072304549121,valid,UInt128,1
288374846457367221570351477724492938258,-1,"InexactError(:check_top_bit, UInt128, -1)",error,InexactError,2.0,288374846457367221570351477724492938258,0,288374846457367221570351477724492938258,valid,UInt128,1
277717781439476423118629264918950158789,-1,"InexactError(:check_top_bit, UInt128, -1)",error,InexactError,2.0,277717781439476423118629264918950158789,0,277717781439476423118629264918950158789,valid,UInt128,1
268487288148080556743609663849220079659,-1,"InexactError(:check_top_bit, UInt128, -1)",error,InexactError,2.0,268487288148080556743609663849220079659,0,268487288148080556743609663849220079659,valid,UInt128,1
260203003118600112869484253507786697436,-1,"InexactError(:check_top_bit, UInt128, -1)",error,InexactError,2.0,260203003118600112869484253507786697436,0,260203003118600112869484253507786697436,valid,UInt128,1
255403873636438915171291674619962077443,-1,"InexactError(:check_top_bit, UInt128, -1)",error,InexactError,2.0,255403873636438915171291674619962077443,0,255403873636438915171291674619962077443,valid,UInt128,1
249971665121116066974979896259391150959,-1,"InexactError(:check_top_bit, UInt128, -1)",error,InexactError,2.0,249971665121116066974979896259391150959,0,249971665121116066974979896259391150959,valid,UInt128,1
246245257268731437278705660861119052693,-1,"InexactError(:check_top_bit, UInt128, -1)",error,InexactError,2.0,246245257268731437278705660861119052693,0,246245257268731437278705660861119052693,valid,UInt128,1
238066136988650002300412811686353914380,-1,"InexactError(:check_top_bit, UInt128, -1)",error,InexactError,2.0,238066136988650002300412811686353914380,0,238066136988650002300412811686353914380,valid,UInt128,1
237402616646608445667790288036354207161,-1,"InexactError(:check_top_bit, UInt128, -1)",error,InexactError,2.0,237402616646608445667790288036354207161,0,237402616646608445667790288036354207161,valid,UInt128,1
236831109916677013025856720085741676973,-1,"InexactError(:check_top_bit, UInt128, -1)",error,InexactError,2.0,236831109916677013025856720085741676973,0,236831109916677013025856720085741676973,valid,UInt128,1
236279327929324842532733391878054719544,-1,"InexactError(:check_top_bit, UInt128, -1)",error,InexactError,2.0,236279327929324842532733391878054719544,0,236279327929324842532733391878054719544,valid,UInt128,1
224279224567283662134191299053548547971,-1,"InexactError(:check_top_bit, UInt128, -1)",error,InexactError,2.0,224279224567283662134191299053548547971,0,224279224567283662134191299053548547971,valid,UInt128,1
216276005215876816778824210325214364505,-1,"InexactError(:check_top_bit, UInt128, -1)",error,InexactError,2.0,216276005215876816778824210325214364505,0,216276005215876816778824210325214364505,valid,UInt128,1
215365925718771296744983755698160250158,-1,"InexactError(:check_top_bit, UInt128, -1)",error,InexactError,2.0,215365925718771296744983755698160250158,0,215365925718771296744983755698160250158,valid,UInt128,1
195519103824850190955201766890935769097,-1,"InexactError(:check_top_bit, UInt128, -1)",error,InexactError,2.0,195519103824850190955201766890935769097,0,195519103824850190955201766890935769097,valid,UInt128,1
186963200233853757514486855571257623337,-1,"InexactError(:check_top_bit, UInt128, -1)",error,InexactError,2.0,186963200233853757514486855571257623337,0,186963200233853757514486855571257623337,valid,UInt128,1
181538863723943936282850662653558581551,-1,"InexactError(:check_top_bit, UInt128, -1)",error,InexactError,2.0,181538863723943936282850662653558581551,0,181538863723943936282850662653558581551,valid,UInt128,1
169472612822089162362108463533119429272,-1,"InexactError(:check_top_bit, UInt128, -1)",error,InexactError,2.0,169472612822089162362108463533119429272,0,169472612822089162362108463533119429272,valid,UInt128,1
166093812144776815662419722437740906157,-1,"InexactError(:check_top_bit, UInt128, -1)",error,InexactError,2.0,166093812144776815662419722437740906157,0,166093812144776815662419722437740906157,valid,UInt128,1
159574413244533858370420158658906716645,-1,"InexactError(:check_top_bit, UInt128, -1)",error,InexactError,2.0,159574413244533858370420158658906716645,0,159574413244533858370420158658906716645,valid,UInt128,1
127865573950459858516157027184563052845,-1,"InexactError(:check_top_bit, UInt128, -1)",error,InexactError,2.0,127865573950459858516157027184563052845,0,127865573950459858516157027184563052845,valid,UInt128,1
