x,y,output,outputtype,datatype,metric,n_x,n_y,n_output,n_outputtype,n_datatype,count
339267510629799463585418856390635414360,-1,"InexactError(:check_top_bit, UInt128, -1)",error,InexactError,2.0,339267510629799463585418856390635414360,0,339267510629799463585418856390635414360,valid,UInt128,1
334639766027840746306040833152936618113,-1,"InexactError(:check_top_bit, UInt128, -1)",error,InexactError,2.0,334639766027840746306040833152936618113,0,334639766027840746306040833152936618113,valid,UInt128,1
334392090992348883047755595590479271073,-1,"InexactError(:check_top_bit, UInt128, -1)",error,InexactError,2.0,334392090992348883047755595590479271073,0,334392090992348883047755595590479271073,valid,UInt128,1
327717035804496107537096937078737155164,-1,"InexactError(:check_top_bit, UInt128, -1)",error,InexactError,2.0,327717035804496107537096937078737155164,0,327717035804496107537096937078737155164,valid,UInt128,1
327489847948417067540505271243448008756,-1,"InexactError(:check_top_bit, UInt128, -1)",error,InexactError,2.0,327489847948417067540505271243448008756,0,327489847948417067540505271243448008756,valid,UInt128,1
309593763496534891558676455113410133606,-1,"InexactError(:check_top_bit, UInt128, -1)",error,InexactError,2.0,309593763496534891558676455113410133606,0,309593763496534891558676455113410133606,valid,UInt128,1
299733809550003627741824063664215447354,-1,"InexactError(:check_top_bit, UInt128, -1)",error,InexactError,2.0,299733809550003627741824063664215447354,0,299733809550003627741824063664215447354,valid,UInt128,1
295428307930441364246304786892210337597,-1,"InexactError(:check_top_bit, UInt128, -1)",error,InexactError,2.0,295428307930441364246304786892210337597,0,295428307930441364246304786892210337597,valid,UInt128,1
275953313866045035667780614160888253295,-1,"InexactError(:check_top_bit, UInt128, -1)",error,InexactError,2.0,275953313866045035667780614160888253295,0,275953313866045035667780614160888253295,valid,UInt128,1
258186782593890920961958032028525157736,-1,"InexactError(:check_top_bit, UInt128, -1)",error,InexactError,2.0,258186782593890920961958032028525157736,0,258186782593890920961958032028525157736,valid,UInt128,1
253657835563511314694364929415531573437,-1,"InexactError(:check_top_bit, UInt128, -1)",error,InexactError,2.0,253657835563511314694364929415531573437,0,253657835563511314694364929415531573437,valid,UInt128,1
252789165322208806816998630095263519799,-1,"InexactError(:check_top_bit, UInt128, -1)",error,InexactError,2.0,252789165322208806816998630095263519799,0,252789165322208806816998630095263519799,valid,UInt128,1
249514393505478908858700706272478844677,-1,"InexactError(:check_top_bit, UInt128, -1)",error,InexactError,2.0,249514393505478908858700706272478844677,0,249514393505478908858700706272478844677,valid,UInt128,1
248923324686717717349662267332132445742,-1,"InexactError(:check_top_bit, UInt128, -1)",error,InexactError,2.0,248923324686717717349662267332132445742,0,248923324686717717349662267332132445742,valid,UInt128,1
247716630709551529774978205865306822894,-1,"InexactError(:check_top_bit, UInt128, -1)",error,InexactError,2.0,247716630709551529774978205865306822894,0,247716630709551529774978205865306822894,valid,UInt128,1
237100448111120744134305337063276740496,-1,"InexactError(:check_top_bit, UInt128, -1)",error,InexactError,2.0,237100448111120744134305337063276740496,0,237100448111120744134305337063276740496,valid,UInt128,1
225025384904228249928258453323461448379,-1,"InexactError(:check_top_bit, UInt128, -1)",error,InexactError,2.0,225025384904228249928258453323461448379,0,225025384904228249928258453323461448379,valid,UInt128,1
207330879546700774977629008279071354953,-1,"InexactError(:check_top_bit, UInt128, -1)",error,InexactError,2.0,207330879546700774977629008279071354953,0,207330879546700774977629008279071354953,valid,UInt128,1
199589741020581603083185639776228018814,-1,"InexactError(:check_top_bit, UInt128, -1)",error,InexactError,2.0,199589741020581603083185639776228018814,0,199589741020581603083185639776228018814,valid,UInt128,1
193215646069061654911652946932888163732,-1,"InexactError(:check_top_bit, UInt128, -1)",error,InexactError,2.0,193215646069061654911652946932888163732,0,193215646069061654911652946932888163732,valid,UInt128,1
174528717669722040313394565775030399842,-1,"InexactError(:check_top_bit, UInt128, -1)",error,InexactError,2.0,174528717669722040313394565775030399842,0,174528717669722040313394565775030399842,valid,UInt128,1
171276337224487931563818778343721140018,-1,"InexactError(:check_top_bit, UInt128, -1)",error,InexactError,2.0,171276337224487931563818778343721140018,0,171276337224487931563818778343721140018,valid,UInt128,1
167261035303211806801874129216153996036,-1,"InexactError(:check_top_bit, UInt128, -1)",error,InexactError,2.0,167261035303211806801874129216153996036,0,167261035303211806801874129216153996036,valid,UInt128,1
155570900102974530035686816632542346007,-1,"InexactError(:check_top_bit, UInt128, -1)",error,InexactError,2.0,155570900102974530035686816632542346007,0,155570900102974530035686816632542346007,valid,UInt128,1
150804760187129508085317730097981725855,-1,"InexactError(:check_top_bit, UInt128, -1)",error,InexactError,2.0,150804760187129508085317730097981725855,0,150804760187129508085317730097981725855,valid,UInt128,1
