x,y,output,outputtype,datatype,metric,n_x,n_y,n_output,n_outputtype,n_datatype,count
337473087193173975388962079491513302437,-1,"InexactError(:check_top_bit, UInt128, -1)",error,InexactError,2.0,337473087193173975388962079491513302437,0,337473087193173975388962079491513302437,valid,UInt128,1
334251355272340180249312972437993512099,-1,"InexactError(:check_top_bit, UInt128, -1)",error,InexactError,2.0,334251355272340180249312972437993512099,0,334251355272340180249312972437993512099,valid,UInt128,1
334118023705583247405851236171352900029,-1,"InexactError(:check_top_bit, UInt128, -1)",error,InexactError,2.0,334118023705583247405851236171352900029,0,334118023705583247405851236171352900029,valid,UInt128,1
328510412935729577634648389985397504541,-1,"InexactError(:check_top_bit, UInt128, -1)",error,InexactError,2.0,328510412935729577634648389985397504541,0,328510412935729577634648389985397504541,valid,UInt128,1
320997597893851273889572300633414632457,-1,"InexactError(:check_top_bit, UInt128, -1)",error,InexactError,2.0,320997597893851273889572300633414632457,0,320997597893851273889572300633414632457,valid,UInt128,1
298666624619297326449803296306692903212,-1,"InexactError(:check_top_bit, UInt128, -1)",error,InexactError,2.0,298666624619297326449803296306692903212,0,298666624619297326449803296306692903212,valid,UInt128,1
294310825120148423898895402941332098456,-1,"InexactError(:check_top_bit, UInt128, -1)",error,InexactError,2.0,294310825120148423898895402941332098456,0,294310825120148423898895402941332098456,valid,UInt128,1
292994257724589567482141455315045619226,-1,"InexactError(:check_top_bit, UInt128, -1)",error,InexactError,2.0,292994257724589567482141455315045619226,0,292994257724589567482141455315045619226,valid,UInt128,1
285929661065781782974483594994229136392,-1,"InexactError(:check_top_bit, UInt128, -1)",error,InexactError,2.0,285929661065781782974483594994229136392,0,285929661065781782974483594994229136392,valid,UInt128,1
285577793831595581259768510223455923366,-1,"InexactError(:check_top_bit, UInt128, -1)",error,InexactError,2.0,285577793831595581259768510223455923366,0,285577793831595581259768510223455923366,valid,UInt128,1
270358227047554794488555110581235229060,-1,"InexactError(:check_top_bit, UInt128, -1)",error,InexactError,2.0,270358227047554794488555110581235229060,0,270358227047554794488555110581235229060,valid,UInt128,1
261145078986485258761877662606502546191,-1,"InexactError(:check_top_bit, UInt128, -1)",error,InexactError,2.0,261145078986485258761877662606502546191,0,261145078986485258761877662606502546191,valid,UInt128,1
254617019274203510779366355498410728770,-1,"InexactError(:check_top_bit, UInt128, -1)",error,InexactError,2.0,254617019274203510779366355498410728770,0,254617019274203510779366355498410728770,valid,UInt128,1
201446173789107677867747343557021568281,-1,"InexactError(:check_top_bit, UInt128, -1)",error,InexactError,2.0,201446173789107677867747343557021568281,0,201446173789107677867747343557021568281,valid,UInt128,1
193963199811380989690369992938038776067,-1,"InexactError(:check_top_bit, UInt128, -1)",error,InexactError,2.0,193963199811380989690369992938038776067,0,193963199811380989690369992938038776067,valid,UInt128,1
182827744798682791606773444476821467376,-1,"InexactError(:check_top_bit, UInt128, -1)",error,InexactError,2.0,182827744798682791606773444476821467376,0,182827744798682791606773444476821467376,valid,UInt128,1
182393016005754308199194423973942561597,-1,"InexactError(:check_top_bit, UInt128, -1)",error,InexactError,2.0,182393016005754308199194423973942561597,0,182393016005754308199194423973942561597,valid,UInt128,1
178517466112807040006574702646316249040,-1,"InexactError(:check_top_bit, UInt128, -1)",error,InexactError,2.0,178517466112807040006574702646316249040,0,178517466112807040006574702646316249040,valid,UInt128,1
171241921980228281601738956614714915173,-1,"InexactError(:check_top_bit, UInt128, -1)",error,InexactError,2.0,171241921980228281601738956614714915173,0,171241921980228281601738956614714915173,valid,UInt128,1
166433675746603980052693467573356443549,-1,"InexactError(:check_top_bit, UInt128, -1)",error,InexactError,2.0,166433675746603980052693467573356443549,0,166433675746603980052693467573356443549,valid,UInt128,1
165386157602016198044434335508218431482,-1,"InexactError(:check_top_bit, UInt128, -1)",error,InexactError,2.0,165386157602016198044434335508218431482,0,165386157602016198044434335508218431482,valid,UInt128,1
158735607186402264483410239890433807415,-1,"InexactError(:check_top_bit, UInt128, -1)",error,InexactError,2.0,158735607186402264483410239890433807415,0,158735607186402264483410239890433807415,valid,UInt128,1
155009261114755428257611987950255224575,-1,"InexactError(:check_top_bit, UInt128, -1)",error,InexactError,2.0,155009261114755428257611987950255224575,0,155009261114755428257611987950255224575,valid,UInt128,1
131191854181815096334272960398245638476,-1,"InexactError(:check_top_bit, UInt128, -1)",error,InexactError,2.0,131191854181815096334272960398245638476,0,131191854181815096334272960398245638476,valid,UInt128,1
127805573734176371381298443411935715925,-1,"InexactError(:check_top_bit, UInt128, -1)",error,InexactError,2.0,127805573734176371381298443411935715925,0,127805573734176371381298443411935715925,valid,UInt128,1
121894205500543860135869130394810586488,-1,"InexactError(:check_top_bit, UInt128, -1)",error,InexactError,2.0,121894205500543860135869130394810586488,0,121894205500543860135869130394810586488,valid,UInt128,1
119094536389738836677323079388237267665,-1,"InexactError(:check_top_bit, UInt128, -1)",error,InexactError,2.0,119094536389738836677323079388237267665,0,119094536389738836677323079388237267665,valid,UInt128,1
107997815975776392096649569225934622496,-1,"InexactError(:check_top_bit, UInt128, -1)",error,InexactError,2.0,107997815975776392096649569225934622496,0,107997815975776392096649569225934622496,valid,UInt128,1
77525197411343733968004141677511411176,-1,"InexactError(:check_top_bit, UInt128, -1)",error,InexactError,3.0,77525197411343733968004141677511411176,0,77525197411343733968004141677511411176,valid,UInt128,1
72313839022176962592125170883504658862,-1,"InexactError(:check_top_bit, UInt128, -1)",error,InexactError,3.0,72313839022176962592125170883504658862,0,72313839022176962592125170883504658862,valid,UInt128,1
63846928874566584694416530831022430460,-1,"InexactError(:check_top_bit, UInt128, -1)",error,InexactError,3.0,63846928874566584694416530831022430460,0,63846928874566584694416530831022430460,valid,UInt128,1
63259137240528024267713433500687548041,-1,"InexactError(:check_top_bit, UInt128, -1)",error,InexactError,3.0,63259137240528024267713433500687548041,0,63259137240528024267713433500687548041,valid,UInt128,1
61202438011322419882075889758140087125,-1,"InexactError(:check_top_bit, UInt128, -1)",error,InexactError,3.0,61202438011322419882075889758140087125,0,61202438011322419882075889758140087125,valid,UInt128,1
59148016971507390582110281916917609477,-1,"InexactError(:check_top_bit, UInt128, -1)",error,InexactError,3.0,59148016971507390582110281916917609477,0,59148016971507390582110281916917609477,valid,UInt128,1
