x,y,output,outputtype,datatype,metric,n_x,n_y,n_output,n_outputtype,n_datatype,count
339302553930956997153362457048062907938,-10000,"InexactError(:check_top_bit, UInt128, -10000)",error,InexactError,1.0,339302553930956997153362457048062907938,-9999,"InexactError(:check_top_bit, UInt128, -9999)",error,InexactError,1
336377174479337775707705876121301412497,-1000000000,"InexactError(:check_top_bit, UInt128, -1000000000)",error,InexactError,1.0,336377174479337775707705876121301412497,-999999999,"InexactError(:check_top_bit, UInt128, -999999999)",error,InexactError,1
326048456377352059322554466355745974567,-1000000000,"InexactError(:check_top_bit, UInt128, -1000000000)",error,InexactError,1.0,326048456377352059322554466355745974567,-999999999,"InexactError(:check_top_bit, UInt128, -999999999)",error,InexactError,1
325377126138436958926227728485611826089,-10,"InexactError(:check_top_bit, UInt128, -10)",error,InexactError,1.0,325377126138436958926227728485611826089,-9,"InexactError(:check_top_bit, UInt128, -9)",error,InexactError,1
324583486667279778419533567075221158776,-1000000000,"InexactError(:check_top_bit, UInt128, -1000000000)",error,InexactError,1.0,324583486667279778419533567075221158776,-999999999,"InexactError(:check_top_bit, UInt128, -999999999)",error,InexactError,1
323106259649261906156133187478028668103,-1000000000,"InexactError(:check_top_bit, UInt128, -1000000000)",error,InexactError,1.0,323106259649261906156133187478028668103,-999999999,"InexactError(:check_top_bit, UInt128, -999999999)",error,InexactError,1
316652627690406756965375103256866470368,-10000,"InexactError(:check_top_bit, UInt128, -10000)",error,InexactError,1.0,316652627690406756965375103256866470368,-9999,"InexactError(:check_top_bit, UInt128, -9999)",error,InexactError,1
308178717448719006603356533560258241740,-1000,"InexactError(:check_top_bit, UInt128, -1000)",error,InexactError,1.0,308178717448719006603356533560258241740,-999,"InexactError(:check_top_bit, UInt128, -999)",error,InexactError,1
303801147474864868222706680290954160560,-10000,"InexactError(:check_top_bit, UInt128, -10000)",error,InexactError,1.0,303801147474864868222706680290954160560,-9999,"InexactError(:check_top_bit, UInt128, -9999)",error,InexactError,1
300527433781342344763076937413429300948,-10000,"InexactError(:check_top_bit, UInt128, -10000)",error,InexactError,1.0,300527433781342344763076937413429300948,-9999,"InexactError(:check_top_bit, UInt128, -9999)",error,InexactError,1
294035669756740073495519469005475809693,-1000000000,"InexactError(:check_top_bit, UInt128, -1000000000)",error,InexactError,1.0,294035669756740073495519469005475809693,-999999999,"InexactError(:check_top_bit, UInt128, -999999999)",error,InexactError,1
286227737342616468376053747781896050569,-10000,"InexactError(:check_top_bit, UInt128, -10000)",error,InexactError,1.0,286227737342616468376053747781896050569,-9999,"InexactError(:check_top_bit, UInt128, -9999)",error,InexactError,1
281434486598683648480124304938789039341,-100,"InexactError(:check_top_bit, UInt128, -100)",error,InexactError,1.0,281434486598683648480124304938789039341,-99,"InexactError(:check_top_bit, UInt128, -99)",error,InexactError,1
