x,y,output,outputtype,datatype,metric,n_x,n_y,n_output,n_outputtype,n_datatype,count
338525950303028907689195699735725145406,-100,"InexactError(:check_top_bit, UInt128, -100)",error,InexactError,1.0,338525950303028907689195699735725145406,-99,"InexactError(:check_top_bit, UInt128, -99)",error,InexactError,1
332966908996258608343702089891903302637,-1000,"InexactError(:check_top_bit, UInt128, -1000)",error,InexactError,1.0,332966908996258608343702089891903302637,-999,"InexactError(:check_top_bit, UInt128, -999)",error,InexactError,1
322994215627243010928267515392892584129,-10,"InexactError(:check_top_bit, UInt128, -10)",error,InexactError,1.0,322994215627243010928267515392892584129,-9,"InexactError(:check_top_bit, UInt128, -9)",error,InexactError,1
319509058417802850704400204551246681143,-1000,"InexactError(:check_top_bit, UInt128, -1000)",error,InexactError,1.0,319509058417802850704400204551246681143,-999,"InexactError(:check_top_bit, UInt128, -999)",error,InexactError,1
319467115374945900002177512432869487960,-1000000000,"InexactError(:check_top_bit, UInt128, -1000000000)",error,InexactError,1.0,319467115374945900002177512432869487960,-999999999,"InexactError(:check_top_bit, UInt128, -999999999)",error,InexactError,1
308996893809646925536123409144853168617,-100000000,"InexactError(:check_top_bit, UInt128, -100000000)",error,InexactError,1.0,308996893809646925536123409144853168617,-99999999,"InexactError(:check_top_bit, UInt128, -99999999)",error,InexactError,1
303193815779534461812680295848949910255,-10000,"InexactError(:check_top_bit, UInt128, -10000)",error,InexactError,1.0,303193815779534461812680295848949910255,-9999,"InexactError(:check_top_bit, UInt128, -9999)",error,InexactError,1
302092821994462883179093713731116802259,-10000,"InexactError(:check_top_bit, UInt128, -10000)",error,InexactError,1.0,302092821994462883179093713731116802259,-9999,"InexactError(:check_top_bit, UInt128, -9999)",error,InexactError,1
281170200252697676128318902129668451665,-1000000000,"InexactError(:check_top_bit, UInt128, -1000000000)",error,InexactError,1.0,281170200252697676128318902129668451665,-999999999,"InexactError(:check_top_bit, UInt128, -999999999)",error,InexactError,1
279325933226975499227986579099840657605,-10000,"InexactError(:check_top_bit, UInt128, -10000)",error,InexactError,1.0,279325933226975499227986579099840657605,-9999,"InexactError(:check_top_bit, UInt128, -9999)",error,InexactError,1
273848013420915594827684210446929348665,-1000000000,"InexactError(:check_top_bit, UInt128, -1000000000)",error,InexactError,1.0,273848013420915594827684210446929348665,-999999999,"InexactError(:check_top_bit, UInt128, -999999999)",error,InexactError,1
272847785117187174190416122349007810272,-10000,"InexactError(:check_top_bit, UInt128, -10000)",error,InexactError,1.0,272847785117187174190416122349007810272,-9999,"InexactError(:check_top_bit, UInt128, -9999)",error,InexactError,1
270079281572904837259306886500282360305,-10,"InexactError(:check_top_bit, UInt128, -10)",error,InexactError,1.0,270079281572904837259306886500282360305,-9,"InexactError(:check_top_bit, UInt128, -9)",error,InexactError,1
266814338025839109842492111061679887437,-1000000000,"InexactError(:check_top_bit, UInt128, -1000000000)",error,InexactError,1.0,266814338025839109842492111061679887437,-999999999,"InexactError(:check_top_bit, UInt128, -999999999)",error,InexactError,1
261849480928195726212019620809182937209,-1000000000,"InexactError(:check_top_bit, UInt128, -1000000000)",error,InexactError,1.0,261849480928195726212019620809182937209,-999999999,"InexactError(:check_top_bit, UInt128, -999999999)",error,InexactError,1
249839722960245245132211738572143597463,-1000000000,"InexactError(:check_top_bit, UInt128, -1000000000)",error,InexactError,1.0,249839722960245245132211738572143597463,-999999999,"InexactError(:check_top_bit, UInt128, -999999999)",error,InexactError,1
248530447494722395823410625308530002214,-10000,"InexactError(:check_top_bit, UInt128, -10000)",error,InexactError,1.0,248530447494722395823410625308530002214,-9999,"InexactError(:check_top_bit, UInt128, -9999)",error,InexactError,1
247908146296430934222335371777093081817,-10000,"InexactError(:check_top_bit, UInt128, -10000)",error,InexactError,1.0,247908146296430934222335371777093081817,-9999,"InexactError(:check_top_bit, UInt128, -9999)",error,InexactError,1
244460840944835622024931859617372840873,-10,"InexactError(:check_top_bit, UInt128, -10)",error,InexactError,1.0,244460840944835622024931859617372840873,-9,"InexactError(:check_top_bit, UInt128, -9)",error,InexactError,1
237093158312090563859271662787000864064,-1000000000,"InexactError(:check_top_bit, UInt128, -1000000000)",error,InexactError,1.0,237093158312090563859271662787000864064,-999999999,"InexactError(:check_top_bit, UInt128, -999999999)",error,InexactError,1
234923721454157473702172764449954948954,-10000,"InexactError(:check_top_bit, UInt128, -10000)",error,InexactError,1.0,234923721454157473702172764449954948954,-9999,"InexactError(:check_top_bit, UInt128, -9999)",error,InexactError,1
221627262840721615011507220031339791303,-100,"InexactError(:check_top_bit, UInt128, -100)",error,InexactError,1.0,221627262840721615011507220031339791303,-99,"InexactError(:check_top_bit, UInt128, -99)",error,InexactError,1
212532138307846502169944929511048055567,-10000,"InexactError(:check_top_bit, UInt128, -10000)",error,InexactError,1.0,212532138307846502169944929511048055567,-9999,"InexactError(:check_top_bit, UInt128, -9999)",error,InexactError,1
190661997458476256225623353769155273370,-1000000000,"InexactError(:check_top_bit, UInt128, -1000000000)",error,InexactError,1.0,190661997458476256225623353769155273370,-999999999,"InexactError(:check_top_bit, UInt128, -999999999)",error,InexactError,1
190239664431488844251850818414950634362,-1000000000,"InexactError(:check_top_bit, UInt128, -1000000000)",error,InexactError,1.0,190239664431488844251850818414950634362,-999999999,"InexactError(:check_top_bit, UInt128, -999999999)",error,InexactError,1
189809570869816792479207749782519733106,-10000,"InexactError(:check_top_bit, UInt128, -10000)",error,InexactError,1.0,189809570869816792479207749782519733106,-9999,"InexactError(:check_top_bit, UInt128, -9999)",error,InexactError,1
