x,y,output,outputtype,datatype,metric,n_x,n_y,n_output,n_outputtype,n_datatype,count
335532325368467773283495574969763189522,-1,"InexactError(:check_top_bit, UInt128, -1)",error,InexactError,2.0,335532325368467773283495574969763189522,0,335532325368467773283495574969763189522,valid,UInt128,1
333633131888199741764042260362342308073,-1,"InexactError(:check_top_bit, UInt128, -1)",error,InexactError,2.0,333633131888199741764042260362342308073,0,333633131888199741764042260362342308073,valid,UInt128,1
325414678044073475135744912425704539729,-1,"InexactError(:check_top_bit, UInt128, -1)",error,InexactError,2.0,325414678044073475135744912425704539729,0,325414678044073475135744912425704539729,valid,UInt128,1
301632192970210767443230739110036844683,-1,"InexactError(:check_top_bit, UInt128, -1)",error,InexactError,2.0,301632192970210767443230739110036844683,0,301632192970210767443230739110036844683,valid,UInt128,1
293250376906081925202852969708409309584,-1,"InexactError(:check_top_bit, UInt128, -1)",error,InexactError,2.0,293250376906081925202852969708409309584,0,293250376906081925202852969708409309584,valid,UInt128,1
274771572280352711148198351441960372563,-1,"InexactError(:check_top_bit, UInt128, -1)",error,InexactError,2.0,274771572280352711148198351441960372563,0,274771572280352711148198351441960372563,valid,UInt128,1
274708223085908516571152835053647647887,-1,"InexactError(:check_top_bit, UInt128, -1)",error,InexactError,2.0,274708223085908516571152835053647647887,0,274708223085908516571152835053647647887,valid,UInt128,1
267829231501682764965327539487576854454,-1,"InexactError(:check_top_bit, UInt128, -1)",error,InexactError,2.0,267829231501682764965327539487576854454,0,267829231501682764965327539487576854454,valid,UInt128,1
258660839551446203074846352189904922122,-1,"InexactError(:check_top_bit, UInt128, -1)",error,InexactError,2.0,258660839551446203074846352189904922122,0,258660839551446203074846352189904922122,valid,UInt128,1
252314314302435980996825026823579183859,-1,"InexactError(:check_top_bit, UInt128, -1)",error,InexactError,2.0,252314314302435980996825026823579183859,0,252314314302435980996825026823579183859,valid,UInt128,1
247851255615363344016920179614831005744,-1,"InexactError(:check_top_bit, UInt128, -1)",error,InexactError,2.0,247851255615363344016920179614831005744,0,247851255615363344016920179614831005744,valid,UInt128,1
246836539337476834314034498772468568687,-1,"InexactError(:check_top_bit, UInt128, -1)",error,InexactError,2.0,246836539337476834314034498772468568687,0,246836539337476834314034498772468568687,valid,UInt128,1
241874955061550238226944063921516738113,-1,"InexactError(:check_top_bit, UInt128, -1)",error,InexactError,2.0,241874955061550238226944063921516738113,0,241874955061550238226944063921516738113,valid,UInt128,1
