x,y,output,outputtype,datatype,metric,n_x,n_y,n_output,n_outputtype,n_datatype,count
338798070140278839381132278160551854936,-10000,"InexactError(:check_top_bit, UInt128, -10000)",error,InexactError,1.0,338798070140278839381132278160551854936,-9999,"InexactError(:check_top_bit, UInt128, -9999)",error,InexactError,1
331133513627776823958146059865816031848,-10000,"InexactError(:check_top_bit, UInt128, -10000)",error,InexactError,1.0,331133513627776823958146059865816031848,-9999,"InexactError(:check_top_bit, UInt128, -9999)",error,InexactError,1
328026776803139745401640258033530923951,-10000,"InexactError(:check_top_bit, UInt128, -10000)",error,InexactError,1.0,328026776803139745401640258033530923951,-9999,"InexactError(:check_top_bit, UInt128, -9999)",error,InexactError,1
322343272237904742885432983035140016646,-100,"InexactError(:check_top_bit, UInt128, -100)",error,InexactError,1.0,322343272237904742885432983035140016646,-99,"InexactError(:check_top_bit, UInt128, -99)",error,InexactError,1
300391496300379927018949366398120799354,-100000000,"InexactError(:check_top_bit, UInt128, -100000000)",error,InexactError,1.0,300391496300379927018949366398120799354,-99999999,"InexactError(:check_top_bit, UInt128, -99999999)",error,InexactError,1
299875587359035714774390241693527901016,-100000000,"InexactError(:check_top_bit, UInt128, -100000000)",error,InexactError,1.0,299875587359035714774390241693527901016,-99999999,"InexactError(:check_top_bit, UInt128, -99999999)",error,InexactError,1
276306422677931921577410798916754141532,-10000,"InexactError(:check_top_bit, UInt128, -10000)",error,InexactError,1.0,276306422677931921577410798916754141532,-9999,"InexactError(:check_top_bit, UInt128, -9999)",error,InexactError,1
271068042181053690784048191748481594608,-10000,"InexactError(:check_top_bit, UInt128, -10000)",error,InexactError,1.0,271068042181053690784048191748481594608,-9999,"InexactError(:check_top_bit, UInt128, -9999)",error,InexactError,1
268567046574077324519422529163114445801,-10000,"InexactError(:check_top_bit, UInt128, -10000)",error,InexactError,1.0,268567046574077324519422529163114445801,-9999,"InexactError(:check_top_bit, UInt128, -9999)",error,InexactError,1
267964347986299147075584493813293873415,-1000000000,"InexactError(:check_top_bit, UInt128, -1000000000)",error,InexactError,1.0,267964347986299147075584493813293873415,-999999999,"InexactError(:check_top_bit, UInt128, -999999999)",error,InexactError,1
265542147685504429101668389912187770800,-100000000,"InexactError(:check_top_bit, UInt128, -100000000)",error,InexactError,1.0,265542147685504429101668389912187770800,-99999999,"InexactError(:check_top_bit, UInt128, -99999999)",error,InexactError,1
260505650087798847293656478177146715537,-1000000000,"InexactError(:check_top_bit, UInt128, -1000000000)",error,InexactError,1.0,260505650087798847293656478177146715537,-999999999,"InexactError(:check_top_bit, UInt128, -999999999)",error,InexactError,1
257985577256384602222694647954140635062,-100,"InexactError(:check_top_bit, UInt128, -100)",error,InexactError,1.0,257985577256384602222694647954140635062,-99,"InexactError(:check_top_bit, UInt128, -99)",error,InexactError,1
252732993787456233926371583318978659935,-100000000,"InexactError(:check_top_bit, UInt128, -100000000)",error,InexactError,1.0,252732993787456233926371583318978659935,-99999999,"InexactError(:check_top_bit, UInt128, -99999999)",error,InexactError,1
245123291675010350056676225374405001477,-100,"InexactError(:check_top_bit, UInt128, -100)",error,InexactError,1.0,245123291675010350056676225374405001477,-99,"InexactError(:check_top_bit, UInt128, -99)",error,InexactError,1
240072987569318508562758837688552793984,-10,"InexactError(:check_top_bit, UInt128, -10)",error,InexactError,1.0,240072987569318508562758837688552793984,-9,"InexactError(:check_top_bit, UInt128, -9)",error,InexactError,1
236556233223976972939215931654039790448,-100,"InexactError(:check_top_bit, UInt128, -100)",error,InexactError,1.0,236556233223976972939215931654039790448,-99,"InexactError(:check_top_bit, UInt128, -99)",error,InexactError,1
231785455318871568217559691235106451430,-1000000000,"InexactError(:check_top_bit, UInt128, -1000000000)",error,InexactError,1.0,231785455318871568217559691235106451430,-999999999,"InexactError(:check_top_bit, UInt128, -999999999)",error,InexactError,1
221315207389907403340982376001781202967,-100000000,"InexactError(:check_top_bit, UInt128, -100000000)",error,InexactError,1.0,221315207389907403340982376001781202967,-99999999,"InexactError(:check_top_bit, UInt128, -99999999)",error,InexactError,1
218021432786859859507958925358508086767,-1000000000,"InexactError(:check_top_bit, UInt128, -1000000000)",error,InexactError,1.0,218021432786859859507958925358508086767,-999999999,"InexactError(:check_top_bit, UInt128, -999999999)",error,InexactError,1
207925301637044229238983626444156637167,-10000,"InexactError(:check_top_bit, UInt128, -10000)",error,InexactError,1.0,207925301637044229238983626444156637167,-9999,"InexactError(:check_top_bit, UInt128, -9999)",error,InexactError,1
202614769881650298770187528614487653427,-10000,"InexactError(:check_top_bit, UInt128, -10000)",error,InexactError,1.0,202614769881650298770187528614487653427,-9999,"InexactError(:check_top_bit, UInt128, -9999)",error,InexactError,1
200864243375113447666328877350857289924,-10,"InexactError(:check_top_bit, UInt128, -10)",error,InexactError,1.0,200864243375113447666328877350857289924,-9,"InexactError(:check_top_bit, UInt128, -9)",error,InexactError,1
199833480418302948387443810059315123953,-10,"InexactError(:check_top_bit, UInt128, -10)",error,InexactError,1.0,199833480418302948387443810059315123953,-9,"InexactError(:check_top_bit, UInt128, -9)",error,InexactError,1
192060359770047852229207757025252461666,-10,"InexactError(:check_top_bit, UInt128, -10)",error,InexactError,1.0,192060359770047852229207757025252461666,-9,"InexactError(:check_top_bit, UInt128, -9)",error,InexactError,1
185689906419227880337768355146121022815,-100,"InexactError(:check_top_bit, UInt128, -100)",error,InexactError,1.0,185689906419227880337768355146121022815,-99,"InexactError(:check_top_bit, UInt128, -99)",error,InexactError,1
180723275910780944870554077443524010109,-10,"InexactError(:check_top_bit, UInt128, -10)",error,InexactError,1.0,180723275910780944870554077443524010109,-9,"InexactError(:check_top_bit, UInt128, -9)",error,InexactError,1
178893366931067566992147957673615753828,-100000000,"InexactError(:check_top_bit, UInt128, -100000000)",error,InexactError,1.0,178893366931067566992147957673615753828,-99999999,"InexactError(:check_top_bit, UInt128, -99999999)",error,InexactError,1
176409569778262368941043124568318283700,-1000000000,"InexactError(:check_top_bit, UInt128, -1000000000)",error,InexactError,1.0,176409569778262368941043124568318283700,-999999999,"InexactError(:check_top_bit, UInt128, -999999999)",error,InexactError,1
174222989090465390488011447243541397242,-10000,"InexactError(:check_top_bit, UInt128, -10000)",error,InexactError,1.0,174222989090465390488011447243541397242,-9999,"InexactError(:check_top_bit, UInt128, -9999)",error,InexactError,1
173795275489135217518333473077865865821,-100,"InexactError(:check_top_bit, UInt128, -100)",error,InexactError,1.0,173795275489135217518333473077865865821,-99,"InexactError(:check_top_bit, UInt128, -99)",error,InexactError,1
170198773061522783498060506928694275873,-1000000000,"InexactError(:check_top_bit, UInt128, -1000000000)",error,InexactError,1.0,170198773061522783498060506928694275873,-999999999,"InexactError(:check_top_bit, UInt128, -999999999)",error,InexactError,1
168468991563085191091997402773446815156,-1000000000,"InexactError(:check_top_bit, UInt128, -1000000000)",error,InexactError,1.0,168468991563085191091997402773446815156,-999999999,"InexactError(:check_top_bit, UInt128, -999999999)",error,InexactError,1
162279699378918780197156988936636342685,-10000,"InexactError(:check_top_bit, UInt128, -10000)",error,InexactError,1.0,162279699378918780197156988936636342685,-9999,"InexactError(:check_top_bit, UInt128, -9999)",error,InexactError,1
162134792789878463784700183031370774190,-100,"InexactError(:check_top_bit, UInt128, -100)",error,InexactError,1.0,162134792789878463784700183031370774190,-99,"InexactError(:check_top_bit, UInt128, -99)",error,InexactError,1
158420642551807266557176096954124179387,-10000,"InexactError(:check_top_bit, UInt128, -10000)",error,InexactError,1.0,158420642551807266557176096954124179387,-9999,"InexactError(:check_top_bit, UInt128, -9999)",error,InexactError,1
157936578154615894243576768688196059312,-1000000000,"InexactError(:check_top_bit, UInt128, -1000000000)",error,InexactError,1.0,157936578154615894243576768688196059312,-999999999,"InexactError(:check_top_bit, UInt128, -999999999)",error,InexactError,1
138659006284770417243688081333720572043,-100,"InexactError(:check_top_bit, UInt128, -100)",error,InexactError,1.0,138659006284770417243688081333720572043,-99,"InexactError(:check_top_bit, UInt128, -99)",error,InexactError,1
138389935300570328547503600079502836755,-10,"InexactError(:check_top_bit, UInt128, -10)",error,InexactError,1.0,138389935300570328547503600079502836755,-9,"InexactError(:check_top_bit, UInt128, -9)",error,InexactError,1
136623073207733768882721963108397580337,-1000000000,"InexactError(:check_top_bit, UInt128, -1000000000)",error,InexactError,1.0,136623073207733768882721963108397580337,-999999999,"InexactError(:check_top_bit, UInt128, -999999999)",error,InexactError,1
133275424966868995249637613259898591222,-1000,"InexactError(:check_top_bit, UInt128, -1000)",error,InexactError,1.0,133275424966868995249637613259898591222,-999,"InexactError(:check_top_bit, UInt128, -999)",error,InexactError,1
130485658686456882781684840797331985622,-100000000,"InexactError(:check_top_bit, UInt128, -100000000)",error,InexactError,1.0,130485658686456882781684840797331985622,-99999999,"InexactError(:check_top_bit, UInt128, -99999999)",error,InexactError,1
117468073749100413350168704268847781604,-10,"InexactError(:check_top_bit, UInt128, -10)",error,InexactError,1.0,117468073749100413350168704268847781604,-9,"InexactError(:check_top_bit, UInt128, -9)",error,InexactError,1
114351014340578116377329241156854793861,-1000000000,"InexactError(:check_top_bit, UInt128, -1000000000)",error,InexactError,1.0,114351014340578116377329241156854793861,-999999999,"InexactError(:check_top_bit, UInt128, -999999999)",error,InexactError,1
104729504079566647399639965397856629364,-100,"InexactError(:check_top_bit, UInt128, -100)",error,InexactError,1.0,104729504079566647399639965397856629364,-99,"InexactError(:check_top_bit, UInt128, -99)",error,InexactError,1
94987956622857167026142364859157401108,-1000000000,"InexactError(:check_top_bit, UInt128, -1000000000)",error,InexactError,1.0,94987956622857167026142364859157401108,-999999999,"InexactError(:check_top_bit, UInt128, -999999999)",error,InexactError,1
94667695760389651358144453204582176655,-100,"InexactError(:check_top_bit, UInt128, -100)",error,InexactError,1.0,94667695760389651358144453204582176655,-99,"InexactError(:check_top_bit, UInt128, -99)",error,InexactError,1
88695299631079412248459971330335965613,-100000000,"InexactError(:check_top_bit, UInt128, -100000000)",error,InexactError,1.0,88695299631079412248459971330335965613,-99999999,"InexactError(:check_top_bit, UInt128, -99999999)",error,InexactError,1
88531582551879912735420418502177720966,-10,"InexactError(:check_top_bit, UInt128, -10)",error,InexactError,1.0,88531582551879912735420418502177720966,-9,"InexactError(:check_top_bit, UInt128, -9)",error,InexactError,1
80313012465303071837226805781077890966,-10000,"InexactError(:check_top_bit, UInt128, -10000)",error,InexactError,1.0,80313012465303071837226805781077890966,-9999,"InexactError(:check_top_bit, UInt128, -9999)",error,InexactError,1
