x,y,output,outputtype,datatype,metric,n_x,n_y,n_output,n_outputtype,n_datatype,count
340193935936694982218212775339280607649,-10000,"InexactError(:check_top_bit, UInt128, -10000)",error,InexactError,1.0,340193935936694982218212775339280607649,-9999,"InexactError(:check_top_bit, UInt128, -9999)",error,InexactError,1
337751267129740834003640161209361964873,-100,"InexactError(:check_top_bit, UInt128, -100)",error,InexactError,1.0,337751267129740834003640161209361964873,-99,"InexactError(:check_top_bit, UInt128, -99)",error,InexactError,1
336861492736306527539960445732115955042,-100000000,"InexactError(:check_top_bit, UInt128, -100000000)",error,InexactError,1.0,336861492736306527539960445732115955042,-99999999,"InexactError(:check_top_bit, UInt128, -99999999)",error,InexactError,1
335498174973699573105688572176313926510,-10000,"InexactError(:check_top_bit, UInt128, -10000)",error,InexactError,1.0,335498174973699573105688572176313926510,-9999,"InexactError(:check_top_bit, UInt128, -9999)",error,InexactError,1
332660658369477036221328195841841997560,-100,"InexactError(:check_top_bit, UInt128, -100)",error,InexactError,1.0,332660658369477036221328195841841997560,-99,"InexactError(:check_top_bit, UInt128, -99)",error,InexactError,1
330809078381981717372515493161867022716,-10000,"InexactError(:check_top_bit, UInt128, -10000)",error,InexactError,1.0,330809078381981717372515493161867022716,-9999,"InexactError(:check_top_bit, UInt128, -9999)",error,InexactError,1
323968254078017966897394717580852322454,-10000,"InexactError(:check_top_bit, UInt128, -10000)",error,InexactError,1.0,323968254078017966897394717580852322454,-9999,"InexactError(:check_top_bit, UInt128, -9999)",error,InexactError,1
313487706540859171094222174803114785430,-100,"InexactError(:check_top_bit, UInt128, -100)",error,InexactError,1.0,313487706540859171094222174803114785430,-99,"InexactError(:check_top_bit, UInt128, -99)",error,InexactError,1
310964295346002955096774178759266316401,-10000,"InexactError(:check_top_bit, UInt128, -10000)",error,InexactError,1.0,310964295346002955096774178759266316401,-9999,"InexactError(:check_top_bit, UInt128, -9999)",error,InexactError,1
300729965356093327916377724884303259481,-10000,"InexactError(:check_top_bit, UInt128, -10000)",error,InexactError,1.0,300729965356093327916377724884303259481,-9999,"InexactError(:check_top_bit, UInt128, -9999)",error,InexactError,1
297999958591303153648976001688935184714,-1000000000,"InexactError(:check_top_bit, UInt128, -1000000000)",error,InexactError,1.0,297999958591303153648976001688935184714,-999999999,"InexactError(:check_top_bit, UInt128, -999999999)",error,InexactError,1
297975402389842101210164952102296068865,-10000,"InexactError(:check_top_bit, UInt128, -10000)",error,InexactError,1.0,297975402389842101210164952102296068865,-9999,"InexactError(:check_top_bit, UInt128, -9999)",error,InexactError,1
285757939041782589833758623448340353694,-10,"InexactError(:check_top_bit, UInt128, -10)",error,InexactError,1.0,285757939041782589833758623448340353694,-9,"InexactError(:check_top_bit, UInt128, -9)",error,InexactError,1
280985673711886083166431540356076467338,-10,"InexactError(:check_top_bit, UInt128, -10)",error,InexactError,1.0,280985673711886083166431540356076467338,-9,"InexactError(:check_top_bit, UInt128, -9)",error,InexactError,1
279806338919538595335494296808714277027,-10000,"InexactError(:check_top_bit, UInt128, -10000)",error,InexactError,1.0,279806338919538595335494296808714277027,-9999,"InexactError(:check_top_bit, UInt128, -9999)",error,InexactError,1
279753195828001468139774408216297913539,-10000,"InexactError(:check_top_bit, UInt128, -10000)",error,InexactError,1.0,279753195828001468139774408216297913539,-9999,"InexactError(:check_top_bit, UInt128, -9999)",error,InexactError,1
279027950728984342457662836847327272176,-10000,"InexactError(:check_top_bit, UInt128, -10000)",error,InexactError,1.0,279027950728984342457662836847327272176,-9999,"InexactError(:check_top_bit, UInt128, -9999)",error,InexactError,1
252806310568632831235077673558997051613,-100000000,"InexactError(:check_top_bit, UInt128, -100000000)",error,InexactError,1.0,252806310568632831235077673558997051613,-99999999,"InexactError(:check_top_bit, UInt128, -99999999)",error,InexactError,1
240857835163967725761257299189730166058,-10000,"InexactError(:check_top_bit, UInt128, -10000)",error,InexactError,1.0,240857835163967725761257299189730166058,-9999,"InexactError(:check_top_bit, UInt128, -9999)",error,InexactError,1
237918575196960956953772062622385129531,-10000,"InexactError(:check_top_bit, UInt128, -10000)",error,InexactError,1.0,237918575196960956953772062622385129531,-9999,"InexactError(:check_top_bit, UInt128, -9999)",error,InexactError,1
236490113023803607422573315943770490109,-1000,"InexactError(:check_top_bit, UInt128, -1000)",error,InexactError,1.0,236490113023803607422573315943770490109,-999,"InexactError(:check_top_bit, UInt128, -999)",error,InexactError,1
235927974507770253855344434399255137908,-10,"InexactError(:check_top_bit, UInt128, -10)",error,InexactError,1.0,235927974507770253855344434399255137908,-9,"InexactError(:check_top_bit, UInt128, -9)",error,InexactError,1
234018323824293365582002815329181569523,-10000,"InexactError(:check_top_bit, UInt128, -10000)",error,InexactError,1.0,234018323824293365582002815329181569523,-9999,"InexactError(:check_top_bit, UInt128, -9999)",error,InexactError,1
231211802442114428918569523367212078855,-10,"InexactError(:check_top_bit, UInt128, -10)",error,InexactError,1.0,231211802442114428918569523367212078855,-9,"InexactError(:check_top_bit, UInt128, -9)",error,InexactError,1
229682930814771212449342434662697880566,-10000,"InexactError(:check_top_bit, UInt128, -10000)",error,InexactError,1.0,229682930814771212449342434662697880566,-9999,"InexactError(:check_top_bit, UInt128, -9999)",error,InexactError,1
