x,y,output,outputtype,datatype,metric,n_x,n_y,n_output,n_outputtype,n_datatype,count
338292126489159035515424963836305387235,-1000000000,"InexactError(:check_top_bit, UInt128, -1000000000)",error,InexactError,1.0,338292126489159035515424963836305387235,-999999999,"InexactError(:check_top_bit, UInt128, -999999999)",error,InexactError,1
337688574639495870132474653956890266412,-1000,"InexactError(:check_top_bit, UInt128, -1000)",error,InexactError,1.0,337688574639495870132474653956890266412,-999,"InexactError(:check_top_bit, UInt128, -999)",error,InexactError,1
336044168328307944601052596985444067921,-10000,"InexactError(:check_top_bit, UInt128, -10000)",error,InexactError,1.0,336044168328307944601052596985444067921,-9999,"InexactError(:check_top_bit, UInt128, -9999)",error,InexactError,1
323900131500817560244850286625072321461,-1000000000,"InexactError(:check_top_bit, UInt128, -1000000000)",error,InexactError,1.0,323900131500817560244850286625072321461,-999999999,"InexactError(:check_top_bit, UInt128, -999999999)",error,InexactError,1
322564863209853160961707770434027095309,-10,"InexactError(:check_top_bit, UInt128, -10)",error,InexactError,1.0,322564863209853160961707770434027095309,-9,"InexactError(:check_top_bit, UInt128, -9)",error,InexactError,1
322244088006914623715895616590307157531,-100,"InexactError(:check_top_bit, UInt128, -100)",error,InexactError,1.0,322244088006914623715895616590307157531,-99,"InexactError(:check_top_bit, UInt128, -99)",error,InexactError,1
309538786175878311205549648046094736043,-10,"InexactError(:check_top_bit, UInt128, -10)",error,InexactError,1.0,309538786175878311205549648046094736043,-9,"InexactError(:check_top_bit, UInt128, -9)",error,InexactError,1
300744199560600937237813114291944880828,-1000000000,"InexactError(:check_top_bit, UInt128, -1000000000)",error,InexactError,1.0,300744199560600937237813114291944880828,-999999999,"InexactError(:check_top_bit, UInt128, -999999999)",error,InexactError,1
298869045820630632535707231298078271702,-100,"InexactError(:check_top_bit, UInt128, -100)",error,InexactError,1.0,298869045820630632535707231298078271702,-99,"InexactError(:check_top_bit, UInt128, -99)",error,InexactError,1
296822978561364723443157889597213984694,-100,"InexactError(:check_top_bit, UInt128, -100)",error,InexactError,1.0,296822978561364723443157889597213984694,-99,"InexactError(:check_top_bit, UInt128, -99)",error,InexactError,1
294915245396977692889005203125901895434,-100,"InexactError(:check_top_bit, UInt128, -100)",error,InexactError,1.0,294915245396977692889005203125901895434,-99,"InexactError(:check_top_bit, UInt128, -99)",error,InexactError,1
281642844886289835348218368726156340427,-10,"InexactError(:check_top_bit, UInt128, -10)",error,InexactError,1.0,281642844886289835348218368726156340427,-9,"InexactError(:check_top_bit, UInt128, -9)",error,InexactError,1
277916204357939661429778172016306883912,-10000,"InexactError(:check_top_bit, UInt128, -10000)",error,InexactError,1.0,277916204357939661429778172016306883912,-9999,"InexactError(:check_top_bit, UInt128, -9999)",error,InexactError,1
270350967821117775716668604670106444228,-100,"InexactError(:check_top_bit, UInt128, -100)",error,InexactError,1.0,270350967821117775716668604670106444228,-99,"InexactError(:check_top_bit, UInt128, -99)",error,InexactError,1
268492137356391597626778297873441769683,-10,"InexactError(:check_top_bit, UInt128, -10)",error,InexactError,1.0,268492137356391597626778297873441769683,-9,"InexactError(:check_top_bit, UInt128, -9)",error,InexactError,1
262404876774301744153681891488061949249,-100,"InexactError(:check_top_bit, UInt128, -100)",error,InexactError,1.0,262404876774301744153681891488061949249,-99,"InexactError(:check_top_bit, UInt128, -99)",error,InexactError,1
254803404101585076929621781770664304368,-100000000,"InexactError(:check_top_bit, UInt128, -100000000)",error,InexactError,1.0,254803404101585076929621781770664304368,-99999999,"InexactError(:check_top_bit, UInt128, -99999999)",error,InexactError,1
244201427347726995778053322691048207550,-100,"InexactError(:check_top_bit, UInt128, -100)",error,InexactError,1.0,244201427347726995778053322691048207550,-99,"InexactError(:check_top_bit, UInt128, -99)",error,InexactError,1
237556779319086762403028096489395323928,-10,"InexactError(:check_top_bit, UInt128, -10)",error,InexactError,1.0,237556779319086762403028096489395323928,-9,"InexactError(:check_top_bit, UInt128, -9)",error,InexactError,1
234586012045733471555633328947157968785,-1000,"InexactError(:check_top_bit, UInt128, -1000)",error,InexactError,1.0,234586012045733471555633328947157968785,-999,"InexactError(:check_top_bit, UInt128, -999)",error,InexactError,1
231910374972065569331314527557291545307,-1000,"InexactError(:check_top_bit, UInt128, -1000)",error,InexactError,1.0,231910374972065569331314527557291545307,-999,"InexactError(:check_top_bit, UInt128, -999)",error,InexactError,1
230376802397313460605450734266339004941,-100000000,"InexactError(:check_top_bit, UInt128, -100000000)",error,InexactError,1.0,230376802397313460605450734266339004941,-99999999,"InexactError(:check_top_bit, UInt128, -99999999)",error,InexactError,1
224826961233237647586641342301788290747,-100,"InexactError(:check_top_bit, UInt128, -100)",error,InexactError,1.0,224826961233237647586641342301788290747,-99,"InexactError(:check_top_bit, UInt128, -99)",error,InexactError,1
223853412332699822098566792621557866841,-10,"InexactError(:check_top_bit, UInt128, -10)",error,InexactError,1.0,223853412332699822098566792621557866841,-9,"InexactError(:check_top_bit, UInt128, -9)",error,InexactError,1
221556105841149863055485257182977073869,-10000,"InexactError(:check_top_bit, UInt128, -10000)",error,InexactError,1.0,221556105841149863055485257182977073869,-9999,"InexactError(:check_top_bit, UInt128, -9999)",error,InexactError,1
217448618439239094592783462939546050678,-10000,"InexactError(:check_top_bit, UInt128, -10000)",error,InexactError,1.0,217448618439239094592783462939546050678,-9999,"InexactError(:check_top_bit, UInt128, -9999)",error,InexactError,1
205270061818960700559073766093608731810,-10000,"InexactError(:check_top_bit, UInt128, -10000)",error,InexactError,1.0,205270061818960700559073766093608731810,-9999,"InexactError(:check_top_bit, UInt128, -9999)",error,InexactError,1
200787549234151750709171717774349551099,-10,"InexactError(:check_top_bit, UInt128, -10)",error,InexactError,1.0,200787549234151750709171717774349551099,-9,"InexactError(:check_top_bit, UInt128, -9)",error,InexactError,1
198928842841644563085296158705778002221,-1000000000,"InexactError(:check_top_bit, UInt128, -1000000000)",error,InexactError,1.0,198928842841644563085296158705778002221,-999999999,"InexactError(:check_top_bit, UInt128, -999999999)",error,InexactError,1
197696946921651095627598614442487461770,-100000000,"InexactError(:check_top_bit, UInt128, -100000000)",error,InexactError,1.0,197696946921651095627598614442487461770,-99999999,"InexactError(:check_top_bit, UInt128, -99999999)",error,InexactError,1
192342075912366684912431739820656033372,-100,"InexactError(:check_top_bit, UInt128, -100)",error,InexactError,1.0,192342075912366684912431739820656033372,-99,"InexactError(:check_top_bit, UInt128, -99)",error,InexactError,1
189859225611332660481324374963754182205,-100,"InexactError(:check_top_bit, UInt128, -100)",error,InexactError,1.0,189859225611332660481324374963754182205,-99,"InexactError(:check_top_bit, UInt128, -99)",error,InexactError,1
172294226721799096201298089098065098144,-10,"InexactError(:check_top_bit, UInt128, -10)",error,InexactError,1.0,172294226721799096201298089098065098144,-9,"InexactError(:check_top_bit, UInt128, -9)",error,InexactError,1
167441708169433272181557032046279811753,-10000,"InexactError(:check_top_bit, UInt128, -10000)",error,InexactError,1.0,167441708169433272181557032046279811753,-9999,"InexactError(:check_top_bit, UInt128, -9999)",error,InexactError,1
160111569482460955539484107691120154312,-100,"InexactError(:check_top_bit, UInt128, -100)",error,InexactError,1.0,160111569482460955539484107691120154312,-99,"InexactError(:check_top_bit, UInt128, -99)",error,InexactError,1
149558618675086303271572109373279795359,-10000,"InexactError(:check_top_bit, UInt128, -10000)",error,InexactError,1.0,149558618675086303271572109373279795359,-9999,"InexactError(:check_top_bit, UInt128, -9999)",error,InexactError,1
140526721566204053567974209014365950038,-100,"InexactError(:check_top_bit, UInt128, -100)",error,InexactError,1.0,140526721566204053567974209014365950038,-99,"InexactError(:check_top_bit, UInt128, -99)",error,InexactError,1
