x,y,output,outputtype,datatype,metric,n_x,n_y,n_output,n_outputtype,n_datatype,count
339649383750008400404904296643097716071,-1,"InexactError(:check_top_bit, UInt128, -1)",error,InexactError,2.0,339649383750008400404904296643097716071,0,339649383750008400404904296643097716071,valid,UInt128,1
331752061735036460927057694467186767742,-1,"InexactError(:check_top_bit, UInt128, -1)",error,InexactError,2.0,331752061735036460927057694467186767742,0,331752061735036460927057694467186767742,valid,UInt128,1
329227428279095686077074657936448842134,-1,"InexactError(:check_top_bit, UInt128, -1)",error,InexactError,2.0,329227428279095686077074657936448842134,0,329227428279095686077074657936448842134,valid,UInt128,1
321008339670797704204331850735943504930,-1,"InexactError(:check_top_bit, UInt128, -1)",error,InexactError,2.0,321008339670797704204331850735943504930,0,321008339670797704204331850735943504930,valid,UInt128,1
318837291770810016178781219992890945288,-1,"InexactError(:check_top_bit, UInt128, -1)",error,InexactError,2.0,318837291770810016178781219992890945288,0,318837291770810016178781219992890945288,valid,UInt128,1
293766802528009198830747818682788117791,-1,"InexactError(:check_top_bit, UInt128, -1)",error,InexactError,2.0,293766802528009198830747818682788117791,0,293766802528009198830747818682788117791,valid,UInt128,1
272818736518372915247964150855152496173,-1,"InexactError(:check_top_bit, UInt128, -1)",error,InexactError,2.0,272818736518372915247964150855152496173,0,272818736518372915247964150855152496173,valid,UInt128,1
268614671911658332553857187959375809004,-1,"InexactError(:check_top_bit, UInt128, -1)",error,InexactError,2.0,268614671911658332553857187959375809004,0,268614671911658332553857187959375809004,valid,UInt128,1
265582036570055232095403713842164245586,-1,"InexactError(:check_top_bit, UInt128, -1)",error,InexactError,2.0,265582036570055232095403713842164245586,0,265582036570055232095403713842164245586,valid,UInt128,1
256285073726444623379744490759778934713,-1,"InexactError(:check_top_bit, UInt128, -1)",error,InexactError,2.0,256285073726444623379744490759778934713,0,256285073726444623379744490759778934713,valid,UInt128,1
255288702781834158703686732213662506535,-1,"InexactError(:check_top_bit, UInt128, -1)",error,InexactError,2.0,255288702781834158703686732213662506535,0,255288702781834158703686732213662506535,valid,UInt128,1
244084306811253966004393264970798992842,-1,"InexactError(:check_top_bit, UInt128, -1)",error,InexactError,2.0,244084306811253966004393264970798992842,0,244084306811253966004393264970798992842,valid,UInt128,1
236526615463541477048640617372666543244,-1,"InexactError(:check_top_bit, UInt128, -1)",error,InexactError,2.0,236526615463541477048640617372666543244,0,236526615463541477048640617372666543244,valid,UInt128,1
235477406424917299908056733158649966553,-1,"InexactError(:check_top_bit, UInt128, -1)",error,InexactError,2.0,235477406424917299908056733158649966553,0,235477406424917299908056733158649966553,valid,UInt128,1
